line	predicate	lable
org.apache.commons.lang3.builder.ReflectionToStringBuilder#void#setUpToClass#?,Class<?>#677	clazz != null	1
org.apache.commons.lang3.builder.ToStringStyle#void#reflectionAppendArrayDetail#?,StringBuffer,String,Object#927	i > 0	1
org.apache.commons.lang3.builder.ToStringStyle#void#removeLastFieldSeparator#?,StringBuffer#411	!(i < sepLen)	1
org.apache.commons.lang3.builder.ReflectionToStringBuilder#void#setUpToClass#?,Class<?>#677	!(clazz != null)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#469	isRegistered(value) && !(value instanceof Number || value instanceof Boolean || value instanceof Character)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendEnd#?,StringBuffer,Object#393	!(this.fieldSeparatorAtEnd == false)	1
org.apache.commons.lang3.builder.ToStringStyle#void#reflectionAppendArrayDetail#?,StringBuffer,String,Object#927	!(i > 0)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#514	!(detail)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,char[]#1237	i > 0	0
org.apache.commons.lang3.builder.ToStringStyle#void#removeLastFieldSeparator#?,StringBuffer#412	buffer.charAt(len - 1 - i) != fieldSeparator.charAt(sepLen - 1 - i)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendClassName#?,StringBuffer,Object#1452	!(useShortClassName)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendEnd#?,StringBuffer,Object#393	this.fieldSeparatorAtEnd == false	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#527	!(value instanceof double[])	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,long[]#993	!(i > 0)	0
org.apache.commons.lang3.builder.ToStringStyle#void#unregister#?,Object#203	value != null	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,float[]#1358	i < array.length	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,Object[]#903	!(item == null)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#542	detail	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#506	value instanceof short[]	1
org.apache.commons.lang3.builder.ToStringBuilder#?#ToStringBuilder#?,Object,ToStringStyle,StringBuffer#255	!(style == null)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#493	detail	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#boolean#accept#?,Field#504	this.excludeFieldNames != null && Arrays.binarySearch(this.excludeFieldNames,field.getName()) >= 0	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#506	!(value instanceof short[])	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendStart#?,StringBuffer,Object#375	object != null	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendClassName#?,StringBuffer,Object#1452	useShortClassName	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#492	value instanceof long[]	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#541	value instanceof boolean[]	1
org.apache.commons.lang3.builder.ToStringStyle#void#reflectionAppendArrayDetail#?,StringBuffer,String,Object#925	!(i < length)	0
org.apache.commons.lang3.builder.ToStringStyle#void#removeLastFieldSeparator#?,StringBuffer#409	len > 0 && sepLen > 0 && len >= sepLen	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#478	!(value instanceof Collection<?>)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#534	!(value instanceof float[])	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#520	value instanceof char[]	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendClassName#?,StringBuffer,Object#1450	!(useClassName && object != null)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,float[]#1359	!(i > 0)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendIdentityHashCode#?,StringBuffer,Object#1467	!(this.isUseIdentityHashCode() && object != null)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#513	value instanceof byte[]	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#513	!(value instanceof byte[])	1
org.apache.commons.lang3.builder.ToStringStyle#void#removeLastFieldSeparator#?,StringBuffer#417	!(match)	1
org.apache.commons.lang3.builder.ToStringBuilder#?#ToStringBuilder#?,Object,ToStringStyle,StringBuffer#258	buffer == null	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,Object[]#898	!(i < array.length)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#485	value instanceof Map<?,?>	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,Object[]#900	i > 0	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#507	!(detail)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,double[]#1298	i > 0	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,char[]#1237	!(i > 0)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,short[]#1115	i > 0	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#527	value instanceof double[]	1
org.apache.commons.lang3.builder.ToStringBuilder#String#toString#?#1060	!(this.getObject() == null)	0
org.apache.commons.lang3.ObjectUtils#void#identityToString#?,StringBuffer,Object#215	object == null	1
org.apache.commons.lang3.builder.ToStringBuilder#?#ToStringBuilder#?,Object,ToStringStyle,StringBuffer#258	!(buffer == null)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#499	value instanceof int[]	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#493	!(detail)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,boolean[]#1420	i > 0	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,boolean[]#1420	!(i > 0)	0
org.apache.commons.lang3.builder.ToStringStyle#void#reflectionAppendArrayDetail#?,StringBuffer,String,Object#925	i < length	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#542	!(detail)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#478	value instanceof Collection<?>	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#535	!(detail)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendIdentityHashCode#?,StringBuffer,Object#1467	this.isUseIdentityHashCode() && object != null	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,boolean[]#1419	!(i < array.length)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,int[]#1053	!(i < array.length)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,long[]#992	!(i < array.length)	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#boolean#accept#?,Field#500	Modifier.isStatic(field.getModifiers()) && !this.isAppendStatics()	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,short[]#1114	i < array.length	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#String#toString#?#700	clazz.getSuperclass() != null && clazz != this.getUpToClass()	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#boolean#accept#?,Field#500	!(Modifier.isStatic(field.getModifiers()) && !this.isAppendStatics())	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#535	detail	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendStart#?,StringBuffer,Object#379	!(fieldSeparatorAtStart)	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#boolean#accept#?,Field#492	!(field.getName().indexOf(ClassUtils.INNER_CLASS_SEPARATOR_CHAR) != -1)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,short[]#1114	!(i < array.length)	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#void#setUpToClass#?,Class<?>#679	object != null && clazz.isInstance(object) == false	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#492	!(value instanceof long[])	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#548	!(value.getClass().isArray())	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendStart#?,StringBuffer,Object#375	!(object != null)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,byte[]#1175	i < array.length	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,char[]#1236	!(i < array.length)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#549	!(detail)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,double[]#1297	!(i < array.length)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#549	detail	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#520	!(value instanceof char[])	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#521	!(detail)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,short[]#1115	!(i > 0)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#469	!(isRegistered(value) && !(value instanceof Number || value instanceof Boolean || value instanceof Character))	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#500	detail	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#String#toString#?#695	!(this.getObject() == null)	0
org.apache.commons.lang3.builder.ToStringStyle#void#removeLastFieldSeparator#?,StringBuffer#411	i < sepLen	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#514	detail	0
org.apache.commons.lang3.builder.ToStringStyle#void#reflectionAppendArrayDetail#?,StringBuffer,String,Object#930	!(item == null)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,int[]#1053	i < array.length	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,char[]#1236	i < array.length	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#528	detail	0
org.apache.commons.lang3.ObjectUtils#void#identityToString#?,StringBuffer,Object#215	!(object == null)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendFieldStart#?,StringBuffer,String#1520	useFieldNames && fieldName != null	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,double[]#1297	i < array.length	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#void#appendFieldsIn#?,Class<?>#534	!(this.accept(field))	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,byte[]#1176	i > 0	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,double[]#1298	!(i > 0)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,long[]#993	i > 0	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#548	value.getClass().isArray()	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#541	!(value instanceof boolean[])	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,boolean[]#1419	i < array.length	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,byte[]#1175	!(i < array.length)	0
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#556	detail	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#boolean#accept#?,Field#496	Modifier.isTransient(field.getModifiers()) && !this.isAppendTransients()	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,Object[]#898	i < array.length	0
org.apache.commons.lang3.builder.ToStringStyle#void#append#?,StringBuffer,String,Object,Boolean#439	value == null	1
org.apache.commons.lang3.builder.ToStringStyle#void#removeLastFieldSeparator#?,StringBuffer#412	!(buffer.charAt(len - 1 - i) != fieldSeparator.charAt(sepLen - 1 - i))	1
org.apache.commons.lang3.builder.ToStringStyle#void#register#?,Object#177	value != null	0
org.apache.commons.lang3.builder.ToStringStyle#void#removeLastFieldSeparator#?,StringBuffer#409	!(len > 0 && sepLen > 0 && len >= sepLen)	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendDetail#?,StringBuffer,String,long[]#992	i < array.length	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#boolean#accept#?,Field#492	field.getName().indexOf(ClassUtils.INNER_CLASS_SEPARATOR_CHAR) != -1	1
org.apache.commons.lang3.builder.ToStringStyle#void#appendInternal#?,StringBuffer,String,Object,boolean#528	!(detail)	1
org.apache.commons.lang3.builder.ReflectionToStringBuilder#boolean#accept#?,Field#504	!(this.excludeFieldNames != null && Arrays.binarySearch(this.excludeFieldNames,field.getName()) >= 0)	0
org.apache.commons.lang3.builder.ReflectionToStringBuilder#void#appendFieldsIn#?,Class<?>#534	this.accept(field)	0
org.apache.commons.lang3.builder.ToStringStyle#boolean#isFullDetail#?,Boolean#1572	!(fullDetailRequest == null)	1
