line	predicate	lable
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getChecks#?#242	!(options.closurePass && options.checkMissingGetCssNameLevel.isOn())	0
com.google.javascript.jscomp.GlobalNamespace$BuildGlobalNamespace#Name#getOrCreateName#?,String#844	node == null	0
com.google.javascript.rhino.jstype.FunctionType#?#FunctionType#?,JSTypeRegistry,String,Node,ArrowType,ObjectType,String,boolean,boolean#143	isConstructor	0
com.google.debugging.sourcemap.SourceMapGeneratorV3$UsedMappingCheck#void#visit#?,Mapping,int,int,int,int#455	m != null	0
com.google.debugging.sourcemap.FilePosition#int#getLine#?#39	(line)<= 0	0
com.google.debugging.sourcemap.SourceMapGeneratorV3$MappingTraversal#void#visit#?,MappingVisitor,Mapping,int,int#597	col < nextCol	1
com.google.javascript.jscomp.VarCheck#void#visit#?,NodeTraversal,Node,Node#169	sanityCheck	1
com.google.javascript.rhino.Node#int#getType#?#518	(type)== 0	1
com.google.javascript.rhino.jstype.FunctionType#boolean#setPrototype#?,PrototypeObjectType,Node#382	!(oldPrototype != null)	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#ExtractionInfo#extractMultilineTextualBlock#?,JsDocToken,WhitespaceOption#1334	!(option != WhitespaceOption.PRESERVE)	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1195	(-1)> 0	1
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#int#getCurrentLineIndex#?#192	(lineIndex)< 0	1
com.google.debugging.sourcemap.FilePosition#int#getColumn#?#47	(column)!= 0	0
com.google.debugging.sourcemap.SourceMapGeneratorV3$LineMapper#void#writeEntry#?,Mapping,int#742	previousColumn == column	0
com.google.debugging.sourcemap.SourceMapGeneratorV3$LineMapper#void#writeEntry#?,Mapping,int#742	previousColumn > column	1
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#172	alternate.isUnknownType() || current.isUnknownType() || alternate.isNoResolvedType()|| current.isNoResolvedType()	1
com.google.javascript.jscomp.Compiler#void#checkFirstModule#?,List<JSModule>#394	modules.isEmpty()	1
com.google.debugging.sourcemap.Base64VLQ#int#decode#?,CharIterator#125	(fromVLQSigned(result))>= 0	0
com.google.javascript.jscomp.ProcessTweaks$TweakFunction#?#TweakFunction#?,String,String,int,int,TweakFunction#146	this.validNodeTypeB == validNodeTypeA	0
com.google.javascript.rhino.jstype.JSTypeRegistry#FunctionType#createFunctionType#?,JSType,boolean,JSType#1238	!(lastVarArgs)	1
com.google.javascript.jscomp.parsing.JsDocInfoParser#ExtractionInfo#extractMultilineTextualBlock#?,JsDocToken,WhitespaceOption#1399	!(builder.length() > 0)	1
com.google.debugging.sourcemap.SourceMapConsumerV3#String[]#getJavaStringArray#?,JSONArray#272	!(i < len)	0
com.google.debugging.sourcemap.SourceMapConsumerV3$UnmappedEntry#?#UnmappedEntry#?,int#592	this.column < column	1
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1173	(1)> 0	0
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getChecks#?#214	options.checkControlStructures || options.enables(DiagnosticGroups.ES5_STRICT)	1
com.google.javascript.jscomp.GlobalNamespace$BuildGlobalNamespace#Name#getOrCreateName#?,String#846	!(i >= 0)	0
com.google.debugging.sourcemap.SourceMapGeneratorV3#int#prepMappings#?#389	m.id == id	1
com.google.javascript.jscomp.Tracer#ThreadTrace#getThreadTrace#?#960	!(t == null)	0
com.google.debugging.sourcemap.SourceMapSection#?#SourceMapSection#?,SectionType,String,int,int#60	this.column != line	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1197	(lineCharNo & COLUMN_MASK)>= 0	0
com.google.debugging.sourcemap.SourceMapGeneratorV3$LineMapper#void#writeEntry#?,Mapping,int#762	previousNameId >= sourceId	0
com.google.debugging.sourcemap.SourceMapGeneratorV3#int#prepMappings#?#391	maxLine != sourceId	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#64	(priorityDiff)<= 0	1
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,StaticSourceFile,String,Config,ErrorReporter,Logger#120	!(config.isIdeMode || config.languageMode != LanguageMode.ECMASCRIPT3)	1
com.google.javascript.jscomp.SuppressDocWarningsGuard#CheckLevel#level#?,JSError#56	current != null	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtypeHelper#?,JSType,JSType#1024	thatType.isAllType()	1
com.google.javascript.rhino.jstype.JSTypeRegistry#JSType#createOptionalType#?,JSType#956	!(type instanceof UnknownType || type.isAllType())	1
com.google.javascript.rhino.Node#?#Node#?,int#353	sourcePosition > nodeType	1
com.google.debugging.sourcemap.SourceMapGeneratorV3$MappingTraversal#void#visit#?,MappingVisitor,Mapping,int,int#596	line <= nextLine	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtypeHelper#?,JSType,JSType#1028	!(thatType.isUnionType())	0
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#145	this.lineNumber < charno	1
com.google.debugging.sourcemap.SourceMapConsumerV3$NamedEntry#?#NamedEntry#?,int,int,int,int,int#667	this.name == srcColumn	1
com.google.javascript.jscomp.NodeTraversal#void#traverseRoots#?,List<Node>#289	roots.isEmpty()	1
com.google.debugging.sourcemap.SourceMapGeneratorV3#void#addMapping#?,String,String,FilePosition,FilePosition,FilePosition#191	endOffsetPosition >= offsetLine	1
com.google.javascript.rhino.Node$IntPropListItem#?#IntPropListItem#?,int,int,PropListItem#326	this.intValue > intValue	1
com.google.debugging.sourcemap.SourceMapGeneratorV3$LineMapper#void#writeEntry#?,Mapping,int#753	previousSourceLine <= srcline	0
com.google.debugging.sourcemap.SourceMapGeneratorV3$LineMapper#void#visit#?,Mapping,int,int,int,int#711	previousColumn >= id	0
com.google.javascript.rhino.JSDocInfoBuilder#void#markAnnotation#?,String,int,int#151	!(marker != null)	1
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#101	this.startLineno >= startCharno	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#341	charno == -1	0
com.google.debugging.sourcemap.SourceMapConsumerV3#int#search#?,ArrayList<Entry>,int,int,int#445	(end)!= 0	0
com.google.debugging.sourcemap.SourceMapGeneratorV3$LineMapper#void#visit#?,Mapping,int,int,int,int#711	previousColumn != col	1
com.google.debugging.sourcemap.SourceMapConsumerV3#int#search#?,ArrayList<Entry>,int,int,int#440	(mid)>= 0	0
com.google.javascript.rhino.Node#void#removeProp#?,int#760	result != propListHead	0
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())>= 0	1
com.google.javascript.jscomp.CodeConsumer#void#addNumber#?,double#241	(long)x == x && !isNegativeZero(x)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#implicitPrototypeChainIsUnknown#?#495	!(p != null)	0
com.google.javascript.jscomp.CodePrinter#String#toSource#?,Node,Format,boolean,int,SourceMap,SourceMap.DetailLevel,Charset,boolean#630	!(tagAsStrict)	0
com.google.debugging.sourcemap.SourceMapConsumerV3$NamedEntry#int#getNameId#?#672	(name)<= 0	0
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#102	this.startCharno != endCharno	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1185	(lineCharNo >>> COLUMN_BITS)<= 0	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#387	sourcePosition <= nodeType	0
com.google.javascript.jscomp.SourceFile#?#SourceFile#?,String#87	fileName == null || fileName.isEmpty()	1
