line	predicate	lable
com.google.javascript.jscomp.InlineCostEstimator$CompiledSizeEstimator#char#getLastChar#?#82	(last)>= 0	0
com.google.javascript.rhino.Node#?#Node#?,int#347	type == nodeType	0
com.google.javascript.rhino.ObjToIntMap#?#ObjToIntMap#?,int#134	power <= keyCountHint	0
com.google.javascript.rhino.jstype.InstanceObjectType#boolean#equals#?,Object#156	thatObj != null && thatObj.isNominalType()	0
com.google.javascript.rhino.Node$NumberNode#?#NumberNode#?,double#249	this.number < number	0
com.google.javascript.jscomp.FoldConstants#void#visit#?,NodeTraversal,Node,Node#329	type == Token.CALL	0
com.google.javascript.rhino.ObjToIntMap#?#ObjToIntMap#?,int#134	power > minimalCapacity	0
com.google.javascript.jscomp.JsAst#Node#getAstRoot#?,AbstractCompiler#50	root == null	0
com.google.javascript.rhino.Node#?#Node#?,int#349	sourcePosition == nodeType	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#302	!stripBlock	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addVarArgs#?,JSType#104	!(!type.isEmptyType())	0
com.google.javascript.jscomp.InlineCostEstimator$CompiledSizeEstimator#char#getLastChar#?#82	(last)<= 0	0
com.google.javascript.jscomp.FoldConstants#void#tryFoldStringJoin#?,NodeTraversal,Node,Node,Node,Node#1533	arrayFoldedChildren.size() == arrayNode.getChildCount()	1
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#void#maybeLineBreak#?#441	!(preferredBreakPosition == len - 1)	0
com.google.javascript.jscomp.NodeTypeNormalizer#void#normalizeBlocks#?,Node#130	NodeUtil.isControlStructure(n) && n.getType() != Token.LABEL && n.getType() != Token.SWITCH	0
com.google.javascript.rhino.Node#boolean#isEquivalentTo#?,Node#1548	indices1 == null	0
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#199	paramType != null	0
com.google.javascript.rhino.Node#String#checkTreeEquals#?,Node#1329	!(diff != null)	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#?#CompactCodePrinter#?,boolean,int,boolean#379	this.lineLengthThreshold < lineLengthThreshold	0
com.google.javascript.jscomp.InlineCostEstimator$CompiledSizeEstimator#?#CompiledSizeEstimator#?,int#63	this.maxCost != costThreshhold	0
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,String,String,boolean,JSTypeRegistry,ErrorReporter,Logger#96	!(isIdeMode)	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#974	!(hasErrors())	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1127	(lineCharNo >>> COLUMN_BITS)== 0	0
com.google.javascript.rhino.Node#int#getCharno#?#823	(extractCharno(sourcePosition))>= 0	0
com.google.javascript.jscomp.FoldConstants#void#visit#?,NodeTraversal,Node,Node#280	!(type == Token.DO)	0
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#205	(hashCode)== 0	0
com.google.javascript.rhino.jstype.ObjectType#boolean#isUnknownType#?#407	!(unknown)	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1112	!((charno & ~COLUMN_MASK) != 0)	0
com.google.javascript.jscomp.FoldConstants#void#tryFoldStringJoin#?,NodeTraversal,Node,Node,Node,Node#1463	!NodeUtil.isGetProp(left) || !NodeUtil.isImmutableValue(right)	1
com.google.javascript.rhino.Node#void#setCharno#?,int#1100	sourcePosition != charno	0
com.google.javascript.jscomp.CodeConsumer#void#addNumber#?,double#266	x < 0 && prev == '-'	0
com.google.javascript.jscomp.InlineCostEstimator#int#getCost#?,Node,int#49	(estimator.getCost())!= 0	0
com.google.javascript.rhino.jstype.FunctionType#void#addSubType#?,FunctionType#802	!(subTypes == null)	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#909	!(printSource)	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1137	(-1)< 0	0
com.google.javascript.jscomp.Compiler#SymbolTable#acquireSymbolTable#?#191	symbolTable == null	0
com.google.javascript.jscomp.CodeConsumer#void#addOp#?,String,boolean#242	!(Character.isLetter(first) && isWordChar(prev))	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addRequiredParams#?,JSType#63	hasOptionalOrVarArgs()	0
com.google.javascript.rhino.Node#void#addChildToBack#?,Node#583	!(last == null)	0
com.google.javascript.rhino.Node#void#setType#?,int#519	this.type > type	0
com.google.javascript.rhino.jstype.FunctionType#boolean#setPrototype#?,FunctionPrototypeType#342	isConstructor() && prototype == getInstanceType()	0
com.google.javascript.jscomp.InlineCostEstimator#int#getCost#?,Node,int#49	(estimator.getCost())> 0	0
com.google.javascript.rhino.Node#boolean#isEquivalentTo#?,Node#1549	indices2 != null	0
com.google.javascript.rhino.Node#void#toStringTreeHelper#?,Node,int,Appendable#1025	Token.printTrees	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#375	type > nodeType	0
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#195	parameters != null	0
com.google.javascript.rhino.Node#void#addChildToBack#?,Node#583	last == null	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#952	jsRoot != null	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#101	!(alternate instanceof UnionType)	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1125	(-1)<= 0	0
com.google.javascript.rhino.Node#Node#cloneTree#?#1819	result.last != null	0
com.google.javascript.jscomp.InlineCostEstimator$CompiledSizeEstimator#int#getCost#?#72	(cost)== 0	0
com.google.javascript.rhino.jstype.FunctionType#boolean#defineProperty#?,String,JSType,boolean,boolean#475	objType != null	0
com.google.javascript.jscomp.InlineCostEstimator$CompiledSizeEstimator#?#CompiledSizeEstimator#?,int#63	this.maxCost <= costThreshhold	0
com.google.javascript.rhino.Node#?#Node#?,int,Node#363	sourcePosition > nodeType	0
com.google.javascript.jscomp.FoldConstants#void#tryFoldStringJoin#?,NodeTraversal,Node,Node,Node,Node#1488	sb.length() > 0	1
com.google.javascript.jscomp.parsing.IRFactory#Node#transform#?,AstNode#176	node.getJsDoc() != null	0
com.google.javascript.jscomp.FoldConstants#void#tryFoldAssign#?,NodeTraversal,Node,Node,Node#427	!(!compiler.areNodesEqualForInlining(left,leftChild))	0
com.google.javascript.rhino.ScriptOrFnNode#int#getBaseLineno#?#69	(baseLineno)!= 0	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#void#maybeCutLine#?#456	lineLength > lineLengthThreshold	0
com.google.javascript.rhino.jstype.InstanceObjectType#boolean#equals#?,Object#156	!(thatObj != null && thatObj.isNominalType())	0
com.google.javascript.jscomp.FoldConstants#void#visit#?,NodeTraversal,Node,Node#335	type == Token.ASSIGN	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#111	!(!current.isUnknownType())	0
