line	predicate	lable
com.google.javascript.jscomp.NodeUtil$MatchNodeType#?#MatchNodeType#?,int#2553	this.type > type	1
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#implicitPrototypeChainIsUnknown#?#470	p != null	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#386	preferLineBreaks	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#346	(System.identityHashCode(this))>= 0	0
com.google.javascript.jscomp.Tracer#long#stop#?#440	(stop(-1))>= 0	0
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#73	(errorCount)< 0	1
com.google.javascript.jscomp.DeadAssignmentsElimination#void#enterScope#?,NodeTraversal#89	!NodeUtil.has(fnBlock,matchRemovableAssigns,Predicates.<Node>alwaysTrue())	1
com.google.javascript.jscomp.parsing.IRFactory#void#setSourceInfo#?,Node,AstNode#262	irNode.getLineno() == -1	0
com.google.javascript.jscomp.DeadAssignmentsElimination#boolean#isVariableStillLiveWithinExpression#?,Node,Node,String#315	!(state == VariableLiveness.KILL)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#313	!(funcNeedsParens)	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isDirective#?,Node#418	n == null	1
com.google.javascript.rhino.jstype.JSTypeRegistry#Node#createParameters#?,boolean,JSType#1162	lastVarArgs && i == max	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#171	!(node instanceof Block)	0
com.google.javascript.rhino.Node#int#getChildCount#?#1349	(c)<= 0	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#1072	!(externsRoot != null)	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1133	sourcePosition <= charno	1
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#933	type == Token.FUNCTION	0
com.google.javascript.jscomp.DataFlowAnalysis#void#analyze#?,int#226	isForward()	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1133	sourcePosition > lineno	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1164	(lineCharNo >>> COLUMN_BITS)> 0	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#405	sourcePosition < nodeType	0
com.google.javascript.jscomp.DeadAssignmentsElimination#boolean#isVariableStillLiveWithinExpression#?,Node,Node,String#307	sibling != null	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processFunctionNode#?,FunctionNode#545	!(name == null)	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1174	(-1)!= 0	0
com.google.javascript.jscomp.LiveVariablesAnalysis#boolean#isArgumentsName#?,Node#289	n.getType() != Token.NAME || !n.getString().equals(ARGUMENT_ARRAY_ALIAS) || jsScope.isDeclared(ARGUMENT_ARRAY_ALIAS,false)	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#405	sourcePosition <= nodeType	0
