line	predicate	lable
com.google.javascript.rhino.Node#int#getType#?#528	(type)>= 0	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1183	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))< 0	1
com.google.javascript.rhino.Node#void#removeProp#?,int#770	result != propListHead	0
com.google.javascript.jscomp.parsing.IRFactory#int#transformTokenType#?,int#1273	(Token.EXPR_RESULT)>= 0	0
com.google.javascript.rhino.Node#PropListItem#removeProp#?,PropListItem,int#788	!(result != item.getNext())	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#234	outStream == null	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#389	type < nodeType	1
com.google.javascript.jscomp.CodeConsumer#void#endStatement#?,boolean#139	!(needSemiColon)	0
com.google.javascript.rhino.Node$IntPropListItem#?#IntPropListItem#?,int,int,PropListItem#336	this.intValue == propType	1
com.google.javascript.rhino.Node#int#getChildCount#?#1392	(c)< 0	1
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1227	(15)>= 0	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#248	options.disables(DiagnosticGroups.CHECK_TYPES)	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#471	!(directives != null)	0
com.google.javascript.jscomp.CodePrinter#String#toSource#?,Node,Format,boolean,boolean,int,SourceMap,SourceMap.DetailLevel,Charset,boolean#707	!(tagAsStrict)	0
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#76	(errorCount)>= 0	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#191	first == null || first.isEmpty()	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#?#MappedCodePrinter#?,int,boolean,SourceMap.DetailLevel#62	this.lineLengthThreshold > lineLengthThreshold	1
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#207	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')> 0	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#389	type >= nodeType	0
com.google.javascript.jscomp.CompilerInput#Node#getAstRoot#?,AbstractCompiler#121	!(root != null)	1
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#99	(WarningsGuard.Priority.SUPPRESS_DOC.value)<= 0	1
com.google.javascript.rhino.Node#int#extractCharno#?,int#1204	!(lineCharNo == -1)	1
com.google.javascript.jscomp.parsing.IRFactory#int#transformTokenType#?,int#1139	(Token.SUB)< 0	1
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#234	!(outStream == null)	1
com.google.javascript.jscomp.Compiler#int#getErrorCount#?#1998	(errorManager.getErrorCount())!= 0	1
com.google.javascript.jscomp.CodeConsumer#void#addNumber#?,double#249	(long)x == x && !negativeZero	0
com.google.javascript.jscomp.parsing.IRFactory#int#transformTokenType#?,int#1153	(Token.NEG)< 0	1
com.google.javascript.jscomp.NodeTraversal#?#NodeTraversal#?,AbstractCompiler,Callback,ScopeCreator#232	!(cb instanceof ScopedCallback)	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processName#?,Name,boolean#739	!(isReservedKeyword(nameNode.getIdentifier()))	0
com.google.javascript.jscomp.DiagnosticType#int#hashCode#?#121	(key.hashCode())== 0	1
com.google.javascript.jscomp.CodePrinter$Builder#Builder#setLineLengthThreshold#?,int#614	this.lineLengthThreshold <= threshold	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1155	sourcePosition == charno	1
com.google.javascript.rhino.Node#int#getChildCount#?#1392	(c)> 0	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1227	(15)<= 0	1
com.google.javascript.rhino.Node#?#Node#?,int#361	type <= nodeType	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1151	sourcePosition != lineno	0
com.google.javascript.rhino.Node#PropListItem#removeProp#?,PropListItem,int#784	item.getType() == propType	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#493	!(child != null)	0
com.google.javascript.jscomp.CodeConsumer#void#maybeEndStatement#?#154	statementNeedsEnded	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#471	directives != null	1
com.google.javascript.jscomp.ComposeWarningsGuard#boolean#enables#?,DiagnosticGroup#144	guard.disables(group)	1
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#391	c.isVar()	1
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1183	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))== 0	1
com.google.javascript.jscomp.Compiler#int#getErrorCount#?#1998	(errorManager.getErrorCount())>= 0	0
com.google.javascript.rhino.Node#?#Node#?,int#363	sourcePosition != nodeType	0
com.google.javascript.rhino.Node#void#addChildToBack#?,Node#612	last == null	0
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#64	(priorityDiff)!= 0	0
com.google.javascript.rhino.Node$NumberNode#double#getDouble#?#166	(this.number)== 0	0
com.google.javascript.jscomp.parsing.IRFactory#int#transformTokenType#?,int#1139	(Token.SUB)<= 0	1
com.google.javascript.jscomp.PrepareAst#void#process#?,Node,Node#65	externs != null	1
