line	predicate	lable
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1654	jpt > nfxm	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1646	!(upperDifference.getEntry(nfxm) == ZERO)	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1654	jpt != npt	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#double#bobyqb#?,double[],double[]#405	trustRegionCenterInterpolationPointIndex == nptm	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1609	k < npt	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1690	trustRegionCenterInterpolationPointIndex <= np	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1690	trustRegionCenterInterpolationPointIndex != n	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#double#bobyqb#?,double[],double[]#405	trustRegionCenterInterpolationPointIndex > npt	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#?#BOBYQAOptimizer#?,int,double,double#228	this.initialTrustRegionRadius <= initialTrustRegionRadius	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1656	!(ipt > n)	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#setup#?,double[],double[]#2413	initialTrustRegionRadius != requiredMinDiff	0
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#RealPointValuePair#optimize#?,int,FUNC,GoalType,double[],double[],double[]#98	i < dim	0
org.apache.commons.math.linear.ArrayRealVector#void#setEntry#?,int,double#677	data[index] == value	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1655	ipt <= np	1
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateOptimizer#int#getEvaluations#?#76	(evaluations.getCount())< 0	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1639	nfm > n	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1689	fbeg == stepb	0
org.apache.commons.math.linear.ArrayRealVector#double#getEntry#?,int#622	(data[index])== 0	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1690	trustRegionCenterInterpolationPointIndex > n	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1690	trustRegionCenterInterpolationPointIndex != jpt	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#?#BOBYQAOptimizer#?,int,double,double#228	this.initialTrustRegionRadius < stoppingTrustRegionRadius	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1690	trustRegionCenterInterpolationPointIndex != numEval	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1689	fbeg <= objectiveValue	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1671	!(j < n)	1
org.apache.commons.math.optimization.direct.BaseAbstractMultivariateOptimizer#double#computeObjectiveValue#?,double[]#98	(function.value(point))>= 0	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1690	trustRegionCenterInterpolationPointIndex > np	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1654	jpt <= n	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#void#prelim#?,double[],double[]#1690	trustRegionCenterInterpolationPointIndex >= nfxm	1
org.apache.commons.math.util.Incrementor#void#incrementCount#?#150	++count > maximalCount	1
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#double#bobyqb#?,double[],double[]#405	trustRegionCenterInterpolationPointIndex != nh	0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer#?#BOBYQAOptimizer#?,int,double,double#228	this.initialTrustRegionRadius != initialTrustRegionRadius	1
