line	predicate	lable
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#596	v < k	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#596	u <= v	1
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#592	v > 0	1
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#610	t != u	1
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#622	t != 0	1
org.apache.commons.lang3.math.Fraction#Fraction#getReducedFraction#?,int,int#235	numerator == gcd	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#619	t > v	1
org.apache.commons.lang3.math.Fraction#Fraction#getReducedFraction#?,int,int#236	denominator > gcd	0
org.apache.commons.lang3.math.Fraction#Fraction#getReducedFraction#?,int,int#235	numerator < gcd	0
org.apache.commons.lang3.math.Fraction#?#Fraction#?,int,int#131	this.denominator >= numerator	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#614	u <= t	1
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#610	t > k	1
org.apache.commons.lang3.math.Fraction#boolean#equals#?,Object#847	!(obj instanceof Fraction == false)	0
org.apache.commons.lang3.math.Fraction#Fraction#getFraction#?,int,int#156	denominator != numerator	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#616	v != u	0
org.apache.commons.lang3.math.Fraction#Fraction#getReducedFraction#?,int,int#236	denominator < numerator	0
org.apache.commons.lang3.math.Fraction#Fraction#getFraction#?,int,int#156	denominator < numerator	0
org.apache.commons.lang3.math.Fraction#Fraction#getReducedFraction#?,int,int#226	!(numerator == Integer.MIN_VALUE || denominator == Integer.MIN_VALUE)	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#616	v > u	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#596	u < k	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#616	v != t	1
org.apache.commons.lang3.math.Fraction#int#getDenominator#?#382	(denominator)> 0	0
org.apache.commons.lang3.math.Fraction#?#Fraction#?,int,int#130	this.numerator == denominator	0
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#596	u != v	1
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#616	v > t	1
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#596	u >= v	1
org.apache.commons.lang3.math.Fraction#int#greatestCommonDivisor#?,int,int#616	v <= k	1
