line	predicate	lable
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseParamTypeExpressionAnnotation#?,JsDocToken#1576	!(token == JsDocToken.ELLIPSIS)	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#173	!(node instanceof Block)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#81	isAlpha(c)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#365	lineStart == c	0
com.google.javascript.jscomp.ControlFlowAnalysis#void#prioritizeFromEntryNode#?,DiGraphNode<Node,Branch>#201	!worklist.isEmpty()	0
com.google.javascript.jscomp.LinkedFlowScope$FlatFlowScopeCache#StaticSlot<JSType>#getSlot#?,String#488	!(symbols.containsKey(name))	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#136	!isAllType && !isNativeUnknownType	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1223	(-1)<= 0	0
com.google.javascript.jscomp.NodeUtil#Node#getBestLValue#?,Node#3046	(parent.isHook() && parent.getFirstChild() != n) || parent.isOr() || parent.isAnd()|| (parent.isComma() && parent.getFirstChild() != n)	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverseName#?,Node,FlowScope#629	!unflowable && !nonLocalInferredSlot	0
com.google.javascript.jscomp.JsAst#Node#getAstRoot#?,AbstractCompiler#51	root == null	0
com.google.javascript.jscomp.TypedScopeCreator$LocalScopeBuilder#void#visit#?,NodeTraversal,Node,Node#1873	!(n.isParamList() && parent == scope.getRootNode())	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionTypeBuilder#inferReturnType#?,JSDocInfo#307	info != null && info.hasReturnType()	0
com.google.javascript.jscomp.NodeUtil#JSDocInfo#getBestJSDocInfo#?,Node#3019	!(parent.isFunction())	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#boolean#matchChar#?,int#262	tokenEnd == c	0
com.google.javascript.jscomp.TypedScopeCreator$FirstOrderFunctionAnalyzer#void#visit#?,NodeTraversal,Node,Node#1965	!(n.isReturn() && n.getFirstChild() != null)	0
com.google.javascript.jscomp.parsing.IRFactory#int#transformTokenType#?,int#1308	(Token.BLOCK)< 0	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#void#addToString#?,int#249	stringBufferTop != c	0
com.google.javascript.rhino.jstype.PrototypeObjectType#String#toStringHelper#?,boolean#354	!(hasReferenceName())	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#163	!(!isJSDocString(c2))	0
com.google.javascript.jscomp.graph.LinkedDirectedGraph#List<DiGraphNode<N,E>>#getDirectedSuccNodes#?,DiGraphNode<N,E>#243	!(dNode == null)	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1223	(-1)> 0	0
com.google.javascript.jscomp.NodeUtil#JSDocInfo#getBestJSDocInfo#?,Node#3019	parent.isFunction()	0
com.google.javascript.rhino.JSDocInfo#List<JSTypeExpression>#getImplementedInterfaces#?#1247	!(info == null || info.implementedInterfaces == null)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#?#JsDocTokenStream#?,String,int,int#50	this.sourceCursor >= initCharno	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#boolean#matchChar#?,int#262	tokenEnd < test	0
com.google.javascript.jscomp.ControlFlowAnalysis#void#handleStmtList#?,Node#503	!(child != null)	0
com.google.javascript.jscomp.Compiler#int#getErrorCount#?#2069	(errorManager.getErrorCount())== 0	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1201	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))<= 0	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1211	(-1)!= 0	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1211	(-1)< 0	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#832	(0)> 0	0
