line	predicate	lable
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getCharIgnoreLineEnd#?#416	!(c <= 127)	1
com.google.javascript.jscomp.JoinOp$BinaryJoinOp#L#apply#?,List<L>#41	!(size == 2)	1
com.google.javascript.jscomp.InferJSDocInfo#void#visit#?,NodeTraversal,Node,Node#163	docInfo == null	0
com.google.javascript.jscomp.InlineObjectLiterals$InliningBehavior#void#afterExitScope#?,NodeTraversal,ReferenceMap#84	it.hasNext()	0
com.google.javascript.jscomp.TypeInferencePass$TypeInferringCallback#void#exitScope#?,NodeTraversal#131	scope.isLocal()	0
com.google.javascript.rhino.JSDocInfo#int#getExtendedInterfacesCount#?#1164	(0)== 0	0
com.google.javascript.jscomp.AbstractCommandLineRunner#void#outputNameMaps#?,B#1048	!(propertyMapOutputPath != null)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#535	type == lineno	1
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#471	isUnknownType() || implicitPrototypeChainIsUnknown()	1
com.google.javascript.jscomp.MemoizedScopeCreator#Scope#createScope#?,Node,Scope#78	scope == null	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,int,int#542	sourcePosition >= lineno	0
com.google.javascript.jscomp.FunctionTypeBuilder#void#maybeSetBaseType#?,FunctionType#675	!(!fnType.isInterface() && baseType != null)	0
com.google.javascript.rhino.JSDocInfo#int#getExtendedInterfacesCount#?#1164	(0)> 0	1
com.google.javascript.rhino.JSDocInfo#void#setType#?,JSTypeExpression,int#888	this.bitset < mask	1
com.google.javascript.jscomp.Compiler#void#compileInternal#?#669	options.devMode == DevMode.START_AND_END	1
com.google.javascript.rhino.Node#?#Node#?,int,int,int#537	sourcePosition < charno	1
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getChecks#?#266	!(options.checkGlobalNamesLevel.isOn())	1
com.google.javascript.jscomp.parsing.IRFactory#boolean#handlePossibleFileOverviewJsDoc#?,JsDocInfoParser#238	jsDocParser.getFileOverviewJSDocInfo() != fileOverviewInfo	1
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1176	(15)<= 0	1
com.google.javascript.rhino.Node#boolean#hasChild#?,Node#1499	!(n != null)	1
com.google.javascript.jscomp.MakeDeclaredNamesUnique#void#findDeclaredNames#?,Node,Node,Renamer#193	!(NodeUtil.isVarDeclaration(n))	0
com.google.javascript.jscomp.TypeValidator#void#expectUndeclaredVariable#?,String,Node,Node,Var,String,JSType#536	var.input == null	0
com.google.javascript.jscomp.Compiler#TypeValidator#getTypeValidator#?#1111	!(typeValidator == null)	0
com.google.javascript.jscomp.Normalize$NormalizeStatements#void#moveNamedFunctions#?,Node#594	!(NodeUtil.isFunctionDeclaration(current))	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1293	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))<= 0	1
com.google.javascript.rhino.jstype.FunctionType#String#toString#?#791	paramNum > 0	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverseChildren#?,Node,FlowScope#1030	!(el != null)	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#196	lastOffset >= lineNumber	1
com.google.javascript.jscomp.ComposeWarningsGuard#void#addGuard#?,WarningsGuard#87	!(guard instanceof ComposeWarningsGuard)	0
com.google.javascript.jscomp.AbstractCommandLineRunner$RunTimeStats#void#recordEndRun#?#1282	bestRunTime > length	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#183	pos == startLine	1
com.google.javascript.jscomp.CommandLineRunner#void#initConfigFromFlags#?,String[],PrintStream#575	!(!isConfigValid || flags.display_help)	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#defineSlot#?,Node,Node,String,JSType,boolean#1086	!(shouldDeclareOnGlobalThis)	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#346	(System.identityHashCode(this))== 0	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#82	isAlpha(c)	0
com.google.javascript.jscomp.CheckGlobalThis#boolean#shouldReportThis#?,Node,Node#163	!(assignLhsChild != null)	1
com.google.javascript.rhino.jstype.JSTypeRegistry#FunctionType#createFunctionType#?,JSType,boolean,JSType#1180	lastVarArgs	0
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getOptimizations#?#407	options.closurePass	0
com.google.javascript.jscomp.VariableReferenceCheck$ReferenceCheckingBehavior#void#checkVar#?,NodeTraversal,Var,List<Reference>#119	!(NodeUtil.isFunctionDeclaration(reference.getNode().getParent()))	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#boolean#isAlpha#?,int#273	c <= 'Z'	0
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getChecks#?#260	options.checkTypes && (options.enables(DiagnosticGroups.ACCESS_CONTROLS) || options.enables(DiagnosticGroups.CONSTANT_PROPERTY))	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#314	!(funcNeedsParens)	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#197	lastLine == pos	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#479	type < nodeType	1
