line	predicate	lable
com.google.javascript.jscomp.AstValidator#void#validateHasInputId#?,Node#306	!(inputId == null)	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processVariableInitializer#?,VariableInitializer#1084	initializerNode.getInitializer() != null	0
com.google.javascript.rhino.jstype.JSTypeRegistry#FunctionType#createFunctionType#?,JSType,boolean,JSType#1268	!(lastVarArgs)	1
com.google.javascript.rhino.JSDocInfo#void#addSuppression#?,String#710	info.suppressions == null	0
com.google.javascript.jscomp.CodeConsumer#void#add#?,String#189	(isWordChar(c) || c == '\\') && isWordChar(getLastChar())	0
com.google.javascript.jscomp.Scope$Var#int#hashCode#?#308	(nameNode.hashCode())!= 0	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1154	sourcePosition > charno	0
com.google.javascript.rhino.Node#int[]#getSortedPropTypes#?#866	x != null	0
com.google.javascript.rhino.jstype.FunctionType#boolean#setPrototypeNoCheck#?,ObjectType,Node#469	isInterface()	1
com.google.javascript.rhino.jstype.InstanceObjectType#int#hashCode#?#176	(getReferenceName().hashCode())== 0	1
com.google.javascript.rhino.Node#PropListItem#removeProp#?,PropListItem,int#792	!(result != item.getNext())	0
com.google.javascript.jscomp.Compiler#void#initInputsByIdMap#?#523	previous != null	1
com.google.javascript.jscomp.SyntacticScopeCreator$DefaultRedeclarationHandler#void#onRedeclaration#?,Scope,String,Node,CompilerInput#198	scope.isGlobal()	1
com.google.javascript.jscomp.parsing.ParserRunner#void#initResourceConfig#?#77	annotationNames != null	0
com.google.javascript.rhino.Node#Node#cloneTree#?#1694	!(result.last != null)	0
com.google.javascript.rhino.jstype.FunctionType#?#FunctionType#?,JSTypeRegistry,String,Node,ArrowType,ObjectType,ImmutableList<String>,boolean,boolean#152	!(isConstructor)	0
com.google.javascript.jscomp.CodePrinter#String#toSource#?,Node,Format,boolean,boolean,int,SourceMap,SourceMap.DetailLevel,Charset,boolean#715	!(createSourceMap)	0
com.google.javascript.jscomp.NodeUtil#boolean#isLatin#?,String#2408	index < len	0
com.google.javascript.jscomp.SyntacticScopeCreator#void#scanVars#?,Node,Node#170	!(NodeUtil.isControlStructure(n) || NodeUtil.isStatementBlock(n))	0
com.google.javascript.jscomp.CodeConsumer#void#addOp#?,String,boolean#216	(first == '+' || first == '-') && prev == first	1
com.google.javascript.jscomp.AstValidator#void#validateVar#?,Node#391	!(c != null)	0
com.google.javascript.jscomp.Compiler#void#hoistNoCompileFiles#?#1455	!(n == null)	0
com.google.javascript.jscomp.CodePrinter#String#toSource#?,Node,Format,boolean,boolean,int,SourceMap,SourceMap.DetailLevel,Charset,boolean#706	!(tagAsStrict)	0
com.google.javascript.rhino.jstype.JSTypeRegistry#void#registerPropertyOnType#?,String,JSType#621	typeSet == null	0
com.google.javascript.rhino.Node#void#toStringTreeHelper#?,Node,int,Appendable#1011	i != level	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#510	(System.identityHashCode(this))!= 0	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#97	!(opstr != null && first != last)	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#1288	!(jsRoot != null)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#288	!(n.getClass() != Node.class)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#250	result == null	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#483	!(isUnknownType() || implicitPrototypeChainIsUnknown())	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#979	!(printType)	1
com.google.javascript.jscomp.CollapseVariableDeclarations#void#applyCollapses#?#217	n != collapse.endNode	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#486	!(!callback.shouldTraverse(this,n,parent))	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#86	!(!cc.continueProcessing())	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#116	!(NodeUtil.isAssignmentOp(n) && NodeUtil.isAssignmentOp(last))	0
com.google.javascript.jscomp.CollapseVariableDeclarations$GatherCollapses#void#visit#?,NodeTraversal,Node,Node#175	!(hasNodesToCollapse && hasVar)	0
