line	predicate	lable
com.google.javascript.jscomp.CodePrinter$Builder#Builder#setLineLengthThreshold#?,int#539	this.lineLengthThreshold <= threshold	0
com.google.javascript.rhino.Node#?#Node#?,int#368	type < nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int#370	sourcePosition > nodeType	0
com.google.javascript.jscomp.Tracer#long#stop#?#440	(stop(-1))>= 0	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#224	!(outStream == null)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#384	c.getType() == Token.FUNCTION	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#360	this.intValue > intValue	0
com.google.javascript.jscomp.JsAst#Node#getAstRoot#?,AbstractCompiler#49	!(root == null)	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	sourcePosition < lineno	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#628	!(childCount != ((n.getParent() != null && n.getParent().getType() == Token.OBJECTLIT) ? 1 : 0))	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#362	n.getClass() != Node.class	0
com.google.javascript.jscomp.WarningsGuard#int#getPriority#?#82	(Priority.DEFAULT.value)<= 0	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#394	!(preserveBlock)	0
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,String,String,Config,ErrorReporter,Logger#106	config.isIdeMode || config.languageMode != LanguageMode.ECMASCRIPT3	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	sourcePosition > lineno	0
com.google.javascript.jscomp.Tracer#long#stop#?,int#412	(0)!= 0	0
com.google.javascript.rhino.Node#int#getLineno#?#858	(extractLineno(sourcePosition))== 0	0
com.google.javascript.rhino.Node#Object#getProp#?,int#792	item == null	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#void#startSourceMapping#?,Node#93	!(createSrcMap && node.getProp(Node.SOURCENAME_PROP) != null && node.getLineno() > 0 && sourceMapDetailLevel.apply(node))	0
com.google.javascript.jscomp.CodePrinter$Builder#Builder#setLineLengthThreshold#?,int#539	this.lineLengthThreshold >= threshold	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#224	outStream == null	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1166	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))< 0	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1188	(-1)< 0	0
com.google.javascript.rhino.Node#int#getLineno#?#858	(extractLineno(sourcePosition))< 0	0
com.google.javascript.jscomp.CodePrinter$Builder#Builder#setLineLengthThreshold#?,int#539	this.lineLengthThreshold > threshold	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#176	!(first != null)	0
com.google.javascript.jscomp.parsing.IRFactory#void#setSourceInfo#?,Node,AstNode#298	irNode.getType() == Token.FUNCTION && irNode.getFirstChild().getLineno() != -1	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#359	this.type <= type	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transform#?,AstNode#258	!(jsDocInfo != null)	0
com.google.javascript.jscomp.CodePrinter$Builder#Builder#setLineLengthThreshold#?,int#539	this.lineLengthThreshold == threshold	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1166	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))> 0	0
com.google.javascript.jscomp.CodeGenerator#String#strEscape#?,String,char,String,String,String,CharsetEncoder#1034	!(outputCharsetEncoder != null)	1
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#376	c != null	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#void#maybeCutLine#?#461	!(lineLength > lineLengthThreshold)	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#440	!(type == Token.SCRIPT)	0
com.google.javascript.rhino.Node#int#getChildCount#?#1363	(c)>= 0	0
com.google.javascript.jscomp.CodeConsumer#void#addOp#?,String,boolean#228	!(binOp)	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#240	!options.checkTypes	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#238	options.disables(DiagnosticGroups.CHECK_TYPES)	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1175	!(lineCharNo == -1)	0
com.google.javascript.jscomp.CodeConsumer#void#endStatement#?,boolean#139	!(needSemiColon)	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#?#MappedCodePrinter#?,int,boolean,SourceMap.DetailLevel#62	this.lineLengthThreshold != lineLengthThreshold	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#238	!(options.disables(DiagnosticGroups.CHECK_TYPES))	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#360	this.intValue >= type	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1178	(lineCharNo >>> COLUMN_BITS)< 0	0
com.google.javascript.jscomp.CodeGenerator#String#jsString#?,String,CharsetEncoder#943	i < s.length()	0
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#92	(WarningsGuard.Priority.SUPPRESS_DOC.value)> 0	0
com.google.javascript.rhino.Node#int#getType#?#535	(type)>= 0	0
com.google.javascript.rhino.Node#PropListItem#removeProp#?,PropListItem,int#777	!(item.type == propType)	0
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,String,String,Config,ErrorReporter,Logger#106	!(config.isIdeMode || config.languageMode != LanguageMode.ECMASCRIPT3)	0
com.google.javascript.jscomp.CodeGenerator#?#CodeGenerator#?,CodeConsumer,Charset#48	!(outputCharset == null || outputCharset == Charsets.US_ASCII)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#362	!(n.getClass() != Node.class)	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	sourcePosition >= lineno	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processVariableDeclaration#?,VariableDeclaration#954	!config.acceptConstKeyword && declarationNode.getType() == com.google.javascript.jscomp.mozilla.rhino.Token.CONST	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processName#?,Name,boolean#711	isReservedKeyword(nameNode.getIdentifier())	0
com.google.javascript.jscomp.Tracer#long#stop#?,int#411	!trace.isInitialized()	0
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#73	(errorCount)> 0	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1176	(-1)!= 0	0
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#92	(WarningsGuard.Priority.SUPPRESS_DOC.value)<= 0	0
com.google.javascript.jscomp.PrepareAst#void#process#?,Node,Node#57	!(checkOnly)	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#360	this.intValue < type	0
com.google.javascript.jscomp.Compiler#Config#getParserConfig#?#1675	!(parserConfig == null)	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processName#?,Name,boolean#708	asString	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#359	this.type >= type	0
com.google.javascript.jscomp.CompilerOptions#void#addWarningsGuard#?,WarningsGuard#951	warningsGuard == null	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1142	sourcePosition < charno	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#445	!callback.shouldTraverse(this,n,parent)	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1142	sourcePosition > charno	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#394	preserveBlock	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1178	(lineCharNo >>> COLUMN_BITS)<= 0	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#271	!options.checkSymbols && (warningsGuard == null || !warningsGuard.disables(DiagnosticGroups.CHECK_VARIABLES))	0
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#92	(WarningsGuard.Priority.SUPPRESS_DOC.value)>= 0	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#359	this.type < intValue	0
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#73	(errorCount)>= 0	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1178	(lineCharNo >>> COLUMN_BITS)> 0	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	sourcePosition > charno	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#184	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')< 0	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#359	this.type != intValue	0
com.google.javascript.jscomp.CodePrinter#String#toSource#?,Node,Format,boolean,int,SourceMap,SourceMap.DetailLevel,Charset,boolean#639	createSourceMap	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	sourcePosition <= lineno	0
com.google.javascript.jscomp.parsing.IRFactory#JSDocInfo#handleJsDoc#?,AstNode#245	comment != null	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1190	(lineCharNo & COLUMN_MASK)== 0	0
com.google.javascript.jscomp.NodeTraversal#void#popScope#?#546	!(scopeRoots.isEmpty())	0
com.google.javascript.jscomp.parsing.IRFactory#void#setSourceInfo#?,Node,AstNode#303	irNode.getLineno() == -1	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	sourcePosition != lineno	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#453	!(directives != null)	0
com.google.javascript.jscomp.DiagnosticGroup#boolean#isSubGroup#?,DiagnosticGroup#117	!(!matches(type))	0
com.google.javascript.jscomp.Tracer#long#stop#?,int#411	!(!trace.isInitialized())	0
com.google.javascript.rhino.Node#int#getCharno#?#862	(extractCharno(sourcePosition))== 0	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#236	options.enables(DiagnosticGroups.CHECK_TYPES)	0
com.google.javascript.jscomp.CodeGenerator#String#identifierEscape#?,String#1062	!(NodeUtil.isLatin(s))	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isDirective#?,Node#459	!(n == null)	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1178	(lineCharNo >>> COLUMN_BITS)!= 0	0
