line	predicate	lable
com.google.javascript.rhino.Node#?#Node#?,int#364	sourcePosition > nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int#362	type > nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#398	sourcePosition <= nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#390	type == nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#390	type <= nodeType	0
com.google.javascript.rhino.Node#int#getType#?#529	(type)!= 0	0
com.google.javascript.rhino.Node#?#Node#?,int#362	type <= nodeType	0
com.google.javascript.rhino.Node#int#getType#?#529	(type)<= 0	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#398	sourcePosition >= nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#390	type < nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int#362	type != nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int#364	sourcePosition <= nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#390	type > nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#398	sourcePosition != nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#398	sourcePosition < nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int#362	type == nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int#362	type >= nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#398	sourcePosition > nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#390	type >= nodeType	0
com.google.javascript.rhino.Node$StringNode#?#StringNode#?,int,String#198	null == str	1
com.google.javascript.rhino.Node#?#Node#?,int#364	sourcePosition != nodeType	0
com.google.javascript.rhino.Node$StringNode#?#StringNode#?,int,String#198	!(null == str)	0
com.google.javascript.rhino.Node#?#Node#?,int#364	sourcePosition == nodeType	1
com.google.javascript.rhino.Node#int#getType#?#529	(type)> 0	0
com.google.javascript.rhino.Node#int#getType#?#529	(type)< 0	1
com.google.javascript.rhino.Node#int#getType#?#529	(type)>= 0	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#390	type != nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int#364	sourcePosition < nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int#364	sourcePosition >= nodeType	1
com.google.javascript.rhino.Node#?#Node#?,int#362	type < nodeType	1
com.google.javascript.rhino.Node#int#getType#?#529	(type)== 0	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#398	sourcePosition == nodeType	1
