line	predicate	lable
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#949	!(this instanceof ScriptOrFnNode)	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#971	!(printSource)	1
com.google.javascript.jscomp.PrepareAst#void#process#?,Node,Node#68	!(root != null)	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1141	sourcePosition > charno	0
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#198	!(param != null)	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1139	charno > lineno	1
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#77	!(!cc.continueProcessing())	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1169	!(lineCharNo == -1)	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#?#MappedCodePrinter#?,int,boolean#58	this.lineLengthThreshold <= lineLengthThreshold	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#103	!(alternate instanceof UnionType)	0
com.google.javascript.jscomp.Compiler#void#initInputsByNameMap#?#401	!(!inputsByName.containsKey(name))	1
com.google.javascript.rhino.jstype.JSTypeRegistry#Node#createParameters#?,boolean,JSType#1095	!(i <= max)	0
com.google.javascript.jscomp.PeepholeFoldConstants#Node#tryFoldShift#?,Node,Node,Node#653	left.getType() == Token.NUMBER && right.getType() == Token.NUMBER	1
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#206	(hashCode)> 0	0
com.google.javascript.rhino.jstype.FunctionType#void#addSubType#?,FunctionType#771	!(subTypes == null)	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1157	!((charno & ~COLUMN_MASK) != 0)	0
com.google.javascript.jscomp.BasicErrorManager#int#getWarningCount#?#79	(warningCount)> 0	1
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#818	thatType.isUnknownType()	1
com.google.javascript.rhino.Node$NumberNode#?#NumberNode#?,double#253	this.number == number	0
com.google.javascript.jscomp.NodeTraversal#?#NodeTraversal#?,AbstractCompiler,Callback,ScopeCreator#210	!(cb instanceof ScopedCallback)	0
com.google.javascript.rhino.jstype.FunctionType#FunctionPrototypeType#getPrototype#?#262	!(prototype == null)	0
com.google.javascript.jscomp.NodeUtil#boolean#isConstantByConvention#?,CodingConvention,Node,Node#1997	isObjectLitKey(node,parent)	1
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#728	(15)> 0	0
com.google.javascript.rhino.Node#int#getChildCount#?#1354	n != null	0
com.google.javascript.rhino.jstype.PrototypeObjectType#?#PrototypeObjectType#?,JSTypeRegistry,String,ObjectType,boolean#111	implicitPrototype == null	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addVarArgs#?,JSType#95	hasVarArgs()	1
com.google.javascript.rhino.Node#NodeMismatch#checkTreeEqualsImpl#?,Node#1420	!eq	0
com.google.javascript.jscomp.Compiler#void#initModules#?,List<JSSourceFile>,List<JSModule>,CompilerOptions#282	modules.size() > 1	1
com.google.javascript.rhino.Node#Class#getNodeClass#?,Node#1401	c == FunctionNode.class || c == ScriptOrFnNode.class	1
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#defineProperty#?,String,JSType,boolean,boolean#227	!(hasOwnDeclaredProperty(name))	0
com.google.javascript.rhino.jstype.ObjectType#boolean#isUnknownType#?#407	implicitProto == null || implicitProto.isNativeObjectType()	0
