line	predicate	lable
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#285	seg1 != seg2	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#265	!(p1 == null)	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#271	p1.getWindingRule() != p2.getWindingRule()	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#280	!(iterator1.isDone() != iterator2.isDone())	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#265	p1 == null	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#285	!(seg1 != seg2)	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#280	iterator1.isDone() != iterator2.isDone()	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#268	!(p2 == null)	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#279	!(!done)	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#271	!(p1.getWindingRule() != p2.getWindingRule())	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#288	!(!Arrays.equals(d1,d2))	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#288	!Arrays.equals(d1,d2)	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#279	!done	1
org.jfree.chart.util.ShapeUtilities#boolean#equal#?,GeneralPath,GeneralPath#268	p2 == null	1
