id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
43	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0
44	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
45	1.0	3.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0
46	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
47	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	5.0	3.0	5.0	5.0	2.0	3.0	2.0	2.0
48	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
49	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	4.0	1.0	5.0	1.0	4.0
50	5.0	17.0	5.0	5.0	14.0	17.0	14.0	14.0	7.0	17.0	7.0	7.0	24.0	17.0	24.0	24.0	5.0	17.0	5.0	6.0
51	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
52	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0
53	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
54	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
55	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0
56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
59	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0
60	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	5.0	1.0	2.0	1.0	5.0	1.0	2.0
61	4.0	6.0	4.0	4.0	1.0	6.0	1.0	2.0	4.0	6.0	4.0	4.0	1.0	6.0	1.0	3.0	4.0	6.0	4.0	5.0
62	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
64	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
65	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
top_1_3_5_10	25_42_47_48	15_36_39_40	25_42_47_48	25_43_47_48	28_45_46_48	16_36_39_40	28_45_46_48	28_45_46_48	27_44_46_48	16_36_39_40	27_44_46_48	28_44_46_48	28_44_47_49	16_36_39_40	28_44_47_49	25_43_47_49	25_42_47_48	15_36_39_40	25_42_47_48	24_42_45_48
percent	0.455_0.764_0.855_0.873	0.273_0.655_0.709_0.727	0.455_0.764_0.855_0.873	0.455_0.782_0.855_0.873	0.509_0.818_0.836_0.873	0.291_0.655_0.709_0.727	0.509_0.818_0.836_0.873	0.509_0.818_0.836_0.873	0.491_0.800_0.836_0.873	0.291_0.655_0.709_0.727	0.491_0.800_0.836_0.873	0.509_0.800_0.836_0.873	0.509_0.800_0.855_0.891	0.291_0.655_0.709_0.727	0.509_0.800_0.855_0.891	0.455_0.782_0.855_0.891	0.455_0.764_0.855_0.873	0.273_0.655_0.709_0.727	0.455_0.764_0.855_0.873	0.436_0.764_0.818_0.873
improve_drop	0_0	5_31	1_1	3_2	0_0	4_31	1_1	2_3	0_0	4_31	1_1	2_2	0_0	6_29	1_1	1_6	0_0	5_31	1_1	3_8
