line	predicate	lable
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#104	this.endCharno == endCharno	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseBasicTypeExpression#?,JsDocToken#1707	!(token == JsDocToken.STAR)	0
com.google.javascript.jscomp.BasicErrorManager#int#getWarningCount#?#81	(warningCount)> 0	1
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#102	this.startCharno == startLineno	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#222	pos >= lineNumber	1
com.google.javascript.rhino.Node#void#removeProp#?,int#770	result != propListHead	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#void#addToString#?,int#249	stringBufferTop >= c	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#void#ungetCharIgnoreLineEnd#?,int#439	ungetBuffer[ungetCursor++] < c	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine > lineNumber	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#235	lastOffset == lineNumber	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#389	type < nodeType	1
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#101	this.startLineno > endCharno	1
com.google.javascript.rhino.JSDocInfo#void#setFlag#?,boolean,int#417	value	0
com.google.javascript.jscomp.Compiler#void#report#?,JSError#1962	newLevel != null	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getOffset#?#447	(sourceCursor - lineStart - ungetCursor- 1)<= 0	0
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#69	(orderOfAddition.get(b).intValue() - orderOfAddition.get(a).intValue())== 0	0
com.google.javascript.rhino.Node#int#getChildCount#?#1392	(c)< 0	1
com.google.javascript.rhino.Node$StringNode#?#StringNode#?,int,String,int,int#205	null == str	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getOffset#?#447	(sourceCursor - lineStart - ungetCursor- 1)!= 0	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transformTree#?,AstRoot,StaticSourceFile,String,Config,ErrorReporter#174	node.getComments() != null	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#boolean#isAlpha#?,int#272	c <= 'Z'	0
com.google.javascript.jscomp.Tracer#long#stop#?#441	(stop(-1))!= 0	1
com.google.javascript.jscomp.NodeUtil#JSDocInfo#getFunctionJSDocInfo#?,Node#2821	!(parent.isName())	1
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#103	this.endLineno > startLineno	1
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#104	this.endCharno <= startLineno	0
com.google.javascript.jscomp.Tracer#long#stop#?,int#412	!trace.isInitialized()	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#389	type >= nodeType	0
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())== 0	1
com.google.javascript.rhino.JSDocInfo#void#setType#?,JSTypeExpression,int#1010	this.bitset > mask	1
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#102	this.startCharno == endCharno	1
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#76	(errorCount)<= 0	1
com.google.javascript.jscomp.AbstractMessageFormatter#String#maybeColorize#?,String,Color#82	!(!colorize)	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#?#JsDocTokenStream#?,String,int,int#52	this.initCharno == lineno	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#485	!(!callback.shouldTraverse(this,n,parent))	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#?#JsDocInfoParser#?,JsDocTokenStream,Comment,Node,Config,ErrorReporter#138	!(commentNode != null)	1
com.google.javascript.rhino.SourcePosition#void#setPositionInformation#?,int,int,int,int#104	this.endCharno <= endLineno	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1204	!(lineCharNo == -1)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#445	type < lineno	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#223	startLine >= lineNumber	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processReturnStatement#?,ReturnStatement#862	!(statementNode.getReturnValue() != null)	1
com.google.javascript.jscomp.LightweightMessageFormatter#String#format#?,JSError,boolean#78	error.sourceName != null	0
