line	predicate	lable
com.google.javascript.rhino.jstype.ObjectType#boolean#isUnknownType#?#406	!(implicitProto == null || implicitProto.isNativeObjectType())	0
com.google.javascript.jscomp.DataFlowAnalysis#void#analyze#?,int#220	nextNode != cfg.getImplicitReturn()	0
com.google.javascript.rhino.JSDocInfo#int#getImplementedInterfaceCount#?#1036	(0)< 0	1
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionType#getOrCreateConstructor#?#637	scope.isGlobal() && !fnName.isEmpty()	0
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#198	!(param != null)	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionTypeBuilder#inferInheritance#?,JSDocInfo#291	isConstructor || isInterface	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addOptionalParams#?,JSType#80	!(hasVarArgs())	0
com.google.javascript.rhino.Node#int#getChildCount#?#1351	(c)!= 0	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processFunctionNode#?,FunctionNode#562	fnName != null	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#413	!(that instanceof UnionType)	0
com.google.javascript.jscomp.TypeCheck#void#doPercentTypedAccounting#?,NodeTraversal,Node#799	!(type == null)	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#defineSlot#?,Node,Node,JSType,boolean#785	!(shouldDeclareOnGlobalThis)	0
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#206	(hashCode)> 0	1
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#818	thatType.isUnknownType()	0
com.google.javascript.rhino.Node#?#Node#?,int,Node#382	type <= nodeType	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#408	!(JSType.isSubtype(this,that))	0
com.google.javascript.jscomp.DataFlowAnalysis$BranchedForwardDataFlowAnalysis#void#joinInputs#?,DiGraphNode<N,Branch>#475	!(!values.isEmpty())	1
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#202	!(node instanceof ExpressionStatement)	1
com.google.javascript.rhino.Node#int#getChildCount#?#1351	(c)>= 0	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transformTree#?,AstRoot,String,Config,ErrorReporter#155	!(node.getComments() != null)	1
com.google.javascript.jscomp.Compiler#TypeValidator#getTypeValidator#?#1008	typeValidator == null	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1178	(lineCharNo & COLUMN_MASK)== 0	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#386	charno == -1	0
com.google.javascript.rhino.Node#int#getLineno#?#861	(extractLineno(sourcePosition))== 0	1
com.google.javascript.jscomp.WarningsGuard#int#getPriority#?#82	(Priority.DEFAULT.value)< 0	1
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseBasicTypeExpression#?,JsDocToken#1500	!(token == JsDocToken.STRING)	1
com.google.javascript.jscomp.WarningsGuard#int#getPriority#?#82	(Priority.DEFAULT.value)>= 0	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#457	sourcePosition != lineno	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverseChildren#?,Node,FlowScope#987	!(el != null)	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#362	this.type != intValue	0
com.google.javascript.jscomp.TypeCheck#void#visit#?,NodeTraversal,Node,Node#493	n.getParent().getType() != Token.OBJECTLIT	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1151	(charno & ~COLUMN_MASK) != 0	1
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addRequiredParams#?,JSType#63	!(hasOptionalOrVarArgs())	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverseName#?,Node,FlowScope#642	!(var != null)	1
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#444	!(type == Token.SCRIPT)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#455	type != nodeType	1
com.google.javascript.rhino.jstype.ArrowType#JSType#resolveInternal#?,ErrorReporter,StaticScope<JSType>#237	!(parameters != null)	1
com.google.javascript.jscomp.TypedScopeCreator$GlobalScopeBuilder#void#maybeDeclareQualifiedName#?,NodeTraversal,JSDocInfo,Node,Node,Node#1136	valueType == null && rhsValue != null	1
com.google.javascript.rhino.jstype.InstanceObjectType#int#hashCode#?#170	(getReferenceName().hashCode())== 0	1
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseTypeExpressionAnnotation#?,JsDocToken#1302	token == JsDocToken.LC	0
com.google.javascript.jscomp.InferJSDocInfo#void#visit#?,NodeTraversal,Node,Node#131	objType == null || objType.getJSDocInfo() != null	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseAndRecordTypeNode#?,JsDocToken,int,int,boolean,boolean#947	typeNode != null && !matchingLC	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getCharIgnoreLineEnd#?#418	c == '\n' || c == '\r'	1
com.google.javascript.jscomp.TypedScopeCreator$GlobalScopeBuilder#JSType#getDeclaredGetPropType#?,NodeTraversal,JSDocInfo,Node,Node#1226	info != null && info.hasType()	0
com.google.javascript.rhino.Node#int#getCharno#?#865	(extractCharno(sourcePosition))<= 0	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#363	this.intValue > type	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processFunctionNode#?,FunctionNode#541	!(isUnnamedFunction)	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#327	(System.identityHashCode(this))== 0	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#399	type < nodeType	1
com.google.javascript.jscomp.TypeCheck#void#visitFunction#?,NodeTraversal,Node#1351	functionType.isConstructor()	0
com.google.javascript.jscomp.NodeTraversal#void#pushScope#?,Scope#549	scopeCallback != null	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1135	sourcePosition < charno	1
com.google.javascript.jscomp.parsing.IRFactory#void#attachJsDoc#?,Comment,JSDocInfo#273	!(candidates.isEmpty())	0
com.google.javascript.jscomp.Scope$Var#void#resolveType#?,ErrorReporter#230	!(type != null)	1
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseParamTypeExpressionAnnotation#?,JsDocToken#1336	token == JsDocToken.ELLIPSIS	0
com.google.javascript.jscomp.Scope$Var#void#resolveType#?,ErrorReporter#230	type != null	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,int,int#462	sourcePosition <= nodeType	1
com.google.javascript.rhino.Node#void#addChildToBack#?,Node#608	!(last == null)	0
com.google.javascript.rhino.Node$NumberNode#?#NumberNode#?,double#247	this.number >= number	0
com.google.javascript.jscomp.DiagnosticGroup#DiagnosticGroup#forType#?,DiagnosticType#58	!(!singletons.containsKey(type))	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#830	thatType instanceof UnionType	0
com.google.javascript.jscomp.TypedScopeCreator$GlobalScopeBuilder#void#checkForClassDefiningCalls#?,NodeTraversal,Node,Node#965	objectLiteralCast != null	1
com.google.javascript.jscomp.Compiler#Tracer#newTracer#?,String#822	options.tracer.isOn()	1
com.google.javascript.jscomp.Tracer#long#stop#?,int#426	!trace.isInitialized()	0
com.google.javascript.jscomp.NodeUtil#boolean#isObjectLitKey#?,Node,Node#1421	node.getType() == Token.STRING && parent.getType() == Token.OBJECTLIT	1
com.google.javascript.jscomp.TypeInference#void#ensurePropertyDefined#?,Node,JSType#552	objectType == null	1
com.google.javascript.jscomp.ClosureCodingConvention#String#getSingletonGetterClassName#?,Node#265	!("goog.addSingletonGetter".equals(callName) || "goog$addSingletonGetter".equals(callName)) || callNode.getChildCount() != 2	0
com.google.javascript.rhino.JSDocInfo#int#getParameterCount#?#810	(0)!= 0	1
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard#boolean#enables#?,DiagnosticGroup#48	level.isOn()	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseBasicTypeExpression#?,JsDocToken#1505	"null".equals(string) || "undefined".equals(string)	1
com.google.javascript.rhino.jstype.JSTypeRegistry#JSType#createFromTypeNodesInternal#?,Node,String,StaticScope<JSType>,boolean#1374	!(resolveMode != ResolveMode.LAZY_NAMES)	0
com.google.javascript.jscomp.ClosureCodingConvention#SubclassType#typeofClassDefiningName#?,Node#132	!(methodName != null)	0
com.google.javascript.rhino.Node#void#putProp#?,int,Object#827	value != null	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#90	!(alternate.isNoType())	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#814	(item.intValue)!= 0	0
com.google.javascript.rhino.Node$SiblingNodeIterable#Iterator<Node>#iterator#?#1231	!used	0
com.google.javascript.jscomp.InferJSDocInfo#void#visit#?,NodeTraversal,Node,Node#169	propType != null	0
com.google.javascript.rhino.JSDocInfoBuilder#void#markName#?,String,int,int#177	!(currentMarker != null)	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverseName#?,Node,FlowScope#662	!(type == null)	0
com.google.javascript.rhino.Node#PropListItem#lookupProperty#?,int#744	x != null && propType != x.type	0
com.google.javascript.jscomp.WarningsGuard#int#getPriority#?#82	(Priority.DEFAULT.value)> 0	0
com.google.javascript.jscomp.NodeTraversal#void#popScope#?#559	!(scopeRoots.isEmpty())	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1164	(-1)!= 0	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#129	current.isSubtype(alternate)	1
com.google.javascript.rhino.jstype.ObjectType#boolean#isImplicitPrototype#?,ObjectType#384	current.isEquivalentTo(prototype)	1
com.google.javascript.jscomp.TypedScopeCreator$DiscoverEnums#void#visit#?,NodeTraversal,Node,Node#274	!(info != null && info.hasEnumParameterType())	0
com.google.javascript.jscomp.ControlFlowAnalysis#boolean#shouldTraverse#?,NodeTraversal,Node,Node#246	parent != null	0
com.google.javascript.rhino.Node#boolean#hasChild#?,Node#1357	child == n	0
com.google.javascript.rhino.Node#String#getQualifiedName#?#1733	left == null	1
com.google.javascript.jscomp.InferJSDocInfo#void#visit#?,NodeTraversal,Node,Node#159	lhsType != null	0
com.google.javascript.jscomp.Compiler#void#stopTracer#?,Tracer,String#830	options.tracer.isOn()	1
com.google.javascript.jscomp.TypedScopeCreator#Scope#createScope#?,Node,Scope#174	!(!fnThisType.isUnknownType())	0
com.google.javascript.rhino.Node#?#Node#?,int#373	sourcePosition == nodeType	1
