line	predicate	lable
com.google.javascript.jscomp.MakeDeclaredNamesUnique$ContextualRenameInverter#void#addCandidateNameReference#?,String,Node#411	!(null == nodes)	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#370	c == '\n' || c == '\r'	1
com.google.javascript.jscomp.NodeUtil#Node#getBestLValue#?,Node#3045	parent.isName()	0
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getOptimizations#?#431	!(options.smartNameRemoval || options.reportPath != null)	0
com.google.javascript.jscomp.Normalize$NormalizeStatements#void#splitVarDeclarations#?,Node#620	c.isVar()	0
com.google.javascript.jscomp.TypeInference#JSType#getPropertyType#?,JSType,String,Node,FlowScope#1239	!(propertyType == null)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#?#JsDocTokenStream#?,String,int,int#50	this.sourceCursor != lineno	0
com.google.javascript.rhino.Node#int[]#getSortedPropTypes#?#887	keys[count] < count	1
com.google.javascript.jscomp.ScopedAliases$Traversal#void#fixTypeNode#?,Node#458	typeNode.isString()	1
com.google.javascript.jscomp.GoogleCodingConvention#boolean#isConstantKey#?,String#91	name.isEmpty() || !Character.isUpperCase(name.charAt(0))	0
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getChecks#?#260	!(options.computeFunctionSideEffects)	0
com.google.javascript.rhino.jstype.NamedType#boolean#isEquivalentTo#?,JSType#192	objType != null	1
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1201	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))<= 0	1
com.google.javascript.jscomp.AstValidator#void#validateCall#?,Node#375	!(c != null)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#343	(ungetBuffer[ungetCursor])< 0	1
com.google.javascript.jscomp.TypedScopeCreator$GlobalScopeBuilder#void#visit#?,NodeTraversal,Node,Node#1795	!(n.hasOneChild())	1
com.google.javascript.jscomp.PhaseOptimizer$ProgressRange#?#ProgressRange#?,double,double#415	this.maxValue <= maxValue	0
com.google.javascript.rhino.Node#?#Node#?,int#362	type == nodeType	0
com.google.javascript.jscomp.InferJSDocInfo#void#attachJSDocInfoToNominalTypeOrShape#?,ObjectType,JSDocInfo,String#211	objType.isConstructor() || objType.isInterface()	0
com.google.javascript.jscomp.TypeInference#FlowScope#dereferencePointer#?,Node,FlowScope#1190	!(type != narrowed)	0
com.google.javascript.jscomp.JoinOp$BinaryJoinOp#L#apply#?,List<L>#42	!(size == 2)	1
com.google.javascript.jscomp.NodeUtil#boolean#checkForStateChangeHelper#?,Node,boolean,AbstractCompiler#841	n.getFirstChild() != null	1
com.google.javascript.rhino.Node#int#getChildCount#?#1407	n != null	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#150	!(alternate.isFunctionType() && functionTypePosition != -1)	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionType#buildAndRegister#?#577	!(returnType == null)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#446	type >= lineno	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1173	sourcePosition == charno	0
com.google.javascript.rhino.Node#Node#copyInformationFrom#?,Node#1739	!(getProp(SOURCENAME_PROP) == null)	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#boolean#parse#?#204	!(token != JsDocToken.ANNOTATION && token != JsDocToken.EOC)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#reduceAlternatesWithoutUnion#?#222	isAllType	1
com.google.javascript.jscomp.PhaseOptimizer#void#consume#?,List<PassFactory>#129	!(factory.isOneTimePass())	1
com.google.javascript.jscomp.TypeCheck#boolean#propertyIsImplicitCast#?,ObjectType,String#1053	docInfo != null && docInfo.isImplicitCast()	1
com.google.javascript.jscomp.TypeCheck#void#checkPropertyInheritanceOnGetpropAssign#?,NodeTraversal,Node,Node,String,JSDocInfo,JSType#957	object.isGetProp()	0
com.google.javascript.rhino.Node#Node#cloneTree#?#1713	result.last != null	0
com.google.javascript.jscomp.Compiler#void#hoistExterns#?,Node#1387	info != null && info.isExterns()	1
com.google.javascript.jscomp.ScopedAliases$Traversal#void#visit#?,NodeTraversal,Node,Node#401	!(type == Token.NAME)	0
com.google.javascript.jscomp.TypeInference#JSType#getPropertyType#?,JSType,String,Node,FlowScope#1230	(propertyType == null || propertyType.isUnknownType()) && qualifiedName != null	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#?#JsDocTokenStream#?,String,int,int#50	this.sourceCursor < lineno	0
com.google.javascript.rhino.jstype.InstanceObjectType#int#hashCode#?#176	(getReferenceName().hashCode())<= 0	0
com.google.javascript.jscomp.parsing.IRFactory#int#position2charno#?,int#382	(position - lineIndex - 1)<= 0	0
com.google.javascript.jscomp.MakeDeclaredNamesUnique#String#getReplacementName#?,String#201	!(newName != null)	0
com.google.javascript.jscomp.NodeTraversal#void#pushScope#?,Scope#576	scopeCallback != null	0
