line	predicate	lable
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound <= lowerBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound == lowerBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound >= lowerBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound > upperBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound <= lowerBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound == upperBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound > lowerBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound < upperBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound < lowerBound	1
org.jfree.chart.renderer.GrayPaintScale#Paint#getPaint#?,double#125	v == value	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#85	lowerBound >= upperBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound != upperBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound >= upperBound	1
org.jfree.chart.renderer.GrayPaintScale#Paint#getPaint#?,double#125	v != value	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound == upperBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound != lowerBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#85	!(lowerBound >= upperBound)	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound != lowerBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound >= upperBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound >= lowerBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound < upperBound	1
org.jfree.chart.renderer.GrayPaintScale#Paint#getPaint#?,double#125	v < value	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound > lowerBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound == lowerBound	1
org.jfree.chart.renderer.GrayPaintScale#Paint#getPaint#?,double#125	v >= value	1
org.jfree.chart.renderer.GrayPaintScale#Paint#getPaint#?,double#125	v > value	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound != upperBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#89	this.lowerBound <= upperBound	0
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound < lowerBound	1
org.jfree.chart.renderer.GrayPaintScale#Paint#getPaint#?,double#125	v <= value	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound > upperBound	1
org.jfree.chart.renderer.GrayPaintScale#?#GrayPaintScale#?,double,double#90	this.upperBound <= upperBound	0
