line	predicate	lable
com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem#ObjectType#getTypeWithProperty#?,String,JSType#855	type == null	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#387	type != nodeType	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1165	charno <= lineno	0
com.google.javascript.jscomp.TypeCheck#void#visitAssign#?,NodeTraversal,Node#965	!(type.hasProperty(pname) && !type.isPropertyTypeInferred(pname) && !propertyIsImplicitCast(type,pname))	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isAllowedProp#?,String#928	!(config.languageMode == LanguageMode.ECMASCRIPT3)	0
com.google.javascript.jscomp.DisambiguateProperties$Property#void#expandTypesToSkip#?#197	shouldRename()	0
com.google.javascript.jscomp.TypeInference#JSType#getPropertyType#?,JSType,String,Node,FlowScope#1331	varType != null	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionType#getOrCreateConstructor#?#744	!(makesDicts)	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#finishConstructorDefinition#?,Node,String,FunctionType,Scope,CompilerInput,Var#1285	newVar.getInitialValue() == null && !n.isFromExterns()	1
com.google.javascript.rhino.Node#int#getCharno#?#1143	(extractCharno(sourcePosition))!= 0	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#?#JsDocTokenStream#?,String,int,int#49	this.sourceCursor == lineno	1
com.google.javascript.rhino.jstype.TemplateTypeMap#boolean#checkEquivalenceHelper#?,TemplateTypeMap,EquivalenceMethod#236	!(i < thatMatches.length)	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#boolean#shouldTraverse#?,NodeTraversal,Node,Node#486	!(n.isFunction() || n.isScript())	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#347	!(sourceCursor == sourceEnd)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#387	(c)>= 0	0
com.google.javascript.rhino.jstype.JSType#boolean#checkEquivalenceHelper#?,JSType,EquivalenceMethod#621	!(this instanceof ProxyObjectType)	0
