line	predicate	lable
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine == startLine	0
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,StaticSourceFile,String,Config,ErrorReporter,Logger#120	config.isIdeMode || config.languageMode != LanguageMode.ECMASCRIPT3	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#64	(priorityDiff)== 0	1
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#145	this.lineNumber >= lineno	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#222	pos != startLine	1
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#243	!(options.enables(DiagnosticGroups.CHECK_TYPES))	0
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#69	(orderOfAddition.get(b).intValue() - orderOfAddition.get(a).intValue())!= 0	0
com.google.javascript.rhino.Node#?#Node#?,int#457	type == nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int#457	type >= nodeType	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine != startLine	1
com.google.javascript.jscomp.DiagnosticGroup#boolean#isSubGroup#?,DiagnosticGroup#119	!(!matches(type))	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#231	pos != nextpos	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#231	pos > n	0
com.google.javascript.jscomp.Compiler#void#checkFirstModule#?,List<JSModule>#395	!(modules.isEmpty())	0
com.google.javascript.jscomp.JSError#int#getCharno#?#200	(charno)> 0	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#284	!(!options.checkSymbols && !composedGuards.enables(DiagnosticGroups.CHECK_VARIABLES))	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine > startLine	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#223	startLine < lineNumber	1
com.google.javascript.rhino.Node#void#putProp#?,int,Object#936	value != null	0
com.google.javascript.jscomp.BasicErrorManager$LeveledJSErrorComparator#int#compare#?,ErrorWithLevel,ErrorWithLevel#172	charno1 < 0 && 0 <= charno2	1
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#146	this.charno >= charno	0
com.google.javascript.jscomp.Compiler#void#checkFirstModule#?,List<JSModule>#397	modules.get(0).getInputs().isEmpty() && modules.size() > 1	1
com.google.javascript.jscomp.BasicErrorManager$LeveledJSErrorComparator#int#compare#?,ErrorWithLevel,ErrorWithLevel#162	lineno1 < 0 && 0 <= lineno2	1
com.google.javascript.rhino.Node$AbstractPropListItem#?#AbstractPropListItem#?,int,PropListItem#373	this.propType > propType	1
com.google.javascript.jscomp.NodeTraversal#void#pushScope#?,Node#542	!(scopeCallback != null)	0
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#145	this.lineNumber != charno	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#238	js.indexOf('\n',pos) == -1	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#64	(priorityDiff)>= 0	0
com.google.javascript.jscomp.NodeTraversal#void#popScope#?#559	!(scopeCallback != null)	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine >= pos	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#231	pos >= n	1
com.google.javascript.rhino.Node#?#Node#?,int#459	sourcePosition >= nodeType	1
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())<= 0	1
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,StaticSourceFile,String,Config,ErrorReporter,Logger#141	astRoot != null	1
com.google.javascript.jscomp.LightweightMessageFormatter#String#format#?,JSError,boolean#79	!(error.lineNumber > 0)	1
com.google.javascript.jscomp.JSError#int#getCharno#?#200	(charno)< 0	1
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#145	this.lineNumber < lineno	1
com.google.javascript.jscomp.ComposeWarningsGuard#void#addGuard#?,WarningsGuard#87	guard instanceof ComposeWarningsGuard	0
com.google.javascript.rhino.Node#int#getType#?#624	(type)!= 0	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#223	startLine != pos	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#223	startLine == lineNumber	0
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#146	this.charno != lineno	0
com.google.javascript.jscomp.Compiler#SourceFile#getSourceFileByName#?,String#1888	sourceName != null	0
com.google.javascript.jscomp.parsing.ParserRunner#Config#createConfig#?,boolean,LanguageMode,boolean,Set<String>#66	!(extraAnnotationNames == null)	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine == lineNumber	1
com.google.javascript.rhino.Node#int#getType#?#624	(type)> 0	0
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#146	this.charno == lineno	1
com.google.javascript.jscomp.JsAst#Node#getAstRoot#?,AbstractCompiler#52	root == null	0
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())== 0	1
com.google.javascript.jscomp.WarningsGuard#int#getPriority#?#84	(Priority.DEFAULT.value)== 0	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#226	n < lineNumber	1
com.google.javascript.jscomp.Compiler#void#checkFirstModule#?,List<JSModule>#397	!(modules.get(0).getInputs().isEmpty() && modules.size() > 1)	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#230	errorManager == null	0
com.google.javascript.jscomp.BasicErrorManager$LeveledJSErrorComparator#int#compare#?,ErrorWithLevel,ErrorWithLevel#170	!(charno1 != charno2)	0
com.google.javascript.jscomp.LightweightMessageFormatter#String#format#?,JSError,boolean#79	error.lineNumber > 0	0
com.google.javascript.jscomp.BasicErrorManager$LeveledJSErrorComparator#int#compare#?,ErrorWithLevel,ErrorWithLevel#140	p1.level != p2.level	1
com.google.javascript.jscomp.Compiler#void#report#?,JSError#1817	level.isOn()	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#247	!(!options.checkTypes)	1
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#146	this.charno < lineno	1
com.google.javascript.jscomp.JsAst#void#parse#?,AbstractCompiler#96	root == null || compiler.hasHaltingErrors()	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine < pos	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#222	pos < startLine	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#235	lastOffset == lineNumber	0
com.google.javascript.rhino.Node#void#removeProp#?,int#866	!(result != propListHead)	0
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#94	(WarningsGuard.Priority.SUPPRESS_DOC.value)> 0	0
com.google.javascript.jscomp.NodeTraversal#void#popScope#?#562	scopeRoots.isEmpty()	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#231	pos != n	0
com.google.javascript.jscomp.parsing.ParserRunner#void#initResourceConfig#?#77	!(annotationNames != null)	1
com.google.javascript.jscomp.BasicErrorManager#void#report#?,CheckLevel,JSError#46	!(messages.add(new ErrorWithLevel(error,level)))	1
com.google.javascript.rhino.Node$AbstractPropListItem#?#AbstractPropListItem#?,int,PropListItem#373	this.propType <= propType	0
com.google.javascript.jscomp.Compiler#void#checkFirstModule#?,List<JSModule>#395	modules.isEmpty()	1
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#146	this.charno != charno	1
com.google.javascript.jscomp.Compiler#void#report#?,JSError#1812	newLevel != null	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#69	(orderOfAddition.get(b).intValue() - orderOfAddition.get(a).intValue())< 0	0
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#146	this.charno > lineno	0
com.google.javascript.jscomp.Compiler#String#getSourceLine#?,String,int#1903	input != null	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#264	options.getLanguageIn() == LanguageMode.ECMASCRIPT5_STRICT	1
com.google.javascript.jscomp.BasicErrorManager$LeveledJSErrorComparator#int#compare#?,ErrorWithLevel,ErrorWithLevel#162	!(lineno1 < 0 && 0 <= lineno2)	0
com.google.javascript.rhino.Node#?#Node#?,int#459	sourcePosition != nodeType	0
com.google.javascript.jscomp.JSError#?#JSError#?,String,Node,int,int,DiagnosticType,CheckLevel,String#145	this.lineNumber != lineno	1
com.google.javascript.rhino.Node$AbstractPropListItem#int#getType#?#379	(propType)!= 0	0
com.google.javascript.rhino.Node#Object#getProp#?,int#898	item == null	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#235	lastOffset != lineNumber	1
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#231	pos > nextpos	1
com.google.javascript.rhino.Node#?#Node#?,int#457	type > nodeType	1
com.google.javascript.jscomp.BasicErrorManager$LeveledJSErrorComparator#int#compare#?,ErrorWithLevel,ErrorWithLevel#160	!(lineno1 != lineno2)	0
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,StaticSourceFile,String,Config,ErrorReporter,Logger#141	!(astRoot != null)	0
com.google.javascript.rhino.Node#int#getType#?#624	(type)== 0	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#64	(priorityDiff)<= 0	1
com.google.javascript.jscomp.DiagnosticType#int#hashCode#?#121	(key.hashCode())>= 0	0
com.google.javascript.jscomp.Compiler#SourceFile#getSourceFileByName#?,String#1888	!(sourceName != null)	1
com.google.javascript.rhino.Node#void#removeProp#?,int#866	result != propListHead	1
com.google.javascript.jscomp.JsMessageExtractor#Collection<JsMessage>#extractMessages#?,Iterable<JSSourceFile>#135	errors.length > 0	0
com.google.javascript.jscomp.JSError#int#getCharno#?#200	(charno)!= 0	0
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard#boolean#enables#?,DiagnosticGroup#50	!(level.isOn())	0
com.google.javascript.jscomp.LightweightMessageFormatter#String#format#?,JSError,boolean#91	!(sourceExcerpt != null)	0
com.google.javascript.jscomp.Compiler#String#getSourceLine#?,String,int#1903	!(input != null)	1
com.google.javascript.rhino.Node$AbstractPropListItem#int#getType#?#379	(propType)> 0	0
com.google.javascript.jscomp.Compiler#void#report#?,JSError#1810	!(warningsGuard != null)	1
