line	predicate	lable
com.google.javascript.jscomp.FunctionInjector#CallSiteType#classifyCallSite#?,Node#375	!(expressionRoot != null)	1
com.google.javascript.jscomp.FunctionInjector#CanInlineResult#canInlineReferenceDirectly#?,Node,Node#708	!(NodeUtil.mayHaveSideEffects(cArg))	0
com.google.javascript.jscomp.FunctionArgumentInjector$ReferencedAfterSideEffect#boolean#hasNonLocalSideEffect#?,Node#443	!isLocalName(lhs)	1
com.google.javascript.jscomp.FunctionInjector#CanInlineResult#canInlineReferenceToFunction#?,NodeTraversal,Node,Node,Set<String>,InliningMode,boolean,boolean#185	!assumeMinimumCapture && !t.inGlobalScope()	1
com.google.javascript.jscomp.parsing.IRFactory#Node#transformBlock#?,AstNode#211	irNode.getType() == Token.EMPTY	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#transformAsString#?,AstNode#398	n instanceof Name	0
com.google.javascript.jscomp.InlineCostEstimator#int#getCost#?,Node,int#48	(estimator.getCost())== 0	1
com.google.javascript.jscomp.AstValidator#void#validateCall#?,Node#376	c != null	0
com.google.javascript.jscomp.CodeGenerator#void#addNonEmptyStatement#?,Node,Context,boolean#787	!(n.getType() == Token.BLOCK)	1
com.google.javascript.jscomp.SyntacticScopeCreator#void#scanRoot#?,Node,Scope#106	a != null	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#302	funcNeedsParens	0
com.google.javascript.jscomp.InlineFunctions$FunctionState#boolean#hasBlockInliningReferences#?#902	!(r.mode == InliningMode.BLOCK)	1
com.google.javascript.rhino.Node#int#getSideEffectFlags#?#2384	(getIntProp(SIDE_EFFECT_FLAGS))== 0	0
com.google.javascript.jscomp.FunctionInjector#CallSiteType#classifyCallSite#?,Node#359	!(NodeUtil.isExprAssign(grandParent) && !NodeUtil.isVarOrSimpleAssignLhs(callNode,parent) && parent.getFirstChild().getType() == Token.NAME && !NodeUtil.isConstantName(parent.getFirstChild()))	1
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#void#endSourceMapping#?,Node#114	createSrcMap && !mappings.isEmpty() && mappings.peek().node == node	1
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#76	(errorCount)< 0	1
com.google.javascript.jscomp.Compiler#void#checkFirstModule#?,List<JSModule>#396	modules.get(0).getInputs().isEmpty() && modules.size() > 1	1
com.google.javascript.rhino.jstype.InstanceObjectType#boolean#isEquivalentTo#?,JSType#162	thatObj != null && thatObj.isNominalType()	1
com.google.javascript.jscomp.NodeUtil$MatchNodeType#?#MatchNodeType#?,int#2692	this.type <= type	0
com.google.javascript.jscomp.NodeUtil#int#getCount#?,Node,Predicate<Node>,Predicate<Node>#2811	(total)== 0	0
com.google.javascript.rhino.jstype.InstanceObjectType#String#toString#?#97	!(constructor.hasReferenceName())	1
com.google.javascript.rhino.Node#Class#getNodeClass#?,Node#1583	c == FunctionNode.class || c == ScriptOrFnNode.class	1
com.google.javascript.jscomp.Normalize$NormalizeStatements#void#extractForInitializer#?,Node,Node,Node#521	c.getFirstChild().getType() != Token.EMPTY	1
com.google.javascript.jscomp.MakeDeclaredNamesUnique$ContextualRenameInverter#void#exitScope#?,NodeTraversal#325	!referenceStack.isEmpty()	1
com.google.javascript.rhino.jstype.UnionTypeBuilder#?#UnionTypeBuilder#?,JSTypeRegistry,int#106	this.maxUnionSize < maxUnionSize	1
com.google.javascript.rhino.Node#void#setType#?,int#628	this.type <= type	0
com.google.javascript.jscomp.CodeConsumer#void#addOp#?,String,boolean#209	!((first == '+' || first == '-') && prev == first)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#defineProperty#?,String,JSType,boolean,Node#238	!(hasOwnDeclaredProperty(name))	0
com.google.javascript.jscomp.MarkNoSideEffectCalls$GatherNoSideEffectFunctions#void#visit#?,NodeTraversal,Node,Node#125	NodeUtil.isGetProp(node)	1
com.google.javascript.jscomp.InlineFunctions#void#process#?,Node,Node#139	fns.isEmpty()	1
com.google.javascript.rhino.Node#int#getIntProp#?,int#915	(0)>= 0	0
com.google.javascript.jscomp.InlineFunctions$CallVisitor#void#visit#?,NodeTraversal,Node,Node#411	!(name != null)	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#283	!(!options.checkSymbols && !composedGuards.enables(DiagnosticGroups.CHECK_VARIABLES))	0
com.google.javascript.jscomp.Normalize$NormalizeStatements#void#splitVarDeclarations#?,Node#555	c.getType() == Token.VAR	0
com.google.javascript.jscomp.CodeGenerator#void#addNonEmptyStatement#?,Node,Context,boolean#781	!(!allowNonBlockChild && n.getType() != Token.BLOCK)	0
