line	predicate	lable
com.google.javascript.rhino.Node$AbstractPropListItem#int#getType#?#281	(propType)!= 0	0
com.google.javascript.jscomp.parsing.ParserRunner#ParseResult#parse#?,StaticSourceFile,String,Config,ErrorReporter,Logger#141	!(astRoot != null)	1
com.google.javascript.rhino.Node$IntPropListItem#?#IntPropListItem#?,int,int,PropListItem#334	this.intValue != intValue	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1167	sourcePosition == charno	1
com.google.javascript.jscomp.CompilerInput#?#CompilerInput#?,SourceAst,InputId,boolean#79	!(ast != null && ast.getSourceFile() != null)	1
com.google.javascript.jscomp.type.ChainableReverseAbstractInterpreter#JSType#getTypeIfRefinable#?,Node,FlowScope#123	nameVar != null	0
com.google.javascript.jscomp.Compiler#ErrorManager#getErrorManager#?#2312	!(options == null)	0
com.google.javascript.jscomp.Compiler#Node#parseTestCode#?,String#1612	!(inputsById == null)	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#transformAsString#?,AstNode#550	n instanceof Name	0
com.google.javascript.rhino.Node#int#getLineno#?#1139	(extractLineno(sourcePosition))> 0	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isDirective#?,Node#627	!(n == null)	0
com.google.javascript.jscomp.Scope#boolean#isDeclared#?,String,boolean#554	scope.vars.containsKey(name)	1
com.google.javascript.rhino.Node#int#extractLineno#?,int#1209	(-1)< 0	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1199	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))>= 0	0
com.google.javascript.jscomp.parsing.IRFactory#void#setFileOverviewJsDoc#?,Node#221	!(fileOverviewInfo != null)	0
com.google.javascript.jscomp.CompilerInput#Node#getAstRoot#?,AbstractCompiler#119	root != null	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isDirective#?,Node#627	n == null	1
com.google.javascript.rhino.Node#int#extractLineno#?,int#1208	lineCharNo == -1	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#621	!(directives != null)	0
com.google.javascript.jscomp.JsAst#Node#getAstRoot#?,AbstractCompiler#54	root == null	0
com.google.javascript.jscomp.Compiler#void#initCompilerOptionsIfTesting#?#1594	!(options == null)	0
com.google.javascript.jscomp.NodeTraversal#void#pushScope#?,Node#599	scopeCallback != null	1
com.google.javascript.rhino.jstype.JSType#boolean#checkEquivalenceHelper#?,JSType,EquivalenceMethod#600	isFunctionType() && that.isFunctionType()	1
