line	predicate	lable
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processVariableInitializer#?,VariableInitializer#1085	initializerNode.getInitializer() != null	0
com.google.javascript.jscomp.Tracer#long#stop#?#441	(stop(-1))< 0	1
com.google.javascript.jscomp.NodeUtil#Double#getStringNumberValue#?,String#343	s.length() > 2 && s.charAt(0) == '0' && (s.charAt(1) == 'x' || s.charAt(1) == 'X')	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#401	sourcePosition <= nodeType	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processStringLiteral#?,StringLiteral#936	start < sourceString.length() && (sourceString.substring(start,Math.min(sourceString.length(),end)).indexOf("\\v") != -1)	0
com.google.javascript.rhino.Node#?#Node#?,int,Node#376	type == nodeType	0
com.google.javascript.rhino.Node#Node#copyInformationFrom#?,Node#1735	!(getProp(ORIGINALNAME_PROP) == null)	1
com.google.javascript.jscomp.AstValidator#void#validateMaximumChildCount#?,Node,int#808	!(i == 1)	1
com.google.javascript.jscomp.NodeUtil#String#trimJsWhiteSpace#?,String#384	!(start < end && isStrWhiteSpaceChar(s.charAt(start)) == TernaryValue.TRUE)	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1203	(11)< 0	1
com.google.javascript.rhino.Node#int#getChildCount#?#1410	n != null	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node,Node#421	sourcePosition < nodeType	0
com.google.javascript.jscomp.AstValidator#void#validateMinimumChildCount#?,Node,int#799	!valid	1
com.google.javascript.jscomp.CodeConsumer#void#addOp#?,String,boolean#235	binOp	0
com.google.javascript.jscomp.NodeUtil#Double#getStringNumberValue#?,String#340	(0.0)<= 0	0
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())>= 0	1
com.google.javascript.rhino.jstype.JSType#boolean#isEquivalentTo#?,JSType#487	jsType instanceof ProxyObjectType	1
com.google.javascript.rhino.Node#?#Node#?,int#365	type <= nodeType	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#199	!(first.isComma())	0
com.google.javascript.rhino.Node#NodeMismatch#checkTreeEqualsImpl#?,Node#1457	!(node2 == null)	0
com.google.javascript.jscomp.NodeUtil#Double#getNumberValue#?,Node#288	(Double.NaN)>= 0	0
com.google.javascript.jscomp.parsing.ParserRunner#void#initResourceConfig#?#77	annotationNames != null	0
com.google.javascript.jscomp.Compiler#void#initInputsByIdMap#?#523	!(previous != null)	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#291	options.disables(DiagnosticGroups.CHECK_TYPES)	1
com.google.javascript.jscomp.Tracer#?#Tracer#?,String,String#253	!(!trace.isInitialized())	1
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addVarArgs#?,JSType#104	!type.isEmptyType()	0
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#76	(errorCount)!= 0	1
com.google.javascript.rhino.jstype.FunctionType#void#setPrototypeBasedOn#?,ObjectType,Node#421	!(baseType.hasReferenceName() || isNativeObjectType() || baseType.isFunctionPrototypeType())	1
com.google.javascript.rhino.Node$NumberNode#void#setDouble#?,double#175	this.number >= d	0
com.google.javascript.rhino.Node$AbstractPropListItem#?#AbstractPropListItem#?,int,PropListItem#281	this.propType >= propType	0
com.google.javascript.rhino.jstype.FunctionType#void#addSubType#?,FunctionType#1117	subTypes == null	0
com.google.javascript.jscomp.PeepholeOptimizationsPass#void#visit#?,Node#183	!(newVersionOfNode != currentVersionOfNode)	0
com.google.javascript.jscomp.Tracer#?#Tracer#?,String,String#240	!extraTracingStatistics.isEmpty()	1
com.google.javascript.jscomp.Tracer#long#stop#?#441	(stop(-1))!= 0	1
com.google.javascript.rhino.Node#PropListItem#removeProp#?,PropListItem,int#800	item.getType() == propType	0
com.google.javascript.jscomp.CodeGenerator#?#CodeGenerator#?,CodeConsumer,Charset#51	!(outputCharset == null || outputCharset == Charsets.US_ASCII)	1
com.google.javascript.rhino.jstype.UnionTypeBuilder#?#UnionTypeBuilder#?,JSTypeRegistry,int#106	this.maxUnionSize >= maxUnionSize	0
com.google.javascript.jscomp.NodeUtil#Double#getStringNumberValue#?,String#340	(0.0)!= 0	1
com.google.javascript.rhino.jstype.FunctionType#boolean#setPrototypeNoCheck#?,ObjectType,Node#469	!(isInterface())	0
com.google.javascript.jscomp.NodeUtil#boolean#isLatin#?,String#2408	index < len	0
com.google.javascript.jscomp.CodePrinter$Builder#Builder#setLineLengthThreshold#?,int#613	this.lineLengthThreshold < threshold	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processUnaryExpression#?,UnaryExpression#1038	type == Token.INC || type == Token.DEC	1
com.google.javascript.jscomp.DiagnosticType#int#hashCode#?#121	(key.hashCode())< 0	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#457	that.isRecordType()	1
