line	predicate	lable
org.jfree.data.time.Year#int#compareTo#?,Object#367	(result)<= 0	1
org.jfree.data.general.Series#void#fireSeriesChanged#?#315	this.notify	0
org.jfree.data.time.TimeSeries#double#getMaxY#?#360	(this.maxY)== 0	1
org.jfree.data.time.TimeSeries#void#updateBoundsForAddedItem#?,TimeSeriesDataItem#1215	this.maxY == y	0
org.jfree.data.time.TimeSeries#void#removeAgedItems#?,boolean#877	getItemCount() > 1	0
org.jfree.data.time.TimeSeries#void#add#?,TimeSeriesDataItem,boolean#581	this.timePeriodClass == null	0
org.jfree.data.time.TimeSeriesDataItem#?#TimeSeriesDataItem#?,RegularTimePeriod,Number#106	!(period == null)	0
org.jfree.data.time.TimeSeries#double#getMinY#?#345	(this.minY)< 0	1
org.jfree.data.time.TimeSeries#double#getMinY#?#345	(this.minY)> 0	0
org.jfree.data.time.TimeSeries#void#add#?,TimeSeriesDataItem,boolean#584	!this.timePeriodClass.equals(c)	1
org.jfree.data.time.TimeSeries#double#minIgnoreNaN#?,double,double#1266	(b)>= 0	0
org.jfree.data.time.TimeSeries#void#updateBoundsForAddedItem#?,TimeSeriesDataItem#1215	this.maxY < y	1
org.jfree.data.time.TimeSeries#double#maxIgnoreNaN#?,double,double#1296	(Math.max(a,b))== 0	1
org.jfree.data.time.Year#long#getFirstMillisecond#?,Calendar#272	(calendar.getTime().getTime())!= 0	0
org.jfree.data.time.TimeSeries#int#getItemCount#?#254	(this.data.size())>= 0	0
org.jfree.data.time.TimeSeries#void#updateBoundsForAddedItem#?,TimeSeriesDataItem#1212	!(item.getValue() != null)	1
org.jfree.data.time.TimeSeries#double#maxIgnoreNaN#?,double,double#1289	(b)< 0	1
org.jfree.data.time.TimeSeries#void#add#?,TimeSeriesDataItem,boolean#576	!(item == null)	0
org.jfree.data.time.TimeSeries#TimeSeries#createCopy#?,int,int#1058	!(this.data.size() > 0)	0
org.jfree.data.time.Year#long#getFirstMillisecond#?,Calendar#272	(calendar.getTime().getTime())>= 0	0
org.jfree.data.time.TimeSeries#int#getItemCount#?#254	(this.data.size())== 0	0
org.jfree.data.time.Year#int#getYear#?#171	(this.year)> 0	0
org.jfree.data.time.Year#long#getFirstMillisecond#?,Calendar#272	(calendar.getTime().getTime())> 0	0
org.jfree.data.time.TimeSeries#double#maxIgnoreNaN#?,double,double#1296	(Math.max(a,b))!= 0	0
org.jfree.data.time.TimeSeries#void#add#?,TimeSeriesDataItem,boolean#626	!(added)	1
org.jfree.data.time.TimeSeries#void#add#?,TimeSeriesDataItem,boolean#604	!(item.getPeriod().compareTo(last) > 0)	1
org.jfree.data.time.TimeSeries#void#updateBoundsForAddedItem#?,TimeSeriesDataItem#1214	this.minY >= y	0
org.jfree.data.time.Year#int#getYear#?#171	(this.year)< 0	1
org.jfree.data.time.TimeSeries#double#minIgnoreNaN#?,double,double#1266	(b)> 0	0
org.jfree.data.time.TimeSeries#double#minIgnoreNaN#?,double,double#1269	Double.isNaN(b)	1
org.jfree.data.time.Year#int#compareTo#?,Object#367	(result)< 0	1
org.jfree.data.time.TimeSeries#double#getMaxY#?#360	(this.maxY)>= 0	0
org.jfree.data.time.Year#?#Year#?,int#115	!((year < Year.MINIMUM_YEAR) || (year > Year.MAXIMUM_YEAR))	0
org.jfree.data.time.TimeSeries#void#add#?,TimeSeriesDataItem,boolean#604	item.getPeriod().compareTo(last) > 0	0
org.jfree.data.time.TimeSeries#double#getMaxY#?#360	(this.maxY)< 0	1
org.jfree.data.time.TimeSeries#TimeSeries#createCopy#?,int,int#1050	!(start < 0)	1
org.jfree.data.time.TimeSeries#double#maxIgnoreNaN#?,double,double#1288	Double.isNaN(a)	0
org.jfree.data.general.Series#void#fireSeriesChanged#?#315	!(this.notify)	1
org.jfree.data.time.TimeSeries#double#minIgnoreNaN#?,double,double#1266	(b)< 0	1
org.jfree.data.time.TimeSeries#void#updateBoundsForAddedItem#?,TimeSeriesDataItem#1214	this.minY < y	0
org.jfree.data.time.TimeSeries#TimeSeries#createCopy#?,int,int#1059	index <= end	1
org.jfree.data.time.Year#long#getSerialIndex#?#253	(this.year)>= 0	0
org.jfree.data.time.TimeSeries#void#updateBoundsForAddedItem#?,TimeSeriesDataItem#1215	this.maxY != y	0
org.jfree.data.time.Year#long#getLastMillisecond#?,Calendar#291	(calendar.getTime().getTime())<= 0	1
