line	predicate	lable
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#905	z >= extra	0
org.apache.commons.math3.util.FastMath#double#cosh#?,double#395	(0.5 * exp(x))== 0	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#903	z != fracPartB	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#906	z <= extra	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#904	z <= x	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#903	z == fracPartB	1
org.apache.commons.math3.util.FastMath#double#max#?,double,double#3510	a > b	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#904	z <= intPartA	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#903	z < fracPartA	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#906	z != fracPartA	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#925	result <= extra	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#878	intPartB <= x	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#904	z != fracPartB	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#906	z <= epsilon	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#925	result >= tempA	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#906	z >= extra	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#906	z == intPartB	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#904	z != x	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#905	z < intPartB	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#874	(Double.POSITIVE_INFINITY)<= 0	1
org.apache.commons.math3.util.FastMath#double#cosh#?,double#397	!(x < -20)	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#903	z <= fracPartB	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#934	(result)> 0	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#905	z != epsilon	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#877	intPartA == x	1
org.apache.commons.math3.util.FastMath#double#max#?,double,double#3514	(b)> 0	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#904	z >= intPartA	1
org.apache.commons.math3.util.FastMath#double#exp#?,double#810	(exp(x,0.0,null))>= 0	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#906	z <= fracPartB	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#925	result < z	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#878	intPartB != intPartA	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#905	z <= fracPartA	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#904	z == fracPartA	1
