line	predicate	lable
org.apache.commons.math.estimation.SimpleEstimationProblem#EstimatedParameter[]#getUnboundParameters#?#69	iterator.hasNext()	0
org.apache.commons.math.estimation.AbstractEstimator#int#getCostEvaluations#?#57	(costEvaluations)<= 0	1
org.apache.commons.math.estimation.AbstractEstimator#void#updateResidualsAndCost#?#105	!(i < rows)	0
org.apache.commons.math.estimation.EstimatedParameter#?#EstimatedParameter#?,String,double,boolean#61	estimate >= firstEstimate	0
org.apache.commons.math.estimation.AbstractEstimator#void#updateJacobian#?#75	i < rows	0
org.apache.commons.math.estimation.GaussNewtonEstimator#void#estimate#?,EstimationProblem#130	grad[j] != weight	0
org.apache.commons.math.estimation.GaussNewtonEstimator#void#estimate#?,EstimationProblem#139	wggRow[l] >= residual	0
org.apache.commons.math.linear.RealMatrixImpl#int#getRowDimension#?#604	(data.length)== 0	1
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#416	!(((nRows + row) > this.getRowDimension()) || (nCols + column > this.getColumnDimension()))	0
org.apache.commons.math.linear.RealMatrixImpl#void#luDecompose#?#809	sum >= largest	0
org.apache.commons.math.estimation.WeightedMeasurement#double#getResidual#?#111	(measuredValue - getTheoreticalValue())<= 0	0
org.apache.commons.math.linear.RealMatrixImpl#RealMatrix#solve#?,RealMatrix#734	i < nCol	0
org.apache.commons.math.linear.RealMatrixImpl#void#luDecompose#?#787	permutation[row] != row	1
org.apache.commons.math.estimation.WeightedMeasurement#?#WeightedMeasurement#?,double,double,boolean#81	this.weight == measuredValue	0
org.apache.commons.math.estimation.AbstractEstimator#void#updateJacobian#?#75	!(i < rows)	0
org.apache.commons.math.estimation.EstimatedParameter#?#EstimatedParameter#?,String,double,boolean#61	estimate != firstEstimate	1
org.apache.commons.math.linear.RealMatrixImpl#void#luDecompose#?#818	max != col	1
org.apache.commons.math.estimation.GaussNewtonEstimator#?#GaussNewtonEstimator#?,int,double,double#75	this.steadyStateThreshold > steadyStateThreshold	1
