line	predicate	lable
com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations$GatherExtractionInfo#void#visit#?,NodeTraversal,Node,Node#195	!(prototypeAlias == null)	0
com.google.javascript.jscomp.FoldConstants#void#visit#?,NodeTraversal,Node,Node#286	type == Token.WHILE	1
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node,int,int#443	sourcePosition == charno	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#145	c == '.'	0
com.google.javascript.jscomp.CollapseVariableDeclarations#void#process#?,Node,Node#108	!(!collapses.isEmpty())	0
com.google.javascript.jscomp.NodeTraversal#Node#getScopeRoot#?#595	!(scopeRoots.isEmpty())	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#?#CompactCodePrinter#?,boolean,int,boolean#392	this.lineLengthThreshold > lineLengthThreshold	1
com.google.javascript.rhino.Node#?#Node#?,int#349	sourcePosition == nodeType	1
com.google.javascript.jscomp.ControlFlowAnalysis#boolean#shouldTraverse#?,NodeTraversal,Node,Node#246	parent != null	0
com.google.javascript.jscomp.AbstractCommandLineRunner#void#setRunOptions#?,B#155	!config.variableMapInputFile.equals("")	1
com.google.javascript.jscomp.VarCheck#void#visit#?,NodeTraversal,Node,Node#101	varName.isEmpty()	1
com.google.javascript.jscomp.DefaultPassConfig#List<PassFactory>#getOptimizations#?#478	!(options.propertyRenaming != PropertyRenamingPolicy.OFF)	0
com.google.javascript.jscomp.Compiler#Result#compile#?,JSSourceFile[],JSModule[],CompilerOptions#461	!(hasErrors())	0
com.google.javascript.rhino.ScriptOrFnNode#int#getEndLineno#?#77	(endLineno)== 0	1
com.google.javascript.jscomp.parsing.IRFactory#Node#transform#?,AstNode#180	!(jsDoc != null)	0
com.google.javascript.jscomp.Compiler#void#compileInternal#?#557	!options.skipAllPasses	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getCharIgnoreLineEnd#?#417	c <= 127	0
com.google.javascript.rhino.JSDocInfoBuilder#void#populateDefaults#?,JSDocInfo#123	info.getVisibility() == null	0
com.google.javascript.jscomp.CombinedCompilerPass$CallbackWrapper#void#exitScopeIfActive#?,NodeTraversal#126	isActive() && scopedCallback != null	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1127	(lineCharNo >>> COLUMN_BITS)== 0	1
com.google.javascript.jscomp.NodeUtil#Node#newQualifiedNameNode#?,String,int,int#1519	endPos >= startPos	1
com.google.javascript.jscomp.CheckSideEffects#void#visit#?,NodeTraversal,Node,Node#63	!(pt == Token.COMMA)	0
com.google.javascript.jscomp.CodeGenerator#void#addExpr#?,Node,int,Context#704	(NodeUtil.precedence(n.getType()) < minPrecedence) || ((context == Context.IN_FOR_INIT_CLAUSE) && (n.getType() == Token.IN))	1
com.google.javascript.jscomp.NodeTraversal#void#traverseRoots#?,List<Node>#265	roots.isEmpty()	1
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#305	c != null	0
com.google.javascript.rhino.ScriptOrFnNode#int#getEncodedSourceEnd#?#62	(encodedSourceEnd)!= 0	1
com.google.javascript.jscomp.PrepareAst$PrepareAnnotations#void#visit#?,NodeTraversal,Node,Node#194	convention.isVarArgsParameter(arg) || typeExpr != null && typeExpr.isVarArgs()	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#829	!(thatType instanceof NamedType)	0
