id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula
64	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0
65	2.0	32.0	2.0	3.0	2.0	32.0	2.0	2.0	2.0	32.0	2.0	3.0	2.0	32.0	2.0	15.0	2.0	32.0	2.0	15.0
68	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0
69	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
71	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	50.0	13.0	50.0	17.0	1.0	1.0	1.0	2.0
72	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
73	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
74	95.0	20.0	95.0	81.0	95.0	20.0	95.0	84.0	95.0	20.0	95.0	66.0	95.0	20.0	95.0	20.0	95.0	20.0	95.0	20.0
75	2.0	10.0	2.0	2.0	2.0	10.0	2.0	2.0	2.0	10.0	2.0	3.0	2.0	10.0	2.0	7.0	2.0	10.0	2.0	7.0
76	4.0	5.0	6.0	6.0	4.0	5.0	4.0	4.0	4.0	5.0	4.0	4.0	4.0	3.0	4.0	3.0	4.0	5.0	6.0	4.0
78	7.0	4.0	7.0	6.0	7.0	4.0	7.0	6.0	7.0	4.0	7.0	4.0	7.0	4.0	7.0	3.0	7.0	4.0	7.0	3.0
79	9.0	7.0	9.0	9.0	9.0	7.0	9.0	9.0	9.0	7.0	9.0	9.0	9.0	7.0	9.0	9.0	9.0	7.0	9.0	9.0
80	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	6.0
81	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
82	17.0	4.0	4.0	4.0	17.0	4.0	4.0	4.0	17.0	4.0	4.0	4.0	17.0	4.0	4.0	3.0	17.0	4.0	4.0	3.0
83	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
84	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
85	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.0	2.0	2.0	2.0	7.0	2.0	2.0	2.0	7.0
86	3.0	3.0	3.0	3.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	3.0	3.0	3.0	3.0
87	28.0	11.0	28.0	12.0	28.0	11.0	28.0	12.0	28.0	11.0	28.0	11.0	28.0	11.0	28.0	11.0	28.0	11.0	28.0	11.0
88	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
89	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
91	1.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	4.0	1.0	3.0	1.0	4.0	1.0	3.0
92	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
93	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
94	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
95	3.0	16.0	3.0	5.0	3.0	16.0	3.0	4.0	3.0	16.0	3.0	7.0	3.0	16.0	3.0	12.0	3.0	16.0	3.0	12.0
96	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
97	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
100	3.0	26.0	4.0	4.0	3.0	26.0	4.0	4.0	3.0	26.0	4.0	4.0	3.0	26.0	4.0	13.0	3.0	26.0	4.0	13.0
101	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	2.0	8.0	8.0	2.0	8.0	8.0	8.0	8.0
102	3.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0
103	5.0	9.0	5.0	7.0	5.0	9.0	5.0	7.0	5.0	9.0	5.0	7.0	5.0	9.0	5.0	9.0	5.0	9.0	5.0	9.0
104	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
105	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0
106	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0
top_1_3_5_10	31_68_74_82	35_58_68_78	32_68_75_84	39_66_76_84	31_67_75_82	36_57_67_77	32_67_76_83	36_65_78_84	30_67_74_82	36_57_67_77	31_67_76_83	41_66_75_84	29_67_74_80	34_57_65_76	30_65_72_79	36_63_71_80	31_68_74_82	35_58_68_78	32_68_75_84	35_62_69_78
percent	0.323_0.708_0.771_0.854	0.365_0.604_0.708_0.813	0.333_0.708_0.781_0.875	0.406_0.688_0.792_0.875	0.323_0.698_0.781_0.854	0.375_0.594_0.698_0.802	0.333_0.698_0.792_0.865	0.375_0.677_0.813_0.875	0.313_0.698_0.771_0.854	0.375_0.594_0.698_0.802	0.323_0.698_0.792_0.865	0.427_0.688_0.781_0.875	0.302_0.698_0.771_0.833	0.354_0.594_0.677_0.792	0.313_0.677_0.750_0.823	0.375_0.656_0.740_0.833	0.323_0.708_0.771_0.854	0.365_0.604_0.708_0.813	0.333_0.708_0.781_0.875	0.365_0.646_0.719_0.813
improve_drop	0_0	30_26	5_4	25_16	0_0	29_27	4_4	20_15	0_0	30_27	4_4	30_21	0_0	32_30	4_7	35_27	0_0	30_26	5_4	31_28
