line	predicate	lable
org.apache.commons.lang.Entities#String#unescape#?,String#837	!(entityName.length() == 0)	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i < firstAmp	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i != entityValue	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i > firstAmp	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i == amph	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i != semi	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i <= amph	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i > entityValue	1
org.apache.commons.lang.Entities#String#unescape#?,String#845	!(charAt1 == 'x' || charAt1 == 'X')	1
org.apache.commons.lang.Entities#String#unescape#?,String#821	!(i < str.length())	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i <= firstAmp	1
org.apache.commons.lang.Entities#String#unescape#?,String#825	semi == -1	1
org.apache.commons.lang.Entities#String#unescape#?,String#830	!(amph != -1 && amph < semi)	1
org.apache.commons.lang.Entities#String#unescape#?,String#825	!(semi == -1)	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i == entityValue	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i != firstAmp	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i > semi	1
org.apache.commons.lang.Entities#String#unescape#?,String#837	entityName.length() == 0	1
org.apache.commons.lang.Entities#String#unescape#?,String#821	i < str.length()	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i < entityValue	1
org.apache.commons.lang.Entities#String#unescape#?,String#815	!(firstAmp < 0)	1
org.apache.commons.lang.Entities#String#unescape#?,String#857	!(entityValue == -1)	1
org.apache.commons.lang.Entities#String#unescape#?,String#857	entityValue == -1	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i > amph	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i != amph	1
org.apache.commons.lang.Entities#String#unescape#?,String#839	!(entityName.charAt(0) == '#')	0
org.apache.commons.lang.Entities#String#unescape#?,String#864	i < amph	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i <= semi	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i < semi	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i >= amph	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i == firstAmp	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i >= semi	1
org.apache.commons.lang.Entities#String#unescape#?,String#815	firstAmp < 0	1
org.apache.commons.lang.Entities#String#unescape#?,String#823	!(ch == '&')	0
org.apache.commons.lang.Entities#String#unescape#?,String#864	i >= entityValue	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i == semi	1
org.apache.commons.lang.Entities#String#unescape#?,String#823	ch == '&'	1
org.apache.commons.lang.Entities#String#unescape#?,String#830	amph != -1 && amph < semi	1
org.apache.commons.lang.Entities#String#unescape#?,String#840	entityName.length() == 1	0
org.apache.commons.lang.Entities#String#unescape#?,String#840	!(entityName.length() == 1)	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i >= firstAmp	1
org.apache.commons.lang.Entities#String#unescape#?,String#864	i <= entityValue	1
org.apache.commons.lang.Entities#String#unescape#?,String#839	entityName.charAt(0) == '#'	1
org.apache.commons.lang.Entities#String#unescape#?,String#845	charAt1 == 'x' || charAt1 == 'X'	0
