line	predicate	lable
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#117	!(alternates.size() > MAX_UNION_SIZE)	0
com.google.javascript.jscomp.TypedScopeCreator#JSDocInfo#getBestJSDocInfo#?,Node#1750	!(parentType == Token.NAME)	0
com.google.javascript.rhino.Node#String#getQualifiedName#?#1753	!(type == Token.NAME)	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	charno < lineno	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#180	!(isJSDocString(c2))	0
com.google.javascript.jscomp.TypeInference#void#updateScopeForTypeChange#?,FlowScope,Node,JSType,JSType#522	var != null && var.isTypeInferred()	1
com.google.javascript.jscomp.TypeCheck#void#visitAssign#?,NodeTraversal,Node#926	!(lvalue.getType() == Token.NAME)	1
com.google.javascript.rhino.jstype.JSTypeRegistry#void#resolveTypesInScope#?,StaticScope<JSType>#882	globalThis.isUnknownType()	1
com.google.javascript.jscomp.TypeCheck#void#doPercentTypedAccounting#?,NodeTraversal,Node#823	type.isUnknownType()	1
com.google.javascript.jscomp.TypeInference#FlowScope#traverse#?,Node,FlowScope#447	info != null && info.hasType()	1
com.google.javascript.rhino.Node#String#getQualifiedName#?#1753	type == Token.NAME	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#boolean#matchChar#?,int#262	c == test	0
com.google.javascript.jscomp.DataFlowAnalysis$BranchedForwardDataFlowAnalysis#void#initialize#?#403	node != getCfg().getImplicitReturn()	0
com.google.javascript.rhino.jstype.FunctionType#JSType#resolveInternal#?,ErrorReporter,StaticScope<JSType>#1012	!(changed)	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1138	charno <= lineno	0
com.google.javascript.jscomp.NodeTraversal#?#NodeTraversal#?,AbstractCompiler,Callback,ScopeCreator#206	!(cb instanceof ScopedCallback)	0
com.google.javascript.jscomp.NodeTraversal#Scope#getScope#?#557	scopeRoots.isEmpty()	0
com.google.javascript.jscomp.InferJSDocInfo#void#visit#?,NodeTraversal,Node,Node#120	docInfo == null && !(parent.getType() == Token.VAR && !parent.hasOneChild())	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#911	!(thatType instanceof NamedType)	0
com.google.javascript.rhino.jstype.FunctionType#JSType#resolveInternal#?,ErrorReporter,StaticScope<JSType>#1012	changed	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processAssignment#?,Assignment#413	!validAssignmentTarget(target)	1
com.google.javascript.jscomp.TypeInference#JSType#getJSType#?,Node#1338	!(jsType == null)	0
com.google.javascript.jscomp.TypeCheck#boolean#visitName#?,NodeTraversal,Node,Node#1237	!(type == null)	0
com.google.javascript.jscomp.TypeCheck#void#doPercentTypedAccounting#?,NodeTraversal,Node#823	!(type.isUnknownType())	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#445	!callback.shouldTraverse(this,n,parent)	0
com.google.javascript.jscomp.parsing.Config#Map<String,Annotation>#buildAnnotationNames#?,Set<String>#94	!(!Annotation.recognizedAnnotations.containsKey(unrecognizedAnnotation))	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#362	this.intValue < type	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#454	type < lineno	1
com.google.javascript.jscomp.Compiler#void#initCompilerOptionsIfTesting#?#1246	options == null	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#68	c == EOF_CHAR	1
com.google.javascript.jscomp.ControlFlowAnalysis#boolean#shouldTraverse#?,NodeTraversal,Node,Node#250	parent != null	0
com.google.javascript.rhino.JSDocInfoBuilder#JSDocInfo#build#?,String#123	!(populated)	1
com.google.javascript.jscomp.InferJSDocInfo#void#process#?,Node,Node#74	externs != null	1
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,String,String,Config,ErrorReporter,Logger#106	config.isIdeMode || config.languageMode != LanguageMode.ECMASCRIPT3	0
com.google.javascript.jscomp.TypeCheck#boolean#propertyIsImplicitCast#?,ObjectType,String#1012	!(type != null)	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#201	node instanceof ExpressionStatement	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#361	this.type != intValue	0
com.google.javascript.rhino.Node$NumberNode#?#NumberNode#?,double#246	this.number > number	1
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#JSType#getDeclaredTypeInAnnotation#?,String,Node,JSDocInfo#660	!(info != null)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#hasProperty#?,String#147	implicitPrototype.hasProperty(propertyName)	1
com.google.javascript.jscomp.parsing.IRFactory#int#position2charno#?,int#349	lineIndex == -1	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#456	sourcePosition == charno	1
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#EnumType#createEnumTypeFromNodes#?,Node,String,JSDocInfo,Node#966	key != null	0
com.google.javascript.jscomp.DataFlowAnalysis#void#analyze#?,int#212	flow(curNode)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#456	sourcePosition <= charno	1
com.google.javascript.jscomp.LinkedFlowScope#boolean#equals#?,Object#268	this.getFunctionScope() != that.getFunctionScope()	0
com.google.javascript.jscomp.Scope$Var#?#Var#?,boolean,String,Node,JSType,Scope,int,CompilerInput,boolean,JSDocInfo#129	this.index > index	1
com.google.javascript.rhino.Node#?#Node#?,int,int,int#456	sourcePosition >= charno	0
com.google.javascript.jscomp.TypeInference#void#redeclare#?,FlowScope,String,JSType#1326	unflowableVarNames.contains(varName)	1
com.google.javascript.rhino.JSDocInfo#int#getExtendedInterfacesCount#?#1164	(0)!= 0	1
