line	predicate	lable
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1800	len >= 2	1
org.apache.commons.lang3.SystemUtils#float#toJavaVersionInt#?,String#1673	(toVersionInt(toJavaVersionIntArray(version,JAVA_VERSION_TRIM_SIZE)))> 0	0
org.apache.commons.lang3.SystemUtils#float#toJavaVersionInt#?,String#1673	(toVersionInt(toJavaVersionIntArray(version,JAVA_VERSION_TRIM_SIZE)))<= 0	1
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1803	!(len >= 3)	0
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1792	javaVersions == null	1
org.apache.commons.lang3.SystemUtils#float#toJavaVersionInt#?,String#1673	(toVersionInt(toJavaVersionIntArray(version,JAVA_VERSION_TRIM_SIZE)))!= 0	0
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1797	len >= 1	1
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1806	(intVersion)< 0	1
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1806	(intVersion)!= 0	1
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1803	len >= 3	1
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1806	(intVersion)<= 0	0
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1806	(intVersion)== 0	0
org.apache.commons.lang3.SystemUtils#float#toJavaVersionInt#?,String#1673	(toVersionInt(toJavaVersionIntArray(version,JAVA_VERSION_TRIM_SIZE)))>= 0	1
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1806	(intVersion)> 0	1
org.apache.commons.lang3.SystemUtils#float#toJavaVersionInt#?,String#1673	(toVersionInt(toJavaVersionIntArray(version,JAVA_VERSION_TRIM_SIZE)))== 0	1
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1806	(intVersion)>= 0	0
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1797	!(len >= 1)	0
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1800	!(len >= 2)	0
org.apache.commons.lang3.SystemUtils#int[]#toJavaVersionIntArray#?,String,int#1716	version == null	0
org.apache.commons.lang3.SystemUtils#int#toVersionInt#?,int[]#1792	!(javaVersions == null)	0
org.apache.commons.lang3.SystemUtils#float#toJavaVersionInt#?,String#1673	(toVersionInt(toJavaVersionIntArray(version,JAVA_VERSION_TRIM_SIZE)))< 0	0
org.apache.commons.lang3.SystemUtils#int[]#toJavaVersionIntArray#?,String,int#1716	!(version == null)	1
