line	predicate	lable
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2330	digitCount(text,position,2) < 2	1
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#265	minutesOffset <= hoursOffset	1
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#265	minutesOffset < hoursOffset	1
org.joda.time.format.DateTimeParserBucket#long#computeMillis#?,boolean,String#394	(millis)!= 0	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2330	!(digitCount(text,position,2) < 2)	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2343	position > limit	1
org.joda.time.format.DateTimeParserBucket#long#computeMillis#?,boolean,String#352	!(count > 0)	0
org.joda.time.format.DateTimeFormatter#long#parseMillis#?,String#747	(bucket.computeMillis(true,text))== 0	1
org.joda.time.format.FormatUtils#int#parseTwoDigits#?,String,int#353	(((value << 3) + (value << 1)) + text.charAt(position + 1) - '0')> 0	0
org.joda.time.DateTimeZone#String#printOffset#?,int#633	!(offset >= 0)	0
org.joda.time.format.DateTimeFormatter#long#parseMillis#?,String#747	(bucket.computeMillis(true,text))<= 0	0
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#267	minutesOffset >= offset	1
org.joda.time.DateTimeZone#DateTimeZone#fixedOffsetZone#?,String,int#358	ref != null	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2343	position != limit	0
org.joda.time.format.DateTimeFormatter#long#parseMillis#?,String#745	!(newPos >= 0)	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2338	hours > 23	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#digitCount#?,String,int,int#2454	amount < limit	0
org.joda.time.tz.ZoneInfoProvider#DateTimeZone#getZone#?,String#136	!(id == null)	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2342	limit <= offset	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#digitCount#?,String,int,int#2462	(amount)> 0	0
org.joda.time.DateTimeZone#DateTimeZone#fixedOffsetZone#?,String,int#360	zone != null	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2343	position <= limit	0
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#265	minutesOffset <= hoursInMinutes	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#digitCount#?,String,int,int#2455	!(limit > 0)	0
org.joda.time.DateTimeZone#int#parseOffset#?,String#619	(-(int)offsetFormatter().withChronology(chrono).parseMillis(str))<= 0	0
org.joda.time.format.FormatUtils#int#parseTwoDigits#?,String,int#353	(((value << 3) + (value << 1)) + text.charAt(position + 1) - '0')>= 0	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2343	position < offset	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2342	limit != offset	0
org.joda.time.DateTimeZone#DateTimeZone#fixedOffsetZone#?,String,int#358	!(ref != null)	0
org.joda.time.format.DateTimeFormatter#Chronology#selectChronology#?,Chronology#944	iZone != null	1
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#267	minutesOffset == hoursOffset	0
org.joda.time.DateTimeZone#String#printOffset#?,int#647	offset != hours	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2341	offset != hours	0
org.joda.time.DateTimeZone#String#printOffset#?,int#642	offset > hours	0
org.joda.time.format.DateTimeFormatter#long#parseMillis#?,String#745	newPos >= 0	0
org.joda.time.format.FormatUtils#int#parseTwoDigits#?,String,int#353	(((value << 3) + (value << 1)) + text.charAt(position + 1) - '0')< 0	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2343	position == offset	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#digitCount#?,String,int,int#2454	amount <= position	0
org.joda.time.DateTimeUtils#Chronology#getChronology#?,Chronology#282	!(chrono == null)	0
org.joda.time.format.DateTimeFormatter#DateTimeParser#requireParser#?#926	!(parser == null)	0
org.joda.time.DateTimeZone#String#printOffset#?,int#647	offset <= minutes	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2338	!(hours > 23)	0
org.joda.time.tz.FixedDateTimeZone#?#FixedDateTimeZone#?,String,String,int,int#41	iStandardOffset != standardOffset	1
org.joda.time.tz.FixedDateTimeZone#?#FixedDateTimeZone#?,String,String,int,int#41	iStandardOffset > wallOffset	1
org.joda.time.format.DateTimeParserBucket#long#computeMillis#?,boolean,String#380	iOffset != null	0
org.joda.time.DateTimeZone#DateTimeZone#forID#?,String#217	offset == 0L	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#digitCount#?,String,int,int#2454	amount == position	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2341	offset == position	1
org.joda.time.DateTimeZone#String#printOffset#?,int#642	offset == hours	1
org.joda.time.DateTimeZone#DateTimeZone#fixedOffsetZone#?,String,int#360	!(zone != null)	1
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#267	minutesOffset != hoursInMinutes	1
org.joda.time.format.DateTimeFormatter#Chronology#selectChronology#?,Chronology#944	!(iZone != null)	0
org.joda.time.format.FormatUtils#void#appendPaddedInteger#?,StringBuffer,int,int#67	value < 100	0
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#digitCount#?,String,int,int#2462	(amount)<= 0	1
org.joda.time.field.FieldUtils#int#safeMultiply#?,int,int#123	((int)total)> 0	0
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#269	offset < hoursOffset	1
org.joda.time.format.DateTimeFormatter#long#parseMillis#?,String#747	(bucket.computeMillis(true,text))> 0	0
org.joda.time.tz.FixedDateTimeZone#?#FixedDateTimeZone#?,String,String,int,int#40	iWallOffset != wallOffset	1
org.joda.time.tz.FixedDateTimeZone#?#FixedDateTimeZone#?,String,String,int,int#40	iWallOffset == wallOffset	0
org.joda.time.DateTimeZone#DateTimeFormatter#offsetFormatter#?#671	cOffsetFormatter == null	1
org.joda.time.format.FormatUtils#int#parseTwoDigits#?,String,int#353	(((value << 3) + (value << 1)) + text.charAt(position + 1) - '0')!= 0	0
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#264	!(hoursInMinutes < 0)	1
org.joda.time.format.DateTimeParserBucket#void#sort#?,SavedField[],int#416	high > 10	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#digitCount#?,String,int,int#2454	amount >= limit	1
org.joda.time.DateTimeZone#DateTimeZone#fixedOffsetZone#?,String,int#350	offset == 0	1
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset#int#parseInto#?,DateTimeParserBucket,String,int#2342	limit < position	1
org.joda.time.DateTimeZone#DateTimeZone#forOffsetHoursMinutes#?,int,int#269	offset <= hoursInMinutes	1
org.joda.time.field.FieldUtils#int#safeMultiply#?,int,int#120	!(total < Integer.MIN_VALUE || total > Integer.MAX_VALUE)	0
