line	predicate	lable
org.jfree.chart.plot.ValueMarker#?#ValueMarker#?,double,Paint,Stroke,Paint,Stroke,float#96	this.value < value	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#122	this.bottom != left	0
org.jfree.data.Range#double#getLowerBound#?#99	(this.lower)<= 0	0
org.jfree.chart.plot.CategoryPlot#int#getRangeAxisIndex#?,ValueAxis#981	(result)<= 0	1
org.jfree.chart.axis.TickUnit#int#compareTo#?,Object#150	(-1)== 0	0
org.jfree.chart.plot.CategoryPlot#?#CategoryPlot#?,CategoryDataset,CategoryAxis,ValueAxis,CategoryItemRenderer#480	!(rangeAxis != null)	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#487	upper > fixedAutoRange	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#122	this.bottom < top	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#121	this.top == left	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#490	lower != fixedAutoRange	0
org.jfree.chart.plot.CategoryPlot#void#setRangeAxisLocation#?,int,AxisLocation,boolean#1072	notify	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#436	!(this.rangeType == RangeType.POSITIVE)	0
org.jfree.chart.plot.Marker#?#Marker#?,Paint,Stroke,Paint,Stroke,float#189	this.alpha == alpha	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#121	this.top >= right	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#487	upper <= lower	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#121	this.top <= left	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#453	fixedAutoRange > 0.0	0
org.jfree.chart.util.AbstractObjectList#void#set#?,int,Object#130	this.size >= index	0
org.jfree.chart.axis.TickUnit#int#compareTo#?,Object#146	!(this.size > other.getSize())	0
org.jfree.chart.axis.TickUnit#?#TickUnit#?,double#84	this.size != size	0
org.jfree.chart.plot.CategoryPlot#void#datasetChanged#?,DatasetChangeEvent#1844	!(yAxis != null)	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#440	this.rangeType == RangeType.NEGATIVE	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#123	this.left <= top	0
org.jfree.chart.plot.CategoryPlot#?#CategoryPlot#?,CategoryDataset,CategoryAxis,ValueAxis,CategoryItemRenderer#472	domainAxis != null	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#447	upper != lower	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#487	upper >= lower	0
org.jfree.chart.plot.CategoryPlot#void#setRangeAxisLocation#?,int,AxisLocation,boolean#1067	!(index == 0 && location == null)	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#122	this.bottom <= right	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#447	upper >= lower	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#487	upper >= fixedAutoRange	0
org.jfree.chart.util.AbstractObjectList#?#AbstractObjectList#?,int,int#95	this.increment != increment	0
org.jfree.data.Range#?#Range#?,double,double#89	this.lower > upper	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#487	upper == fixedAutoRange	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#490	lower > minRange	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#446	lower != upper	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#121	this.top <= right	0
org.jfree.chart.plot.Marker#?#Marker#?,Paint,Stroke,Paint,Stroke,float#175	paint == null	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#122	this.bottom != top	0
org.jfree.chart.plot.Marker#?#Marker#?,Paint,Stroke,Paint,Stroke,float#178	!(stroke == null)	0
org.jfree.chart.util.AbstractObjectList#?#AbstractObjectList#?,int,int#95	this.increment == initialCapacity	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#122	this.bottom < bottom	0
org.jfree.data.Range#double#getLowerBound#?#99	(this.lower)> 0	0
org.jfree.chart.plot.CategoryPlot#void#datasetChanged#?,DatasetChangeEvent#1842	!(axisIndex < count)	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#122	this.bottom > left	0
org.jfree.chart.plot.CategoryPlot#void#addRangeMarker#?,int,Marker,Layer#2100	markers == null	0
org.jfree.chart.axis.NumberAxis#void#autoAdjustRange#?#490	lower < fixedAutoRange	0
org.jfree.chart.util.RectangleInsets#?#RectangleInsets#?,UnitType,double,double,double,double#121	this.top != right	0
org.jfree.chart.axis.Axis#void#setTickMarksVisible#?,boolean#763	flag != this.tickMarksVisible	0
org.jfree.chart.axis.TickUnit#double#getSize#?#106	(this.size)< 0	0
