line	predicate	lable
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset >= max	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset > min	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#672	!(j < fields[i].length)	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#641	!(!round || millisecs < 500)	1
org.apache.commons.lang.time.DateUtils#Date#round#?,Date,int#437	date == null	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset == i	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset >= field	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#625	field == Calendar.MILLISECOND	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset == seconds	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset != millisecs	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset < max	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#738	!(offset != 0)	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset <= millisecs	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset <= min	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset <= seconds	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#675	round && roundUp	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset <= field	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#659	!done && (!round || minutes < 30)	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset > seconds	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset != field	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#671	!(i < fields.length)	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#650	!(!done && (!round || seconds < 30))	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset >= minutes	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#621	!(val.get(Calendar.YEAR) > 280000000)	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#673	fields[i][j] == field	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset >= i	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#664	date.getTime() != time	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#664	!(date.getTime() != time)	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset < i	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset < minutes	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#641	!round || millisecs < 500	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#673	!(fields[i][j] == field)	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset > minutes	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset < seconds	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset == millisecs	1
org.apache.commons.lang.time.DateUtils#Date#round#?,Date,int#437	!(date == null)	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset <= i	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset != min	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset == max	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#650	!done && (!round || seconds < 30)	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#659	!(!done && (!round || minutes < 30))	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset >= min	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#676	field == DateUtils.SEMI_MONTH	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset < min	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset <= max	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#676	!(field == DateUtils.SEMI_MONTH)	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset != max	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#671	i < fields.length	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset == minutes	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset == min	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset != minutes	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset != i	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#738	offset != 0	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#672	j < fields[i].length	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#621	val.get(Calendar.YEAR) > 280000000	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset > max	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset > i	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset >= seconds	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset >= millisecs	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset < millisecs	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset != seconds	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset <= minutes	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset > millisecs	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#729	!offsetSet	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#625	!(field == Calendar.MILLISECOND)	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset > field	1
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#733	offset == field	0
org.apache.commons.lang.time.DateUtils#void#modify#?,Calendar,int,boolean#729	!(!offsetSet)	0
