line	predicate	lable
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#268	alternate.isFunctionType()	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#394	c.isVar()	0
com.google.javascript.jscomp.NameAnalyzer$FindReferences#void#maybeRecordReferenceOrAlias#?,NodeTraversal,Node,Node,NameInformation,NameInformation#948	!(!functionScopes.isEmpty())	0
com.google.javascript.rhino.jstype.InstanceObjectType#int#hashCode#?#163	(getReferenceName().hashCode())> 0	0
com.google.javascript.rhino.Node$IntPropListItem#?#IntPropListItem#?,int,int,PropListItem#334	this.intValue != intValue	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#1381	staleInputs	0
com.google.javascript.jscomp.NameAnalyzer$FindReferences#boolean#shouldTraverse#?,NodeTraversal,Node,Node#836	(parent.isIf() || parent.isWhile() || parent.isWith()|| parent.isSwitch()|| parent.isCase()) && parent.getFirstChild() == n	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transformTree#?,AstRoot,StaticSourceFile,String,Config,ErrorReporter#195	node.getComments() != null	0
com.google.javascript.jscomp.NameAnalyzer$HoistVariableAndFunctionDeclarations#void#visit#?,NodeTraversal,Node,Node#610	!(NodeUtil.isVarDeclaration(n))	0
com.google.javascript.jscomp.MarkNoSideEffectCalls$GatherNoSideEffectFunctions#void#visit#?,NodeTraversal,Node,Node#126	!(parent.isExprResult() && hasNoSideEffectsAnnotation(node))	0
com.google.javascript.jscomp.DefinitionsRemover#Definition#getDefinition#?,Node,boolean#47	NodeUtil.isVarDeclaration(n) && n.hasChildren()	0
com.google.javascript.jscomp.CodePrinter#String#toSource#?,Node,Format,CompilerOptions,JSTypeRegistry,SourceMap,boolean#692	!(createSourceMap)	0
com.google.javascript.jscomp.Normalize$VerifyConstants#void#visit#?,NodeTraversal,Node,Node#311	!(NodeUtil.isConstantName(n) || NodeUtil.isConstantByConvention(convention,n,parent))	0
com.google.javascript.jscomp.Normalize$FindExposeAnnotations#void#visit#?,NodeTraversal,Node,Node#175	!(n.isStringKey() && isMarkedExpose(n))	0
com.google.javascript.jscomp.NameAnalyzer#NameInformation#createNameInformation#?,NodeTraversal,Node#1469	!(!bNameWasShortened && n.isGetProp() && parent.isAssign()&& "prototype".equals(n.getLastChild().getString()))	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1195	(-1)!= 0	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#308	!(n.getClass() != Node.class)	0
com.google.javascript.jscomp.NameAnalyzer$ProcessExternals#void#visit#?,NodeTraversal,Node,Node#473	ns != null	0
com.google.javascript.jscomp.MakeDeclaredNamesUnique#void#exitScope#?,NodeTraversal#100	!(!t.inGlobalScope())	0
com.google.javascript.jscomp.Normalize$NormalizeStatements#void#splitVarDeclarations#?,Node#627	c.isVar()	0
com.google.javascript.jscomp.NameAnalyzer$FindDependencyScopes#void#visit#?,NodeTraversal,Node,Node#505	!t.inGlobalScope()	0
com.google.javascript.jscomp.Compiler#void#hoistExterns#?,Node#1448	!(info != null && info.isExterns())	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#211	!(first == null || first.isEmpty())	0
com.google.javascript.jscomp.MarkNoSideEffectCalls$SetNoSideEffectCallProperty#void#visit#?,NodeTraversal,Node,Node#175	!node.isCall() && !node.isNew()	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#527	!(type == Token.FUNCTION)	0
com.google.javascript.jscomp.parsing.IRFactory#void#maybeSetLengthFrom#?,Node,AstNode#510	config.isIdeMode	0
