line	predicate	lable
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1339	a > lnza	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1735	sinEpsB > cosEpsA	1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#191	signChangeIndex != nbPoints	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1777	b != sinEpsB	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1339	a <= c	0
org.apache.commons.math3.ode.nonstiff.AdaptiveStepsizeIntegrator#void#setStepSizeControl#?,double,double,double,double#161	scalAbsoluteTolerance >= minimalStep	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1823	d < epsilon	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1339	a < lnzb	0
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#344	absYA == nextY	0
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator#void#computeInterpolatedStateAndDerivatives#?,double,double#397	interpolatedDerivatives[i] > dot3	0
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator#void#computeInterpolatedStateAndDerivatives#?,double,double#349	v[1][i] == yDot1	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1284	ab >= numer	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1330	b == c	1
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#925	z > intPartA	0
org.apache.commons.math3.ode.nonstiff.AdaptiveStepsizeIntegrator#void#setStepSizeControl#?,double,double,double,double#157	minStep != absoluteTolerance	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1324	a != x	0
org.apache.commons.math3.util.FastMath#double#pow#?,double,double#1592	z != lnb	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1293	lnzb == aa	1
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator#void#computeInterpolatedStateAndDerivatives#?,double,double#389	interpolatedState[i] < dot4	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1773	d != cosEpsB	0
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver#void#setup#?,int,FUNC,double,double,double#180	searchMin > max	1
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator#void#integrate#?,ExpandableStatefulODE,double#322	hNew == nextT	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1343	d < lnzb	1
org.apache.commons.math3.ode.events.EventState#boolean#evaluateStep#?,StepInterpolator#285	pendingEventTime > ta	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1825	b <= temp2	1
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver#?#BaseAbstractUnivariateSolver#?,double,double,double#96	this.relativeAccuracy >= relativeAccuracy	0
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator#void#integrate#?,ExpandableStatefulODE,double#271	yTmp[j] > sum	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1345	b <= d	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1328	d < lnzb	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1283	aa >= ab	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#926	z >= fracPartA	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1327	c == a	1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#342	xA >= xTol	0
org.apache.commons.math3.util.FastMath#double#pow#?,double,double#1560	yb > tmp1	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1772	c == temp	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1274	aa > ya	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1284	ab > tmp	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1822	c <= cosEpsA	0
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#242	targetY != weightB	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1337	c < a	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1283	aa < lnzb	1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#343	yA == xA	1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#237	agingA >= MAXIMAL_AGING	0
org.apache.commons.math3.ode.nonstiff.AdaptiveStepsizeIntegrator#void#setStepSizeControl#?,double,double,double,double#157	minStep < relativeTolerance	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1266	ab != epsilon	0
org.apache.commons.math3.util.FastMath#double#exp#?,double,double,double[]#944	result <= intPartB	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1279	yb <= tmp	0
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator#void#computeInterpolatedStateAndDerivatives#?,double,double#389	interpolatedState[i] > dot5	0
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver#double#getStartValue#?#124	(searchStart)>= 0	0
org.apache.commons.math3.ode.events.EventState#boolean#evaluateStep#?,StepInterpolator#278	ga >= dt	0
org.apache.commons.math3.ode.nonstiff.AdaptiveStepsizeIntegrator#double#initializeStep#?,boolean,int,double[],double,double[],double[],double[],double[]#296	h > h1	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1771	t > temp2	0
org.apache.commons.math3.util.FastMath#double#pow#?,double,double#1594	z != aa	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1735	sinEpsB < sinEpsA	1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#337	absYB > xTol	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1330	b > lnza	1
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1274	aa <= x	0
org.apache.commons.math3.ode.nonstiff.AdaptiveStepsizeIntegrator#double#initializeStep#?,boolean,int,double[],double,double[],double[],double[],double[]#296	h < yDotOnScale2	0
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator#void#computeInterpolatedStateAndDerivatives#?,double,double#383	interpolatedDerivatives[i] >= dot5	0
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator#void#computeInterpolatedStateAndDerivatives#?,double,double#346	v[0][i] == yDot1	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1735	sinEpsB > sinEpsA	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1775	b <= sinEpsB	0
org.apache.commons.math3.util.FastMath#double#log#?,double,double[]#1327	c != d	0
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator#void#integrate#?,ExpandableStatefulODE,double#252	stepSize > hNew	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1825	b > cosEpsB	0
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver#void#setup#?,int,FUNC,double,double,double#181	searchMax != max	1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver#double#doSolve#?#337	absYB < targetY	1
