line	predicate	lable
com.google.javascript.jscomp.ComposeWarningsGuard#void#addGuard#?,WarningsGuard#88	guard instanceof ComposeWarningsGuard	0
com.google.javascript.rhino.jstype.ObjectType#boolean#isImplicitPrototype#?,ObjectType#488	!(current.isEquivalentTo(prototype))	0
com.google.javascript.jscomp.BasicErrorManager#int#getWarningCount#?#81	(warningCount)!= 0	1
com.google.javascript.jscomp.CodeGenerator#void#unrollBinaryOperator#?,Node,int,String,Context,Context,int,int#756	current != n	1
com.google.javascript.rhino.jstype.FunctionType#void#addSubType#?,FunctionType#1059	subTypes == null	0
com.google.javascript.jscomp.CodeGenerator#String#identifierEscape#?,String#1107	!(NodeUtil.isLatin(s))	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#482	!(directives != null)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#384	preferLineBreaks	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#510	!(isIndirectEval(first) || n.getBooleanProp(Node.FREE_CALL) && NodeUtil.isGet(first))	0
com.google.javascript.jscomp.AstValidator#void#validateCall#?,Node#375	!(c != null)	0
com.google.javascript.jscomp.LineNumberCheck#void#visit#?,NodeTraversal,Node,Node#71	!(requiresLineNumbers)	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1223	(-1)<= 0	0
com.google.javascript.jscomp.parsing.IRFactory#void#setFileOverviewJsDoc#?,Node#206	rootNodeJsDoc != null	1
com.google.javascript.jscomp.PrepareAst$PrepareAnnotations#void#annotateFunctions#?,Node,Node#230	!(arg != null)	0
com.google.javascript.jscomp.LineNumberCheck#boolean#shouldTraverse#?,NodeTraversal,Node,Node#61	!(n.isScript())	0
com.google.javascript.rhino.jstype.FunctionType#ObjectType#getPrototype#?#314	!(prototypeSlot == null)	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transform#?,AstNode#285	!(jsDocInfo != null)	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtypeHelper#?,JSType,JSType#1086	!(thatType.isAllType())	0
com.google.javascript.jscomp.Compiler#void#initModules#?,List<T>,List<JSModule>,CompilerOptions#361	modules.size() > 1	1
com.google.javascript.rhino.Node#Node#copyInformationFrom#?,Node#1736	!(getProp(STATIC_SOURCE_FILE) == null)	1
com.google.javascript.rhino.Node#int#extractCharno#?,int#1223	(-1)> 0	1
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard#boolean#enables#?,DiagnosticGroup#52	group.matches(type)	0
com.google.javascript.jscomp.JsAst#Node#getAstRoot#?,AbstractCompiler#51	root == null	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1201	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))<= 0	1
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#250	result == null	0
