line	predicate	lable
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseBasicTypeExpression#?,JsDocToken#1511	"function".equals(string)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#int#getChar#?#361	lineEndChar == '\r' && c == '\n'	0
com.google.javascript.rhino.JSDocInfo#void#setType#?,JSTypeExpression,int#854	(bitset & MASK_TYPEFIELD) != 0	0
com.google.javascript.jscomp.TypeValidator#boolean#expectCanAssignToPropertyOf#?,NodeTraversal,Node,JSType,JSType,Node,String#300	!(!leftType.isNoType() && !rightType.canAssignTo(leftType))	0
com.google.javascript.rhino.Node#boolean#isEquivalentTo#?,Node#1618	!(type == Token.INC || type == Token.DEC)	0
com.google.javascript.jscomp.Tracer#long#stop#?#453	(stop(-1))== 0	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#742	(1)!= 0	0
com.google.javascript.rhino.jstype.FunctionType#int#getMinArguments#?#222	(min)!= 0	0
com.google.javascript.rhino.JSDocInfo#Marker#addMarker#?#511	!lazyInitDocumentation()	0
com.google.javascript.jscomp.NodeUtil#JSDocInfo#getFunctionInfo#?,Node#2136	parent.getType() == Token.NAME	0
com.google.javascript.jscomp.LinkedFlowScope#Map<String,StaticSlot<JSType>>#allFlowSlots#?#351	!(!slots.containsKey(slot.getName()))	0
com.google.javascript.jscomp.TypedScopeCreator$LocalScopeBuilder#void#visit#?,NodeTraversal,Node,Node#1469	!(n == scope.getRootNode())	0
com.google.javascript.jscomp.NodeTraversal#void#traverseFunction#?,Node,Node#487	!(isFunctionExpression)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#82	!(isAlpha(c))	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#JsDocToken#next#?#2009	!(unreadToken == NO_UNREAD_TOKEN)	0
com.google.javascript.jscomp.PrepareAst$PrepareAnnotations#void#annotateFunctions#?,Node,Node#278	arg != null	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addVarArgs#?,JSType#95	hasVarArgs()	0
com.google.javascript.rhino.JSDocInfo#boolean#documentReference#?,String#587	!lazyInitDocumentation()	0
com.google.javascript.rhino.JSDocInfo#int#getImplementedInterfaceCount#?#1078	(0)!= 0	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#810	(0)<= 0	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionTypeBuilder#inferInheritance#?,JSDocInfo#279	info.hasBaseType()	0
com.google.javascript.jscomp.Compiler#void#checkFirstModule#?,List<JSModule>#359	!(modules.isEmpty())	0
com.google.javascript.jscomp.ClosureCodingConvention#SubclassType#typeofClassDefiningName#?,Node#133	!(methodName.equals("mixin"))	0
com.google.javascript.jscomp.Tracer#long#stop#?#453	(stop(-1))> 0	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#361	this.intValue == intValue	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionType#getOrCreateConstructor#?#618	!(existingFn.getSource() == null)	0
com.google.javascript.jscomp.TypeCheck#void#doPercentTypedAccounting#?,NodeTraversal,Node#799	!(reportUnknownTypes.isOn())	0
com.google.javascript.jscomp.DataFlowAnalysis$BranchedForwardDataFlowAnalysis#void#joinInputs#?,DiGraphNode<N,Branch>#474	!(!values.isEmpty())	0
com.google.javascript.jscomp.NodeTraversal#?#NodeTraversal#?,AbstractCompiler,Callback,ScopeCreator#206	!(cb instanceof ScopedCallback)	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionTypeBuilder#inferParameterTypes#?,Node,JSDocInfo#402	parametersNode != null	0
com.google.javascript.rhino.jstype.ObjectType#JSDocInfo#getJSDocInfo#?#110	!(getImplicitPrototype() != null)	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transform#?,AstNode#205	!(jsDoc != null)	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#visit#?,NodeTraversal,Node,Node#455	!(firstChild.getType() == Token.GETPROP && firstChild.isQualifiedName())	0
com.google.javascript.rhino.Node$NumberNode#double#getDouble#?#255	(this.number)== 0	0
com.google.javascript.jscomp.ClosureCodingConvention#ObjectLiteralCast#getObjectLiteralCast#?,NodeTraversal,Node#301	!(!"goog.reflect.object".equals(callName.getQualifiedName()) || callName.getChildCount() != 2)	0
com.google.javascript.jscomp.LinkedFlowScope#void#inferQualifiedSlot#?,String,JSType,JSType#113	functionScope.isLocal()	0
com.google.javascript.jscomp.TypedScopeCreator$DiscoverEnums#void#visit#?,NodeTraversal,Node,Node#277	!(maybeAssign.getType() == Token.ASSIGN)	0
com.google.javascript.jscomp.TypeCheck#void#visitGetProp#?,NodeTraversal,Node,Node#1140	n.getJSType() != null && parent.getType() == Token.ASSIGN	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#810	(0)!= 0	0
com.google.javascript.jscomp.NodeUtil#boolean#isLatin#?,String#1729	c > LARGEST_BASIC_LATIN	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#453	type > nodeType	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseTypeExpression#?,JsDocToken#1479	basicTypeExpr != null	0
com.google.javascript.rhino.JSDocInfo#boolean#documentReference#?,String#587	!(!lazyInitDocumentation())	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#181	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')== 0	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#361	this.intValue >= intValue	0
com.google.javascript.jscomp.TypeCheck#void#check#?,Node,boolean#369	!(externs)	0
com.google.javascript.jscomp.NodeUtil#boolean#isConstantByConvention#?,CodingConvention,Node,Node#2094	parent.getType() == Token.GETPROP && node == parent.getLastChild()	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1162	(-1)>= 0	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#388	!(needsParens)	0
com.google.javascript.rhino.Node#Iterable<Node>#children#?#1193	first == null	0
com.google.javascript.jscomp.CodeGenerator#void#addList#?,Node,boolean,Context#781	n != null	0
com.google.javascript.jscomp.NodeUtil#JSDocInfo#getInfoForNameNode#?,Node#2111	nameNode != null	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#826	thisType.isEquivalentTo(thatType)	0
com.google.javascript.jscomp.TypeInference#void#ensurePropertyDefined#?,Node,JSType#538	!(ensurePropertyDeclaredHelper(getprop,objectType))	0
com.google.javascript.rhino.JSDocInfoBuilder#boolean#recordParameter#?,String,JSTypeExpression#217	!(!hasAnySingletonTypeTags() && currentInfo.declareParam(type,parameterName))	0
com.google.javascript.rhino.jstype.ObjectType#boolean#isImplicitPrototype#?,ObjectType#383	!(current.isEquivalentTo(prototype))	0
com.google.javascript.jscomp.TypeInference#JSType#getPropertyType#?,JSType,String,Node,FlowScope#1029	!(varType.equals(getNativeType(UNKNOWN_TYPE)) && var != syntacticScope.getSlot(qualifiedName))	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#164	!isJSDocString(c2)	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#181	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')<= 0	0
com.google.javascript.jscomp.ControlFlowAnalysis#void#handleStmtList#?,Node#510	node.getType() == Token.BLOCK && node.isSyntheticBlock()	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverseName#?,Node,FlowScope#625	!(var != null)	0
com.google.javascript.jscomp.TypeCheck#void#ensureTyped#?,NodeTraversal,Node,JSType#1699	n.getJSType() == null	0
com.google.javascript.jscomp.InferJSDocInfo#void#process#?,Node,Node#76	!(root != null)	0
com.google.javascript.jscomp.InferJSDocInfo#void#visit#?,NodeTraversal,Node,Node#93	parent.getType() != Token.VAR && !NodeUtil.isFunctionDeclaration(parent) && !(parent.getType() == Token.ASSIGN && n == parent.getFirstChild())	0
com.google.javascript.rhino.jstype.FunctionType#JSType#resolveInternal#?,ErrorReporter,StaticScope<JSType>#818	subTypes != null	0
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,String,String,Config,ErrorReporter,Logger#93	!(config.isIdeMode)	0
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#92	(WarningsGuard.Priority.SUPPRESS_DOC.value)== 0	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#checkForClassDefiningCalls#?,NodeTraversal,Node,Node#993	relationship != null	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseBasicTypeExpression#?,JsDocToken#1514	"null".equals(string) || "undefined".equals(string)	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#325	(System.identityHashCode(this))== 0	0
com.google.javascript.rhino.jstype.FunctionType#boolean#isEquivalentTo#?,JSType#586	!(otherType instanceof FunctionType)	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#checkForClassDefiningCalls#?,NodeTraversal,Node,Node#1038	!(objectLiteralCast != null)	0
com.google.javascript.jscomp.Compiler#ReverseAbstractInterpreter#getReverseAbstractInterpreter#?#994	!(options.closurePass)	0
com.google.javascript.jscomp.ControlFlowAnalysis#Node#computeFollowNode#?,Node,Node,ControlFlowAnalysis#757	!(nextSibling != null && nextSibling.getType() == Token.FUNCTION)	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transformTree#?,AstRoot,String,Config,ErrorReporter#156	comment.getCommentType() == JSDOC	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#transformAsString#?,AstNode#319	ret.getType() == Token.NAME	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#834	!(thatType instanceof UnionType)	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#defineSlot#?,Node,Node,JSType,boolean#932	scopeToDeclareIn.isGlobal() && type instanceof FunctionType	1
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#resolveTypes#?#403	vars.hasNext()	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1137	sourcePosition > charno	0
com.google.javascript.rhino.JSDocInfo#int#getParameterCount#?#832	(0)> 0	0
com.google.javascript.rhino.JSDocInfoBuilder#boolean#recordReturnType#?,JSTypeExpression#381	jsType != null && currentInfo.getReturnType() == null && !hasAnySingletonTypeTags()	0
com.google.javascript.rhino.jstype.InstanceObjectType#boolean#defineProperty#?,String,JSType,boolean,boolean#88	!(proto != null && proto.hasOwnDeclaredProperty(name))	0
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#maybeDeclareQualifiedName#?,NodeTraversal,JSDocInfo,Node,Node,Node#1144	!(valueType == null)	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,int,int#460	sourcePosition == nodeType	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#hasProperty#?,String#143	implicitPrototype != null	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#405	sourcePosition >= nodeType	0
com.google.javascript.jscomp.LinkedFlowScope#FlowScope#createChildFlowScope#?#160	depth > MAX_DEPTH	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#361	this.intValue < intValue	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#JsDocToken#eatTokensUntilEOL#?,JsDocToken#1962	!(token == JsDocToken.EOL || token == JsDocToken.EOC || token == JsDocToken.EOF)	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverse#?,Node,FlowScope#432	info != null && info.hasType()	0
com.google.javascript.rhino.jstype.JSTypeRegistry#Node#createParameters#?,boolean,JSType#1098	!(i <= max)	0
com.google.javascript.jscomp.JoinOp$BinaryJoinOp#L#apply#?,List<L>#39	size == 1	0
