line	predicate	lable
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real != imaginary	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real < imaginary	0
org.apache.commons.math.util.MathUtils#int#hash#?,double#460	((int)(bits ^ (bits >>> 32)))<= 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary != imaginary	1
org.apache.commons.math.complex.Complex#Complex#multiply#?,Complex#358	!(Double.isInfinite(real) || Double.isInfinite(imaginary) || Double.isInfinite(rhs.real)|| Double.isInfinite(rhs.imaginary))	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary > real	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary >= real	0
org.apache.commons.math.complex.Complex#Complex#multiply#?,Complex#355	isNaN() || rhs.isNaN()	1
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary <= imaginary	0
org.apache.commons.math.complex.Complex#double#getReal#?#299	(real)>= 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary != real	0
org.apache.commons.math.complex.Complex#boolean#equals#?,Object#250	other == null	0
org.apache.commons.math.complex.Complex#boolean#equals#?,Object#255	rhs.isNaN()	0
org.apache.commons.math.complex.Complex#int#hashCode#?#280	(37 * (17 * MathUtils.hash(imaginary) + MathUtils.hash(real)))< 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real <= real	0
org.apache.commons.math.complex.Complex#boolean#equals#?,Object#248	this == other	0
org.apache.commons.math.complex.Complex#int#hashCode#?#280	(37 * (17 * MathUtils.hash(imaginary) + MathUtils.hash(real)))== 0	1
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real == imaginary	1
org.apache.commons.math.complex.Complex#Complex#multiply#?,Complex#358	Double.isInfinite(real) || Double.isInfinite(imaginary) || Double.isInfinite(rhs.real)|| Double.isInfinite(rhs.imaginary)	1
org.apache.commons.math.util.MathUtils#int#hash#?,double#460	((int)(bits ^ (bits >>> 32)))== 0	0
org.apache.commons.math.complex.Complex#double#getReal#?#299	(real)== 0	0
org.apache.commons.math.complex.Complex#int#hashCode#?#280	(37 * (17 * MathUtils.hash(imaginary) + MathUtils.hash(real)))> 0	0
org.apache.commons.math.complex.Complex#int#hashCode#?#280	(37 * (17 * MathUtils.hash(imaginary) + MathUtils.hash(real)))!= 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real == real	0
org.apache.commons.math.complex.Complex#int#hashCode#?#277	isNaN()	1
org.apache.commons.math.complex.Complex#boolean#equals#?,Object#255	!(rhs.isNaN())	1
org.apache.commons.math.util.MathUtils#int#hash#?,double#460	((int)(bits ^ (bits >>> 32)))< 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real >= real	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary == real	1
org.apache.commons.math.util.MathUtils#int#hash#?,double#460	((int)(bits ^ (bits >>> 32)))> 0	1
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real > real	1
org.apache.commons.math.complex.Complex#boolean#equals#?,Object#250	!(other == null)	1
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary < real	0
org.apache.commons.math.util.MathUtils#int#hash#?,double#460	((int)(bits ^ (bits >>> 32)))>= 0	0
org.apache.commons.math.util.MathUtils#int#hash#?,double#460	((int)(bits ^ (bits >>> 32)))!= 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary < imaginary	1
org.apache.commons.math.complex.Complex#int#hashCode#?#280	(37 * (17 * MathUtils.hash(imaginary) + MathUtils.hash(real)))>= 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real < real	1
org.apache.commons.math.complex.Complex#double#getReal#?#299	(real)!= 0	1
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary >= imaginary	0
org.apache.commons.math.complex.Complex#boolean#equals#?,Object#248	!(this == other)	1
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real != real	1
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real >= imaginary	0
org.apache.commons.math.complex.Complex#double#getReal#?#299	(real)<= 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real <= imaginary	0
org.apache.commons.math.complex.Complex#Complex#multiply#?,Complex#355	!(isNaN() || rhs.isNaN())	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#77	this.real > imaginary	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary == imaginary	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary <= real	0
org.apache.commons.math.complex.Complex#double#getReal#?#299	(real)> 0	1
org.apache.commons.math.complex.Complex#double#getReal#?#299	(real)< 0	1
org.apache.commons.math.complex.Complex#int#hashCode#?#277	!(isNaN())	0
org.apache.commons.math.complex.Complex#int#hashCode#?#280	(37 * (17 * MathUtils.hash(imaginary) + MathUtils.hash(real)))<= 0	0
org.apache.commons.math.complex.Complex#?#Complex#?,double,double#78	this.imaginary > imaginary	1
