line	predicate	lable
com.google.javascript.jscomp.NodeTraversal#?#NodeTraversal#?,AbstractCompiler,Callback,ScopeCreator#232	cb instanceof ScopedCallback	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#64	(priorityDiff)== 0	1
com.google.javascript.rhino.Node#PropListItem#removeProp#?,PropListItem,int#780	!(result != item.getNext())	0
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#485	!(!callback.shouldTraverse(this,n,parent))	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#191	!(first == null || first.isEmpty())	1
com.google.javascript.rhino.Node$IntPropListItem#?#IntPropListItem#?,int,int,PropListItem#328	this.intValue > propType	1
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#386	!(preserveBlock)	0
com.google.javascript.jscomp.parsing.ParserRunner#Node#parse#?,StaticSourceFile,String,Config,ErrorReporter,Logger#142	!(astRoot != null)	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#64	(priorityDiff)<= 0	1
com.google.javascript.rhino.Node$IntPropListItem#int#getIntValue#?#333	(intValue)< 0	1
com.google.javascript.rhino.Node$AbstractPropListItem#?#AbstractPropListItem#?,int,PropListItem#269	this.propType == propType	0
com.google.javascript.jscomp.parsing.IRFactory#void#setSourceInfo#?,Node,AstNode#313	irNode.getLineno() == -1	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#200	node instanceof ExpressionStatement	0
com.google.javascript.jscomp.PrepareAst#void#process#?,Node,Node#65	!(externs != null)	0
com.google.javascript.jscomp.CodeGenerator#?#CodeGenerator#?,CodeConsumer,Charset#51	outputCharset == null || outputCharset == Charsets.US_ASCII	0
com.google.javascript.jscomp.PrepareAst#void#process#?,Node,Node#69	!(root != null)	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1143	sourcePosition == charno	1
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#229	!(errorManager == null)	1
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#69	(orderOfAddition.get(b).intValue() - orderOfAddition.get(a).intValue())<= 0	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1227	(15)<= 0	1
com.google.javascript.jscomp.NodeTraversal#void#traverseBranch#?,Node,Node#485	!callback.shouldTraverse(this,n,parent)	1
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1199	(12)!= 0	0
com.google.javascript.jscomp.NodeTraversal#void#popScope#?#583	scopeCallback != null	1
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#191	first == null || first.isEmpty()	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#283	!(!options.checkSymbols && !composedGuards.enables(DiagnosticGroups.CHECK_VARIABLES))	1
com.google.javascript.rhino.Node#int#extractLineno#?,int#1187	(lineCharNo >>> COLUMN_BITS)!= 0	0
com.google.javascript.jscomp.Compiler#Config#getParserConfig#?#1770	parserConfig == null	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#1227	(15)>= 0	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#246	!options.checkTypes	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1199	(lineCharNo & COLUMN_MASK)!= 0	1
com.google.javascript.rhino.Node#int#extractLineno#?,int#1185	(-1)>= 0	1
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1170	!(lineno < 0 || charno < 0)	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1143	sourcePosition >= charno	0
com.google.javascript.jscomp.NodeTraversal#void#pushScope#?,Node#566	scopeCallback != null	1
com.google.javascript.rhino.Node#int#extractCharno#?,int#1197	(-1)!= 0	0
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator#int#compare#?,WarningsGuard,WarningsGuard#69	(orderOfAddition.get(b).intValue() - orderOfAddition.get(a).intValue())!= 0	0
com.google.javascript.jscomp.CodeConsumer#void#add#?,String#189	!((isWordChar(c) || c == '\\') && isWordChar(getLastChar()))	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1141	charno < lineno	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#810	!(item == null)	0
com.google.javascript.jscomp.Compiler#void#initCompilerOptionsIfTesting#?#1316	!(options == null)	0
com.google.javascript.rhino.Node#PropListItem#lookupProperty#?,int#740	x != null && propType != x.getType()	0
com.google.javascript.rhino.Node#?#Node#?,int,Node#364	type >= nodeType	0
com.google.javascript.rhino.Node#Object#getProp#?,int#794	item == null	0
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())!= 0	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1147	sourcePosition != charno	0
com.google.javascript.jscomp.NodeTraversal#void#popScope#?#586	scopeRoots.isEmpty()	1
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#99	(WarningsGuard.Priority.SUPPRESS_DOC.value)>= 0	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#382	preferLineBreaks	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1143	sourcePosition <= charno	1
com.google.javascript.jscomp.parsing.IRFactory#Node#transform#?,AstNode#274	!(jsDocInfo != null)	0
com.google.javascript.rhino.Node#PropListItem#removeProp#?,PropListItem,int#774	item == null	0
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())< 0	1
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#99	(WarningsGuard.Priority.SUPPRESS_DOC.value)== 0	1
com.google.javascript.jscomp.BasicErrorManager#int#getErrorCount#?#76	(errorCount)>= 0	0
com.google.javascript.rhino.Node$AbstractPropListItem#int#getType#?#275	(propType)>= 0	0
com.google.javascript.jscomp.CompilerInput#?#CompilerInput#?,SourceAst,InputId,boolean#81	ast != null && ast.getSourceFile() != null	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1143	sourcePosition != lineno	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#813	(item.getIntValue())!= 0	0
com.google.javascript.jscomp.CodeConsumer#void#endStatement#?,boolean#143	!(statementStarted)	1
com.google.javascript.jscomp.parsing.IRFactory#void#setFileOverviewJsDoc#?,Node#195	!(rootNodeJsDoc != null)	0
com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#99	(WarningsGuard.Priority.SUPPRESS_DOC.value)< 0	1
com.google.javascript.jscomp.ComposeWarningsGuard#void#addGuard#?,WarningsGuard#87	guard instanceof ComposeWarningsGuard	0
com.google.javascript.rhino.Node#int#getChildCount#?#1384	(c)!= 0	0
com.google.javascript.rhino.Node#?#Node#?,int,Node#364	type != nodeType	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#471	directives != null	1
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#229	errorManager == null	0
com.google.javascript.rhino.Node$AbstractPropListItem#?#AbstractPropListItem#?,int,PropListItem#269	this.propType < propType	1
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isDirective#?,Node#477	!(n == null)	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1143	sourcePosition > lineno	0
com.google.javascript.jscomp.PrepareAst$PrepareAnnotations#boolean#shouldTraverse#?,NodeTraversal,Node,Node#131	!(n.isObjectLit())	0
com.google.javascript.rhino.InputId#int#hashCode#?#61	(id.hashCode())> 0	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1175	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))== 0	1
com.google.javascript.rhino.Node#int#getCharno#?#1124	(extractCharno(sourcePosition))== 0	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1199	(lineCharNo & COLUMN_MASK)>= 0	0
com.google.javascript.jscomp.PrepareAst#void#process#?,Node,Node#58	checkOnly	1
com.google.javascript.rhino.Node#void#setLineno#?,int#1143	sourcePosition > charno	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#?#MappedCodePrinter#?,int,boolean,SourceMap.DetailLevel#62	this.lineLengthThreshold > lineLengthThreshold	1
com.google.javascript.jscomp.CodeConsumer#void#add#?,String#189	(isWordChar(c) || c == '\\') && isWordChar(getLastChar())	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#389	sourcePosition > nodeType	1
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#void#endSourceMapping#?,Node#114	createSrcMap && !mappings.isEmpty() && mappings.peek().node == node	1
com.google.javascript.rhino.Node#void#setCharno#?,int#1147	sourcePosition == charno	1
com.google.javascript.jscomp.ComposeWarningsGuard#void#addGuard#?,WarningsGuard#87	!(guard instanceof ComposeWarningsGuard)	0
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard#boolean#enables#?,DiagnosticGroup#50	!(level.isOn())	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1197	(-1)== 0	1
com.google.javascript.rhino.Node#int#getLineno#?#1120	(extractLineno(sourcePosition))< 0	0
