line	predicate	lable
com.google.javascript.rhino.Node#int#getType#?#526	(type)!= 0	0
com.google.javascript.jscomp.parsing.IRFactory#int#position2charno#?,int#517	(position)<= 0	0
com.google.javascript.rhino.Node#int#getType#?#526	(type)<= 0	0
com.google.javascript.jscomp.parsing.IRFactory#void#setSourceInfo#?,Node,AstNode#440	irNode.getLineno() == -1	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1167	sourcePosition == lineno	0
com.google.javascript.rhino.Node#int#getCharno#?#1143	(extractCharno(sourcePosition))<= 0	0
com.google.javascript.rhino.Node$AbstractPropListItem#int#getType#?#281	(propType)== 0	0
com.google.javascript.rhino.Node$IntPropListItem#?#IntPropListItem#?,int,int,PropListItem#334	this.intValue != intValue	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1171	sourcePosition != charno	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isReservedKeyword#?,String#934	config.languageMode == LanguageMode.ECMASCRIPT3	0
com.google.javascript.rhino.Node$AbstractPropListItem#?#AbstractPropListItem#?,int,PropListItem#275	this.propType < propType	0
com.google.javascript.rhino.Node#void#putIntProp#?,int,int#856	value != 0	0
com.google.javascript.rhino.Node#int#getCharno#?#1143	(extractCharno(sourcePosition))== 0	0
com.google.javascript.rhino.Node#void#addChildToBack#?,Node#610	last == null	0
com.google.javascript.rhino.Node#?#Node#?,int#361	sourcePosition <= nodeType	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1211	(lineCharNo >>> COLUMN_BITS)== 0	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processVariableInitializer#?,VariableInitializer#1245	!(initializerNode.getInitializer() != null)	0
com.google.javascript.rhino.Node#int#getType#?#526	(type)> 0	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1165	charno == lineno	0
com.google.javascript.rhino.Node$AbstractPropListItem#int#getType#?#281	(propType)< 0	0
com.google.javascript.rhino.Node#void#addChildToBack#?,Node#610	!(last == null)	0
com.google.javascript.jscomp.parsing.IRFactory#void#setFileOverviewJsDoc#?,Node#221	fileOverviewInfo != null	0
com.google.javascript.rhino.Node$NumberNode#?#NumberNode#?,double#152	this.number != number	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1208	lineCharNo == -1	0
com.google.javascript.jscomp.parsing.IRFactory#int#position2charno#?,int#517	(position)< 0	0
com.google.javascript.jscomp.parsing.ParserRunner#ParseResult#parse#?,StaticSourceFile,String,Config,ErrorReporter,Logger#141	astRoot != null	0
com.google.javascript.rhino.Node#int#getCharno#?#1143	(extractCharno(sourcePosition))< 0	0
