line	predicate	lable
org.apache.commons.math3.util.FastMath#double#cos#?,double#2303	xa != xa || xa == Double.POSITIVE_INFINITY	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1825	d < a	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1770	a != costB	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1824	c == cosEpsA	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1824	c > temp2	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1776	a <= cosEpsA	0
org.apache.commons.math3.geometry.euclidean.twod.Line#void#reset#?,Vector2D,Vector2D#139	cos >= d	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1779	b == costB	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1825	d >= epsilon	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1822	t >= b	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1738	sinEpsA > temp	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1737	sinEpsB <= epsilon	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1775	d < t	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1822	t > sintA	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1773	t != epsilon	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1777	b <= temp2	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1776	a != costB	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1776	a <= xa	0
org.apache.commons.math3.util.FastMath#double#atan2#?,double,double#2582	x != x || y != y	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1771	b >= xa	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1771	b != sinEpsB	0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D#?#Vector3D#?,double,double,double#97	this.y <= z	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1832	(result)> 0	0
org.apache.commons.math3.util.FastMath#double#sin#?,double#2234	xa > xb	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1794	b == cosEpsB	0
