line	predicate	lable
org.apache.commons.lang.StringEscapeUtils#void#escapeHtml#?,Writer,String#501	string == null	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i < entityValue	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i <= firstAmp	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i < entityContentLen	0
org.apache.commons.lang.StringEscapeUtils#void#escapeHtml#?,Writer,String#498	writer == null	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i == semiColonIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i != amphersandIdx	0
org.apache.commons.lang.Entities#void#escape#?,Writer,String#831	c > 0x7F	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i > nextIdx	0
org.apache.commons.lang.Entities#void#unescape#?,Writer,String#906	firstAmp < 0	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i != entityContentLen	0
org.apache.commons.lang.IntHashMap#Object#get#?,int#241	!(e.hash == hash)	0
org.apache.commons.lang.Entities#void#escape#?,Writer,String#830	!(entityName == null)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i == firstAmp	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i == amphersandIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i == nextIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#935	!(semiColonIdx == -1)	0
org.apache.commons.lang.StringEscapeUtils#void#unescapeHtml#?,Writer,String#560	string == null	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#976	!(entityValue == -1)	0
org.apache.commons.lang.Entities#void#escape#?,Writer,String#827	i < len	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i < firstAmp	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i <= amphersandIdx	0
org.apache.commons.lang.StringEscapeUtils#String#unescapeHtml#?,String#525	str == null	0
org.apache.commons.lang.Entities$LookupEntityMap#String#name#?,int#533	value < LOOKUP_TABLE_SIZE	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i > firstAmp	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#930	i < len	0
org.apache.commons.lang.Entities#void#escape#?,Writer,String#827	!(i < len)	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#932	c == '&'	0
org.apache.commons.lang.Entities#void#escape#?,Writer,String#831	!(c > 0x7F)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i > entityContentLen	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i >= semiColonIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i >= amphersandIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i <= nextIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i <= entityValue	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i > amphersandIdx	0
org.apache.commons.lang.IntHashMap#Object#get#?,int#240	!(e != null)	0
org.apache.commons.lang.Entities#void#escape#?,Writer,String#830	entityName == null	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i < nextIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i == entityValue	0
org.apache.commons.lang.StringEscapeUtils#void#escapeHtml#?,Writer,String#501	!(string == null)	0
org.apache.commons.lang.StringEscapeUtils#String#escapeHtml#?,String#455	!(str == null)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i <= semiColonIdx	0
org.apache.commons.lang.StringEscapeUtils#void#escapeHtml#?,Writer,String#498	!(writer == null)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#935	semiColonIdx == -1	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#940	amphersandIdx != -1 && amphersandIdx < semiColonIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i >= entityContentLen	0
org.apache.commons.lang.Entities#void#unescape#?,Writer,String#906	!(firstAmp < 0)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#964	!(entityValue > 0xFFFF)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i > semiColonIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i < len	0
org.apache.commons.lang.IntHashMap#Object#get#?,int#240	e != null	0
org.apache.commons.lang.StringEscapeUtils#String#unescapeHtml#?,String#525	!(str == null)	0
org.apache.commons.lang.StringEscapeUtils#String#escapeHtml#?,String#455	str == null	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i != len	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#930	!(i < len)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i <= len	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i > len	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i != firstAmp	0
org.apache.commons.lang.IntHashMap#Object#get#?,int#241	e.hash == hash	1
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i == entityContentLen	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#949	!(entityContent.charAt(0) == '#')	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i > entityValue	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#948	!(entityContentLen > 0)	0
org.apache.commons.lang.StringEscapeUtils#void#unescapeHtml#?,Writer,String#557	writer == null	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i == len	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i >= firstAmp	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i >= nextIdx	0
org.apache.commons.lang.StringEscapeUtils#void#unescapeHtml#?,Writer,String#557	!(writer == null)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i >= entityValue	0
org.apache.commons.lang.StringEscapeUtils#void#unescapeHtml#?,Writer,String#560	!(string == null)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#932	!(c == '&')	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#976	entityValue == -1	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#964	entityValue > 0xFFFF	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i != nextIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#949	entityContent.charAt(0) == '#'	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#948	entityContentLen > 0	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#951	!(entityContentLen > 1)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i <= entityContentLen	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i != entityValue	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i != semiColonIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i < semiColonIdx	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#940	!(amphersandIdx != -1 && amphersandIdx < semiColonIdx)	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i >= len	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#951	entityContentLen > 1	0
org.apache.commons.lang.Entities#void#doUnescape#?,Writer,String,int#983	i < amphersandIdx	0
org.apache.commons.lang.Entities$LookupEntityMap#String#name#?,int#533	!(value < LOOKUP_TABLE_SIZE)	0
