line	predicate	lable
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#595	sumw > w	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#633	fitnessHistory[i] == sumw	1
org.apache.commons.math3.linear.Array2DRowRealMatrix#double#getEntry#?,int,int#304	(data[row][column])!= 0	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#596	sumwq == w	1
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer#double#computeObjectiveValue#?,double[]#99	(function.value(point))< 0	0
org.apache.commons.math3.exception.util.ArgUtils#Object[]#flatten#?,Object[]#43	array != null	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#checkParameters#?#512	!(!Double.isInfinite(lB[i]) || !Double.isInfinite(uB[i]))	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#checkParameters#?#546	!(inputSigma != null)	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#RealMatrix#sequence#?,double,double,double#1251	value < step	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction#double[]#encode#?,double[]#919	res[i] > diff	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#RealMatrix#ones#?,int,int#1191	r < n	0
org.apache.commons.math3.linear.Array2DRowRealMatrix#double#walkInRowOrder#?,RealMatrixPreservingVisitor#409	i < rows	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#610	ccov1 < sumw	0
org.apache.commons.math3.util.Incrementor#int#getMaximalCount#?#105	(maximalCount)<= 0	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#624	normps != sumw	0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#PointValuePair#optimize#?,int,FUNC,GoalType,double[],double[],double[]#97	lower.length != dim	1
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer#PointValuePair#optimizeInternal#?,int,MultivariateFunction,GoalType,double[]#131	goalType == null	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#611	ccovmu > sumw	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#double#max#?,RealMatrix#1263	!(c < m.getColumnDimension())	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#320	this.checkFeasableCount >= checkFeasableCount	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#RealMatrix#square#?,RealMatrix#1067	d[r][c] != e	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#632	i < historySize	0
org.apache.commons.math3.util.Incrementor#int#getMaximalCount#?#105	(maximalCount)> 0	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#double#max#?,RealMatrix#1266	max < e	1
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer#double#computeObjectiveValue#?,double[]#99	(function.value(point))> 0	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#checkParameters#?#529	hasInfiniteBounds	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#RealMatrix#eye#?,int,int#1205	!(r < m)	1
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer#double#computeObjectiveValue#?,double[]#99	(function.value(point))<= 0	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#613	ccov1Sep <= sumwq	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#602	cc <= sumw	0
org.apache.commons.math3.linear.Array2DRowRealMatrix#double#getEntry#?,int,int#304	(data[row][column])== 0	0
org.apache.commons.math3.linear.MatrixUtils#void#checkMultiplicationCompatible#?,AnyMatrix,AnyMatrix#541	!(left.getColumnDimension() != right.getRowDimension())	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#314	this.lambda > diagonalOnly	1
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer#PointValuePair#optimize#?,int,FUNC,GoalType,double[],double[],double[]#112	!(i < dim)	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#double#max#?,RealMatrix#1265	max < e	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction#double[]#decode#?,double[]#945	res[i] <= diff	1
org.apache.commons.math3.linear.AbstractRealMatrix#RealMatrix#multiply#?,RealMatrix#147	row < nRows	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#RealMatrix#sequence#?,double,double,double#1249	!(r < size)	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#checkParameters#?#529	!(hasInfiniteBounds)	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#RealMatrix#square#?,RealMatrix#1067	d[r][c] < e	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#604	cs >= sumw	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#314	this.lambda > checkFeasableCount	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#314	this.lambda != maxIterations	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#316	this.maxIterations <= diagonalOnly	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#319	this.diagonalOnly < diagonalOnly	1
org.apache.commons.math3.linear.Array2DRowRealMatrix#double#getEntry#?,int,int#304	(data[row][column])<= 0	0
org.apache.commons.math3.util.FastMath#double#nextAfter#?,double,double#3227	d == 0	1
org.apache.commons.math3.linear.Array2DRowRealMatrix#int#getColumnDimension#?#341	(((data == null) || (data[0] == null)) ? 0 : data[0].length)>= 0	0
org.apache.commons.math3.linear.DefaultRealMatrixPreservingVisitor#double#end#?#41	(0)< 0	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#314	this.lambda == lambda	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#613	ccov1Sep < sumwq	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#?#CMAESOptimizer#?,int,double[],int,double,boolean,int,int,RandomGenerator,boolean,ConvergenceChecker<PointValuePair>#320	this.checkFeasableCount > checkFeasableCount	1
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer#int#getMaxEvaluations#?#72	(evaluations.getMaximalCount())!= 0	0
org.apache.commons.math3.linear.Array2DRowRealMatrix#double#walkInRowOrder#?,RealMatrixPreservingVisitor#415	(visitor.end())!= 0	1
org.apache.commons.math3.util.FastMath#double#nextAfter#?,double,double#3236	(Double.longBitsToDouble(sign | ((bits & 0x7fffffffffffffffL) + 1)))!= 0	0
org.apache.commons.math3.linear.AbstractRealMatrix#RealMatrix#scalarMultiply#?,double#130	!(col < columnCount)	0
org.apache.commons.math3.util.Incrementor#void#setMaximalCount#?,int#96	maximalCount < max	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#double#max#?,RealMatrix#1266	max >= e	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#624	normps != sumwq	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction#double[]#decode#?,double[]#945	res[i] == diff	1
org.apache.commons.math3.optimization.direct.CMAESOptimizer#void#initializeCMA#?,double[]#604	cs <= sumw	0
