line	predicate	lable
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#361	this.intValue != intValue	0
com.google.javascript.jscomp.CodeGenerator#void#addList#?,Node,boolean,Context#788	!(n != null)	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1176	(lineCharNo & COLUMN_MASK)<= 0	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#839	(1)> 0	0
com.google.javascript.rhino.Node#Node#copyInformationFromForTree#?,Node#1908	!(child != null)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#299	preserveBlock	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#395	!(needsParens)	0
com.google.javascript.rhino.TokenStream#boolean#isJSIdentifier#?,String#300	!(i < length)	0
com.google.javascript.jscomp.Tracer#long#stop#?#453	(stop(-1))== 0	0
com.google.javascript.jscomp.JSModuleGraph#?#JSModuleGraph#?,List<JSModule>#102	depth == modulesByDepth.size()	0
com.google.javascript.jscomp.JSModule#void#setDepth#?,int#283	this.depth == dep	0
com.google.javascript.jscomp.ProcessClosurePrimitives#boolean#isNamespacePlaceholder#?,Node#887	n.getType() == Token.EXPR_RESULT	0
com.google.javascript.rhino.Node#void#setCharno#?,int#1137	sourcePosition == charno	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#325	(System.identityHashCode(this))== 0	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#933	!(type == Token.FUNCTION)	0
com.google.javascript.jscomp.PrepareAst$PrepareAnnotations#void#annotateCalls#?,Node#189	!(!NodeUtil.isGet(first))	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#839	(1)>= 0	0
com.google.javascript.jscomp.JSModule#int#getDepth#?#290	(depth)<= 0	0
com.google.javascript.jscomp.parsing.IRFactory#JSDocInfo#handleJsDoc#?,AstNode#194	comment != null	0
com.google.javascript.jscomp.parsing.IRFactory#int#position2charno#?,int#263	!(lineIndex == -1)	0
com.google.javascript.jscomp.JSModuleGraph$InverseDepthComparator#int#compare#?,JSModule,JSModule#376	(depthCompare(m2,m1))> 0	0
com.google.javascript.jscomp.ProcessClosurePrimitives#void#process#?,Node,Node#127	requiresLevel.isOn()	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#455	sourcePosition < charno	0
com.google.javascript.jscomp.ProcessClosurePrimitives#void#visit#?,NodeTraversal,Node,Node#150	left.getType() == Token.GETPROP	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#246	!(warningsGuard != null)	0
com.google.javascript.rhino.jstype.FunctionType#boolean#setPrototype#?,FunctionPrototypeType#299	!(superClass != null)	0
com.google.javascript.jscomp.JSModuleGraph#?#JSModuleGraph#?,List<JSModule>#97	depth > depDepth	0
com.google.javascript.rhino.Node#void#putProp#?,int,Object#825	!(value != null)	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transform#?,AstNode#207	!(jsDocInfo != null)	0
com.google.javascript.jscomp.Compiler#void#initBasedOnOptions#?#338	!(options.sourceMapOutputPath != null)	0
com.google.javascript.rhino.Node#NodeMismatch#checkTreeEqualsImpl#?,Node#1407	!(type == node2.getType() && getChildCount() == node2.getChildCount() && getNodeClass(this) == getNodeClass(node2))	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#397	type != nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node,int,int#465	sourcePosition == charno	0
com.google.javascript.jscomp.NodeTraversal#int#getScopeDepth#?#599	(scopes.size() + scopeRoots.size())>= 0	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#373	directives != null	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#106	!(NodeUtil.isAssignmentOp(n) && NodeUtil.isAssignmentOp(last))	0
com.google.javascript.jscomp.ProcessClosurePrimitives#boolean#isNamespacePlaceholder#?,Node#887	!(n.getType() == Token.EXPR_RESULT)	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#361	this.intValue >= intValue	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1152	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))> 0	0
com.google.javascript.rhino.jstype.PrototypeObjectType#String#toString#?#334	!(current != null && !current.isNativeObjectType() && propertyNames.size() <= MAX_PRETTY_PRINTED_PROPERTIES)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#187	!(first.getType() == Token.COMMA)	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#1036	jsRoot != null	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#453	type != nodeType	0
com.google.javascript.jscomp.JSModuleGraph#?#JSModuleGraph#?,List<JSModule>#97	depth >= depDepth	0
com.google.javascript.rhino.TokenStream#int#stringToKeyword#?,String#290	(Token.EOF)>= 0	0
com.google.javascript.rhino.jstype.PrototypeObjectType#?#PrototypeObjectType#?,JSTypeRegistry,String,ObjectType,boolean#111	implicitPrototype == null	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#implicitPrototypeChainIsUnknown#?#455	!(p.isUnknownType())	0
com.google.javascript.rhino.Node#int#getCharno#?#863	(extractCharno(sourcePosition))== 0	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#201	node instanceof ExpressionStatement	0
com.google.javascript.jscomp.GoogleCodingConvention#boolean#isConstantKey#?,String#81	name.isEmpty() || !Character.isUpperCase(name.charAt(0))	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#void#startSourceMapping#?,Node#91	!(createSrcMap && node.getProp(Node.SOURCENAME_PROP) != null && node.getLineno() > 0 && sourceMapDetailLevel.apply(node))	0
com.google.javascript.jscomp.parsing.Config#Map<String,Annotation>#buildAnnotationNames#?,Set<String>#75	!Annotation.recognizedAnnotations.containsKey(unrecognizedAnnotation)	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#void#maybeLineBreak#?#438	preferredBreakPosition == len - 1	0
com.google.javascript.rhino.jstype.JSTypeRegistry#void#registerPropertyOnType#?,String,JSType#592	!(type instanceof ObjectType)	0
com.google.javascript.jscomp.JSModuleGraph#int#depthCompare#?,JSModule,JSModule#386	(d1 < d2 ? -1 : d2 == d1 ? m1.getName().compareTo(m2.getName()) : 1)<= 0	0
com.google.javascript.jscomp.Tracer#long#stop#?#453	(stop(-1))< 0	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#181	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')!= 0	0
com.google.javascript.jscomp.CodeConsumer#void#addOp#?,String,boolean#209	(first == '+' || first == '-') && prev == first	0
com.google.javascript.jscomp.ProcessClosurePrimitives$ProvidedName#void#updateMinimumModule#?,JSModule#727	minimumModule == null	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processVariableInitializer#?,VariableInitializer#805	initializerNode.getInitializer() != null	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#413	!(that instanceof UnionType)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#129	!(current.isSubtype(alternate))	0
com.google.javascript.rhino.Node#int#getLineno#?#859	(extractLineno(sourcePosition))< 0	0
com.google.javascript.jscomp.ProcessClosurePrimitives#boolean#verifyArgument#?,NodeTraversal,Node,Node,int#611	arg == null	0
com.google.javascript.rhino.Node#PropListItem#lookupProperty#?,int#742	!(x != null && propType != x.type)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#453	type > nodeType	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1133	sourcePosition <= charno	0
com.google.javascript.jscomp.NodeUtil#Node#newQualifiedNameNode#?,String,int,int#1712	endPos != lineno	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1176	(lineCharNo & COLUMN_MASK)< 0	0
com.google.javascript.rhino.Node#void#putProp#?,int,Object#825	value != null	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#153	isNativeUnknownType	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1131	charno > lineno	0
com.google.javascript.jscomp.ProcessClosurePrimitives#boolean#verifyArgument#?,NodeTraversal,Node,Node,int#618	!(diagnostic != null)	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addRequiredParams#?,JSType#63	hasOptionalOrVarArgs()	0
com.google.javascript.rhino.jstype.FunctionType#boolean#defineProperty#?,String,JSType,boolean,boolean#429	"prototype".equals(name)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#453	type < lineno	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#959	type == Token.NUMBER	0
com.google.javascript.jscomp.NodeUtil#Node#newQualifiedNameNode#?,String,int,int#1711	startPos == lineno	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#153	!(isNativeUnknownType)	0
com.google.javascript.jscomp.parsing.IRFactory#JSDocInfo#handleJsDoc#?,AstNode#194	!(comment != null)	0
com.google.javascript.jscomp.WarningsGuard#int#getPriority#?#82	(Priority.DEFAULT.value)< 0	0
com.google.javascript.jscomp.JSModule#void#setDepth#?,int#283	this.depth != dep	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#267	node instanceof VariableInitializer	0
com.google.javascript.rhino.Node#void#toStringTreeHelper#?,Node,int,Appendable#1062	Token.printTrees	0
com.google.javascript.jscomp.LineNumberCheck#void#visit#?,NodeTraversal,Node,Node#69	!(requiresLineNumbers)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#455	sourcePosition != nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#455	sourcePosition <= lineno	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#126	!(alternate.isSubtype(current))	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#181	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')>= 0	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1148	(-1)>= 0	0
com.google.javascript.jscomp.ProcessClosurePrimitives#void#handleCandidateProvideDefinition#?,NodeTraversal,Node,Node#304	!(n.getType() == Token.NAME && parent.getType() == Token.VAR)	0
com.google.javascript.rhino.jstype.FunctionType#void#setPrototypeBasedOn#?,ObjectType#272	!(prototype == null)	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#453	type == charno	0
com.google.javascript.rhino.Node#boolean#isEquivalentTo#?,Node#1596	!(type == Token.ARRAYLIT)	0
com.google.javascript.rhino.Node#int#getChildCount#?#1346	!(n != null)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#150	!(result == null)	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#255	!(!options.checkSymbols && (warningsGuard == null || !warningsGuard.disables(DiagnosticGroups.CHECK_VARIABLES)))	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1162	(-1)== 0	0
com.google.javascript.jscomp.Compiler#void#initOptions#?,CompilerOptions#228	!(errorManager == null)	0
com.google.javascript.jscomp.Compiler#void#initInputsByNameMap#?#440	!(!inputsByName.containsKey(name))	0
com.google.javascript.jscomp.Compiler#void#initInputsByNameMap#?#432	!(!inputsByName.containsKey(name))	0
com.google.javascript.jscomp.parsing.ParserRunner#void#initResourceConfig#?#52	!(annotationNames != null)	0
com.google.javascript.rhino.Node#?#Node#?,int#369	type <= nodeType	0
com.google.javascript.rhino.Node#void#addChildAfter#?,Node,Node#672	!(last == node)	0
com.google.javascript.rhino.TokenStream#int#stringToKeyword#?,String#290	(Token.EOF)> 0	0
com.google.javascript.jscomp.ProcessClosurePrimitives$ProvidedName#void#updateMinimumModule#?,JSModule#727	!(minimumModule == null)	0
com.google.javascript.rhino.Node#int#getLineno#?#859	(extractLineno(sourcePosition))> 0	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1176	(lineCharNo & COLUMN_MASK)!= 0	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#455	sourcePosition >= lineno	0
com.google.javascript.jscomp.ComposeWarningsGuard#void#addGuard#?,WarningsGuard#62	index < 0	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#812	(item.intValue)<= 0	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#void#maybeLineBreak#?#441	preferredBreakPosition < len	0
com.google.javascript.jscomp.JSModule#void#setDepth#?,int#283	this.depth <= dep	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1131	charno <= lineno	0
com.google.javascript.rhino.jstype.InstanceObjectType#int#hashCode#?#168	(getReferenceName().hashCode())== 0	0
com.google.javascript.jscomp.ProcessClosurePrimitives$ProvidedName#Node#createDeclarationNode#?#816	namespace.indexOf('.') == -1	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#void#maybeLineBreak#?#427	lineBreak	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#103	!(alternate instanceof UnionType)	0
com.google.javascript.rhino.jstype.JSType#boolean#isEquivalentTo#?,JSType#302	jsType instanceof ProxyObjectType	0
com.google.javascript.rhino.jstype.PrototypeObjectType#?#PrototypeObjectType#?,JSTypeRegistry,String,ObjectType,boolean#109	!(nativeType)	0
com.google.javascript.rhino.jstype.FunctionType#void#addSubType#?,FunctionType#771	subTypes == null	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#455	sourcePosition == lineno	0
com.google.javascript.jscomp.ProcessClosurePrimitives#boolean#verifyArgument#?,NodeTraversal,Node,Node,int#613	arg.getType() != desiredType	0
com.google.javascript.rhino.Node#int[]#getSortedPropTypes#?#844	!(x != null)	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1164	(lineCharNo >>> COLUMN_BITS)== 0	0
com.google.javascript.rhino.Node#?#Node#?,int#369	type > nodeType	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#928	!(Token.printTrees)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#103	alternate instanceof UnionType	0
com.google.javascript.jscomp.NodeUtil#boolean#isLatin#?,String#1824	index < len	0
com.google.javascript.jscomp.ProcessClosurePrimitives#void#registerAnyProvidedPrefixes#?,String,Node,JSModule#642	providedNames.containsKey(prefixNs)	0
com.google.javascript.rhino.Node#int#extractCharno#?,int#1174	(-1)>= 0	0
com.google.javascript.rhino.jstype.FunctionType#FunctionPrototypeType#getPrototype#?#260	!(prototype == null)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#126	alternate.isSubtype(current)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#169	!(first != null)	0
com.google.javascript.jscomp.NodeUtil#Node#newQualifiedNameNode#?,String,int,int#1711	startPos == charno	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#90	!(alternate.isNoType())	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#265	node instanceof VariableDeclaration	0
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter#void#maybeLineBreak#?#441	preferredBreakPosition == len	0
com.google.javascript.jscomp.NodeTraversal#void#pushScope#?,Node#526	!(scopeCallback != null)	0
com.google.javascript.jscomp.NodeUtil#Node#newQualifiedNameNode#?,String,int,int#1711	startPos > charno	0
com.google.javascript.rhino.Node#NodeMismatch#checkTreeEqualsImpl#?,Node#1419	res == null && n != null	0
com.google.javascript.jscomp.Tracer#long#stop#?#453	(stop(-1))>= 0	0
com.google.javascript.jscomp.NodeUtil#Node#newQualifiedNameNode#?,String,int,int#1712	endPos > lineno	0
com.google.javascript.rhino.jstype.InstanceObjectType#int#hashCode#?#168	(getReferenceName().hashCode())<= 0	0
com.google.javascript.jscomp.JSModuleGraph#?#JSModuleGraph#?,List<JSModule>#102	!(depth == modulesByDepth.size())	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#941	!(this instanceof ScriptOrFnNode)	0
com.google.javascript.rhino.Node#void#addChildBefore#?,Node,Node#651	first == node	0
com.google.javascript.rhino.jstype.JSTypeRegistry#Node#createParameters#?,boolean,JSType#1111	!(lastVarArgs && i == max)	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#1144	!(options.sourceMapOutputPath != null || options.nameReferenceReportPath != null)	0
com.google.javascript.rhino.Node#?#Node#?,int,Node#385	sourcePosition != nodeType	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#391	needsParens	0
com.google.javascript.rhino.Token#String#name#?,int#270	!printNames	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#361	this.intValue > intValue	0
com.google.javascript.rhino.Node#?#Node#?,int,Node#385	sourcePosition >= nodeType	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#181	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')<= 0	0
com.google.javascript.jscomp.NodeUtil#int#precedence#?,int#839	(1)<= 0	0
com.google.javascript.jscomp.NodeUtil#Node#newQualifiedNameNode#?,String,int,int#1711	startPos >= charno	0
com.google.javascript.rhino.jstype.InstanceObjectType#int#hashCode#?#168	(getReferenceName().hashCode())!= 0	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#151	isAllType	0
com.google.javascript.rhino.Node$PropListItem#?#PropListItem#?,int,int,Object,PropListItem#360	this.type == type	0
com.google.javascript.jscomp.ProcessClosurePrimitives#void#visit#?,NodeTraversal,Node,Node#152	!(name.getType() == Token.NAME && GOOG.equals(name.getString()))	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#973	i < keys.length	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1162	(-1)<= 0	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#76	!(!cc.continueProcessing())	0
com.google.javascript.jscomp.Tracer#long#stop#?,int#425	!trace.isInitialized()	0
com.google.javascript.rhino.Node#int#getCharno#?#863	(extractCharno(sourcePosition))< 0	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1152	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))!= 0	0
com.google.javascript.jscomp.NodeTraversal#void#popScope#?#546	scopeRoots.isEmpty()	0
com.google.javascript.jscomp.ProcessClosurePrimitives$ProvidedName#void#addProvide#?,Node,JSModule,boolean#696	!(explicit)	0
com.google.javascript.jscomp.Compiler#void#initModules#?,List<JSSourceFile>,List<JSModule>,CompilerOptions#313	modules.size() > 1	0
com.google.javascript.rhino.Node#void#toString#?,StringBuilder,boolean,boolean,boolean#933	type == Token.FUNCTION	0
com.google.javascript.jscomp.Compiler#Tracer#newTracer#?,String#826	options.tracer.isOn()	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isDirective#?,Node#379	n == null	0
com.google.javascript.jscomp.Compiler#void#initCompilerOptionsIfTesting#?#1182	!(options == null)	0
com.google.javascript.rhino.Node#boolean#isEquivalentTo#?,Node#1618	!(type == Token.INC || type == Token.DEC)	0
com.google.javascript.rhino.TokenStream#int#stringToKeyword#?,String#290	(Token.EOF)<= 0	0
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#204	(hashCode)>= 0	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addVarArgs#?,JSType#104	!(!type.isEmptyType())	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#408	!(JSType.isSubtype(this,that))	0
com.google.javascript.jscomp.ProcessClosurePrimitives$ProvidedName#void#replace#?#790	!(indexOfDot == -1)	1
com.google.javascript.rhino.jstype.ArrowType#int#hashCode#?#188	!(returnType != null)	0
com.google.javascript.jscomp.CodeConsumer#void#addOp#?,String,boolean#228	binOp	0
com.google.javascript.rhino.Node#?#Node#?,int,int,int#453	type <= nodeType	0
com.google.javascript.rhino.Node#void#setType#?,int#540	this.type == type	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transformTree#?,AstRoot,String,Config,ErrorReporter#131	node.getComments() != null	0
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter#char#getLastChar#?#181	((code.length() > 0) ? code.charAt(code.length() - 1) : '\0')< 0	0
com.google.javascript.rhino.jstype.PrototypeObjectType#String#toString#?#334	current != null && !current.isNativeObjectType() && propertyNames.size() <= MAX_PRETTY_PRINTED_PROPERTIES	0
com.google.javascript.rhino.Node#?#Node#?,int#369	type == nodeType	0
com.google.javascript.jscomp.NodeUtil#boolean#isConstantByConvention#?,CodingConvention,Node,Node#2194	isObjectLitKey(node,parent)	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processVariableInitializer#?,VariableInitializer#805	!(initializerNode.getInitializer() != null)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#420	!(that instanceof RecordType)	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#325	(System.identityHashCode(this))> 0	0
com.google.javascript.jscomp.ProcessClosurePrimitives#void#processProvideCall#?,NodeTraversal,Node,Node#279	verifyProvide(t,left,arg)	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1152	(lineno << COLUMN_BITS | (charno & COLUMN_MASK))<= 0	0
