line	predicate	lable
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1798	d != xb	0
org.apache.commons.math3.util.FastMath$CodyWaite#?#CodyWaite#?,double,double#3806	remB == a	0
org.apache.commons.math3.linear.EigenDecomposition#void#findEigenVectors#?,double[][]#681	k != i	1
org.apache.commons.math3.util.FastMath$CodyWaite#?#CodyWaite#?,double,double#3820	this.finalRemB > xa	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1748	d != xa	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1746	t > cosEpsA	1
org.apache.commons.math3.util.FastMath#double#polyCosine#?,double#1677	p > x	0
org.apache.commons.math3.optimization.direct.CMAESOptimizer#double#max#?,double[]#1292	(max)< 0	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1743	a != costB	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1749	a > b	0
org.apache.commons.math3.random.MersenneTwister#int#next#?,int#239	mt[k] < k	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1746	t != sintB	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1744	b <= t	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1798	d > sintA	1
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1803	result != a	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1767	b >= epsilon	0
org.apache.commons.math3.util.FastMath$CodyWaite#?#CodyWaite#?,double,double#3801	remB != remA	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1747	c < a	0
org.apache.commons.math3.util.FastMath#double#sin#?,double#2251	(cosQ(xa,xb))== 0	1
org.apache.commons.math3.random.MersenneTwister#int#next#?,int#250	mti == mtNext	1
org.apache.commons.math3.util.FastMath#double#cos#?,double#2305	(-sinQ(xa,xb))!= 0	0
org.apache.commons.math3.util.FastMath#double#sinQ#?,double,double#1744	b != sinEpsB	0
