line	predicate	lable
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1256	ab != xa	0
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1247	ab <= denom	0
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1238	aa == ya	1
org.apache.commons.math.util.FastMath#double#pow#?,double,double#1565	lnb == ab	1
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#void#setStepSizeControl#?,double,double,double,double#157	minStep != absoluteTolerance	0
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#double#initializeStep#?,boolean,int,double[],double,double[],double[],double[],double[]#294	h <= maxInv2	0
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#double#initializeStep#?,boolean,int,double[],double,double[],double[],double[],double[]#293	h <= h1	0
org.apache.commons.math.util.FastMath#double#pow#?,double,double#1536	ya > y	1
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#void#setStepSizeControl#?,double,double,double,double#161	scalAbsoluteTolerance >= maximalStep	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1242	ya >= yb	0
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1296	a > d	1
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#double#initializeStep#?,boolean,int,double[],double,double[],double[],double[],double[]#262	yOnScale2 <= yDotOnScale2	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1251	yb == lnzb	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1251	yb < numer	0
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1311	a == c	0
org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator#void#integrate#?,ExpandableStatefulODE,double#235	vecAbsoluteTolerance == null	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1247	ab > xa	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1251	yb >= numer	1
org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator#void#setStepSizeControl#?,double,double,double,double#157	minStep >= absoluteTolerance	1
org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator#void#setMinReduction#?,double#341	this.minReduction > minReduction	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1310	d >= lnzb	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1247	ab < x	0
org.apache.commons.math.ode.EquationsMapper#?#EquationsMapper#?,int,int#50	this.firstIndex <= dimension	0
org.apache.commons.math.util.FastMath#double#pow#?,double,double#1564	lna != tmp2	0
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1241	tmp < denom	0
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1238	aa > xa	1
org.apache.commons.math.util.FastMath#double#log#?,double,double[]#1299	c > b	1
org.apache.commons.math.util.FastMath#double#exp#?,double,double,double[]#901	z <= x	1
