line	predicate	lable
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#482	!(isUnknownType() || implicitPrototypeChainIsUnknown())	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#void#parseDirectives#?,Node#463	!(directives != null)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#388	c.getType() == Token.FUNCTION	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#235	lastOffset <= lineNumber	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#222	pos == lineNumber	0
com.google.javascript.jscomp.MakeDeclaredNamesUnique$ContextualRenamer#void#addDeclaredName#?,String#439	!(global)	0
com.google.javascript.jscomp.CodePrinter$Builder#Builder#setLineLengthThreshold#?,int#539	this.lineLengthThreshold > threshold	0
com.google.javascript.jscomp.Compiler#String#getSourceLine#?,String,int#1902	lineNumber < 1	0
com.google.javascript.jscomp.WarningsGuard#int#getPriority#?#84	(Priority.DEFAULT.value)>= 0	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtype#?,JSType,JSType#992	thatType.isAllType()	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processFunctionNode#?,FunctionNode#633	fnName != null	0
com.google.javascript.jscomp.AstValidator#void#validateMaximumChildCount#?,Node,int#809	!(i == 1)	0
com.google.javascript.rhino.Node#int#getChildCount#?#1547	(c)!= 0	0
com.google.javascript.jscomp.CompilerInput#Node#getAstRoot#?,AbstractCompiler#123	!(root != null)	0
com.google.javascript.jscomp.AstValidator#void#validateVar#?,Node#392	!(c != null)	0
com.google.javascript.jscomp.NodeUtil#JSDocInfo#getInfoForNameNode#?,Node#2907	!(nameNode != null)	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#917	(item.getIntValue())>= 0	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#235	lastOffset == lineNumber	0
com.google.javascript.jscomp.MakeDeclaredNamesUnique#void#visit#?,NodeTraversal,Node,Node#146	!(newName != null)	0
com.google.javascript.rhino.jstype.FunctionType#boolean#setPrototype#?,PrototypeObjectType,Node#385	isConstructor() || isInterface()	0
com.google.javascript.rhino.Node#void#putProp#?,int,Object#936	value != null	0
com.google.javascript.jscomp.CodeConsumer#void#maybeEndStatement#?#154	statementNeedsEnded	0
com.google.javascript.jscomp.parsing.TypeSafeDispatcher#T#process#?,AstNode#201	!(node instanceof ExpressionStatement)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isSubtype#?,JSType#455	!(that instanceof RecordType)	0
com.google.javascript.jscomp.NodeUtil#JSDocInfo#getInfoForNameNode#?,Node#2912	!(info == null && parent != null && ((parent.getType() == Token.VAR && parent.hasOneChild()) || parent.getType() == Token.FUNCTION))	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#1176	!(options.tracer.isOn())	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processName#?,Name,boolean#726	isReservedKeyword(nameNode.getIdentifier())	0
com.google.javascript.jscomp.parsing.IRFactory#int#position2charno#?,int#359	lineIndex == -1	0
com.google.javascript.rhino.Node#?#Node#?,int,Node,Node#485	type != nodeType	0
com.google.javascript.rhino.Node#?#Node#?,int#457	type >= nodeType	0
com.google.javascript.jscomp.PrepareAst#void#process#?,Node,Node#57	!(checkOnly)	0
com.google.javascript.rhino.Node#int#mergeLineCharNo#?,int,int#1335	!((charno & ~COLUMN_MASK) != 0)	0
com.google.javascript.jscomp.Normalize#void#process#?,Node,Node#146	!(!compiler.getLifeCycleStage().isNormalized())	0
com.google.javascript.jscomp.ReferenceCollectingCallback#void#addReference#?,NodeTraversal,Var,Reference#242	referenceInfo == null	0
com.google.javascript.jscomp.Compiler#void#stopTracer#?,Tracer,String#878	options.tracer.isOn()	0
com.google.javascript.jscomp.AstValidator#void#validateNodeType#?,int,Node#767	!(n.getType() != type)	0
com.google.javascript.jscomp.ReferenceCollectingCallback#void#visit#?,NodeTraversal,Node,Node#161	isBlockBoundary(n,parent)	0
com.google.javascript.rhino.Node$AbstractPropListItem#int#getType#?#379	(propType)>= 0	0
com.google.javascript.rhino.Node#void#setLineno#?,int#1306	sourcePosition != lineno	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#114	!isAllType && !isNativeUnknownType	0
com.google.javascript.rhino.Node$IntPropListItem#int#getIntValue#?#437	(intValue)>= 0	0
com.google.javascript.jscomp.NodeUtil#InputId#getInputId#?,Node#2971	n != null && n.getType() != Token.SCRIPT	0
com.google.javascript.jscomp.AstValidator#void#validateHasInputId#?,Node#307	!(inputId == null)	0
com.google.javascript.jscomp.MakeDeclaredNamesUnique$ContextualRenamer#void#addDeclaredName#?,String#443	!declarations.containsKey(name)	0
com.google.javascript.jscomp.AstValidator#void#validateNonNullString#?,Node#333	!(n.getString() == null)	0
com.google.javascript.jscomp.CodeGenerator#void#add#?,Node,Context#366	!(n.getClass() != Node.class)	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#boolean#isDirective#?,Node#469	!(n == null)	0
com.google.javascript.jscomp.InlineObjectLiterals$InliningBehavior#Map<String,String>#computeVarList#?,Var,ReferenceCollection#248	!(ref.isLvalue() || ref.isInitializingDeclaration())	0
com.google.javascript.jscomp.GlobalVarReferenceMap#void#resetGlobalVarReferences#?,Map<Var,ReferenceCollection>#85	var.isGlobal()	0
com.google.javascript.jscomp.SourceFile#String#getLine#?,int#236	lastLine != lineNumber	0
com.google.javascript.jscomp.Compiler#Node#parseInputs#?#1232	n.getJSDocInfo() != null	0
com.google.javascript.rhino.jstype.ObjectType#boolean#isUnknownType#?#493	unknown	0
com.google.javascript.jscomp.InlineObjectLiterals$InliningBehavior#void#afterExitScope#?,NodeTraversal,ReferenceMap#84	!(it.hasNext())	0
com.google.javascript.jscomp.LineNumberCheck#void#visit#?,NodeTraversal,Node,Node#73	n.getLineno() == -1	0
com.google.javascript.rhino.Node#int#getType#?#624	(type)!= 0	0
com.google.javascript.jscomp.MakeDeclaredNamesUnique#void#findDeclaredNames#?,Node,Node,Renamer#193	NodeUtil.isVarDeclaration(n)	0
com.google.javascript.rhino.jstype.FunctionParamBuilder#boolean#addOptionalParams#?,JSType#80	!(hasVarArgs())	0
com.google.javascript.rhino.Node#int#getIntProp#?,int#917	(item.getIntValue())== 0	0
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher#Node#processAssignment#?,Assignment#423	!validAssignmentTarget(target)	0
