line	predicate	lable
com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#ObjectType#getPrototypeOwnerType#?,ObjectType#992	ownerType != null && ownerType.isFunctionPrototypeType()	0
com.google.javascript.jscomp.LinkedFlowScope#FlowScope#createChildFlowScope#?#164	depth > MAX_DEPTH	1
com.google.javascript.rhino.jstype.JSType#boolean#isSubtypeHelper#?,JSType,JSType#1239	thatType.isUnknownType()	1
com.google.javascript.rhino.jstype.JSTypeRegistry#JSType#createFromTypeNodesInternal#?,Node,String,StaticScope<JSType>#1696	!((namedType instanceof ObjectType) && !(nonNullableTypeNames.contains(n.getString())))	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#JsDocToken#getJsDocToken#?#142	!(c == '.')	1
com.google.javascript.rhino.Node$IntPropListItem#?#IntPropListItem#?,int,int,PropListItem#332	this.intValue <= propType	0
com.google.javascript.jscomp.FunctionTypeBuilder#FunctionType#buildAndRegister#?#653	returnType == null	0
com.google.javascript.jscomp.TypeInference#void#inferArguments#?,Scope#135	parameterTypes != null	0
com.google.javascript.jscomp.ControlFlowAnalysis#void#handleStmtList#?,Node#517	node.isBlock() && node.isSyntheticBlock()	1
com.google.javascript.rhino.jstype.TemplateTypeMap#int#getTemplateTypeIndex#?,TemplateType#175	(-1)< 0	0
com.google.javascript.jscomp.TypeInference#FlowScope#traverseNew#?,Node,FlowScope#1200	constructorType != null	0
com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter#FlowScope#maybeRestrictTwoNames#?,FlowScope,Node,JSType,JSType,Node,JSType,JSType#419	!(shouldRefineLeft)	1
com.google.javascript.rhino.JSDocInfo#void#setType#?,JSTypeExpression,int#1078	this.bitset <= mask	0
com.google.javascript.jscomp.TypeInference#void#inferArguments#?,Scope#159	iifeArgumentNode != null	1
com.google.javascript.rhino.jstype.TemplateTypeMap#int#getTemplateTypeIndex#?,TemplateType#172	(i)== 0	0
com.google.javascript.jscomp.parsing.JsDocInfoParser#Node#parseTypeExpression#?,JsDocToken#1833	token == JsDocToken.BANG	0
com.google.javascript.rhino.jstype.FunctionType#JSType#resolveInternal#?,ErrorReporter,StaticScope<JSType>#1204	!(changed)	0
com.google.javascript.jscomp.type.SemanticReverseAbstractInterpreter#FlowScope#getPreciserScopeKnowingConditionOutcome#?,Node,FlowScope,boolean#202	!(outcome)	0
com.google.javascript.jscomp.parsing.JsDocTokenStream#?#JsDocTokenStream#?,String,int,int#49	this.sourceCursor == lineno	1
com.google.javascript.jscomp.TypeValidator#boolean#expectCanAssignToPropertyOf#?,NodeTraversal,Node,JSType,JSType,Node,String#370	!leftType.isNoType() && !rightType.isSubtype(leftType)	1
com.google.javascript.jscomp.Compiler#void#reconcileOptionsWithGuards#?#347	!options.checkSymbols && !options.enables(DiagnosticGroups.CHECK_VARIABLES)	0
com.google.javascript.rhino.jstype.TemplateTypeMap#int#getTemplateTypeIndex#?,TemplateType#170	i >= 0	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1207	(-1)> 0	1
com.google.javascript.jscomp.parsing.JsDocTokenStream#?#JsDocTokenStream#?,String,int,int#46	this.lineno == lineno	0
com.google.javascript.rhino.Node#?#Node#?,int#357	type >= nodeType	0
com.google.javascript.rhino.Node#int#extractLineno#?,int#1209	(lineCharNo >>> COLUMN_BITS)>= 0	0
com.google.javascript.jscomp.ControlFlowAnalysis$AstControlFlowGraph#Comparator<DiGraphNode<Node,Branch>>#getOptionalNodeComparator#?,boolean#1029	isForward	0
com.google.javascript.jscomp.parsing.IRFactory#Node#transformBlock#?,AstNode#226	!irNode.isBlock()	1
com.google.javascript.jscomp.parsing.JsDocInfoParser#JsDocToken#parseAnnotation#?,JsDocToken,List<ExtendedTypeInfo>#881	hasType || !canSkipTypeAnnotation	0
com.google.javascript.rhino.Node#Iterable<Node>#children#?#1238	first == null	0
com.google.javascript.rhino.JSDocInfoBuilder#boolean#recordParameter#?,String,JSTypeExpression#276	!hasAnySingletonTypeTags() && currentInfo.declareParam(type,parameterName)	0
com.google.javascript.rhino.jstype.TemplateTypeMap#int#numUnfilledTemplateKeys#?#126	(templateKeys.size() - templateValues.size())== 0	0
com.google.javascript.rhino.jstype.JSTypeRegistry#void#resolveTypesInScope#?,StaticScope<JSType>#1010	!(scope != null && scope.getParentScope() == null)	0
com.google.javascript.jscomp.TypeCheck#void#checkDeclaredPropertyInheritance#?,NodeTraversal,Node,FunctionType,String,JSDocInfo,JSType#1253	!declaredOverride && !superClassHasProperty && !superInterfaceHasProperty	0
com.google.javascript.jscomp.Compiler#int#getErrorCount#?#2173	(errorManager.getErrorCount())> 0	1
