line	predicate	lable
com.google.javascript.rhino.jstype.JSTypeRegistry#void#addReferenceTypeIndexedByProperty#?,String,JSType#633	type instanceof ObjectType && ((ObjectType)type).hasReferenceName()	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#746	!(thisType.isRecordType())	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#742	!(thisType.isUnionType())	0
com.google.javascript.rhino.jstype.RecordTypeBuilder#RecordTypeBuilder#addProperty#?,String,JSType,Node#72	properties.containsKey(name)	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#731	thisType.isEquivalentTo(thatType)	0
com.google.javascript.rhino.jstype.RecordType#boolean#isSubtype#?,ObjectType,RecordType#270	!propA.isUnknownType() && !propB.isUnknownType()	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#isPropertyTypeDeclared#?,String#185	!(slot == null)	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtypeHelper#?,JSType,JSType#1028	!(thatType.isUnionType())	0
com.google.javascript.rhino.jstype.RecordType#boolean#isSubtype#?,ObjectType,RecordType#264	!(!typeA.hasProperty(property))	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#731	!(thisType.isEquivalentTo(thatType))	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#199	!(alternate.isFunctionType())	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#136	!(!isAllType && !isNativeUnknownType)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#defineProperty#?,String,JSType,boolean,Node#236	hasOwnDeclaredProperty(name)	0
com.google.javascript.rhino.jstype.InstanceObjectType#boolean#isEquivalentTo#?,JSType#158	this == that	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#250	!(result == null)	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#432	(System.identityHashCode(this))< 0	0
com.google.javascript.rhino.jstype.RecordTypeBuilder#JSType#build#?#85	isEmpty	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#184	!(current.isSubtype(alternate))	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#?#UnionTypeBuilder#?,JSTypeRegistry,int#106	this.maxUnionSize >= maxUnionSize	0
com.google.javascript.rhino.jstype.PrototypeObjectType#Node#getPropertyNode#?,String#259	p != null	0
com.google.javascript.rhino.jstype.PrototypeObjectType#JSType#getPropertyType#?,String#214	!(slot == null)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#reduceAlternatesWithoutUnion#?#220	isAllType	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#432	(System.identityHashCode(this))== 0	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtypeHelper#?,JSType,JSType#1016	!(thatType.isUnknownType())	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#reduceAlternatesWithoutUnion#?#222	isNativeUnknownType	0
com.google.javascript.rhino.jstype.PrototypeObjectType#String#toString#?#374	!(i > 0)	0
com.google.javascript.rhino.jstype.FunctionType#ObjectType#getPrototype#?#310	prototypeSlot == null	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#733	!(thisType.isUnknownType() || thatType.isUnknownType())	0
com.google.javascript.rhino.jstype.JSType#boolean#isSubtypeHelper#?,JSType,JSType#1024	!(thatType.isAllType())	0
com.google.javascript.rhino.jstype.JSType#boolean#isEquivalentTo#?,JSType#409	jsType instanceof ProxyObjectType	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#432	(System.identityHashCode(this))> 0	0
com.google.javascript.rhino.jstype.RecordType#boolean#defineProperty#?,String,JSType,boolean,Node#132	!(!inferred)	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#742	thisType.isUnionType()	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#184	current.isSubtype(alternate)	0
com.google.javascript.rhino.jstype.UnionType#boolean#isEquivalentTo#?,JSType#318	!(object.isUnionType())	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#150	alternate.isFunctionType() && functionTypePosition != -1	0
com.google.javascript.rhino.jstype.RecordTypeBuilder#JSType#build#?#85	!(isEmpty)	0
com.google.javascript.rhino.jstype.FunctionType#ObjectType#getPrototype#?#310	!(prototypeSlot == null)	0
com.google.javascript.rhino.jstype.JSType#int#hashCode#?#432	(System.identityHashCode(this))<= 0	0
com.google.javascript.rhino.jstype.PrototypeObjectType#String#toString#?#354	hasReferenceName()	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#reduceAlternatesWithoutUnion#?#232	size > 1	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#137	!(alternate.isUnionType())	0
com.google.javascript.rhino.jstype.RecordType#JSType#getGreatestSubtypeHelper#?,JSType#157	that.isRecordType()	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#150	!(alternate.isFunctionType() && functionTypePosition != -1)	0
com.google.javascript.rhino.jstype.RecordType#boolean#isSubtype#?,JSType#224	JSType.isSubtypeHelper(this,that)	0
com.google.javascript.rhino.jstype.RecordType#boolean#defineProperty#?,String,JSType,boolean,Node#128	!(isFrozen)	0
com.google.javascript.rhino.jstype.JSTypeRegistry#void#addReferenceTypeIndexedByProperty#?,String,JSType#645	!(type.isUnionType())	0
com.google.javascript.rhino.jstype.RecordType#JSType#getGreatestSubtypeHelper#?,JSType#165	!(thatRecord.hasProperty(property) && !thatRecord.getPropertyType(property).isEquivalentTo(getPropertyType(property)))	0
com.google.javascript.rhino.jstype.PrototypeObjectType#String#toString#?#356	prettyPrint	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#190	currentIndex < functionTypePosition	0
com.google.javascript.rhino.jstype.RecordType#boolean#isEquivalentTo#?,JSType#103	!(otherRecord == this)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#UnionTypeBuilder#addAlternate#?,JSType#136	!isAllType && !isNativeUnknownType	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#build#?#250	result == null	0
com.google.javascript.rhino.jstype.RecordType#boolean#isEquivalentTo#?,JSType#113	!(!otherProps.get(key).isEquivalentTo(properties.get(key)))	0
com.google.javascript.rhino.jstype.RecordType#boolean#isEquivalentTo#?,JSType#109	!otherProps.keySet().equals(keySet)	0
com.google.javascript.rhino.jstype.UnionTypeBuilder#JSType#reduceAlternatesWithoutUnion#?#230	!(size > maxUnionSize)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#Property#getSlot#?,String#129	!(properties.containsKey(name))	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#740	thatType.isSubtype(thisType)	0
com.google.javascript.rhino.jstype.JSTypeRegistry#void#registerPropertyOnType#?,String,JSType#619	typeSet == null	0
com.google.javascript.rhino.jstype.UnionType#boolean#isEquivalentTo#?,JSType#315	!(object == null)	0
com.google.javascript.rhino.jstype.RecordType#?#RecordType#?,JSTypeRegistry,Map<String,RecordProperty>#84	!(prop == null)	0
com.google.javascript.rhino.jstype.RecordTypeBuilder#RecordTypeBuilder#addProperty#?,String,JSType,Node#72	!(properties.containsKey(name))	0
com.google.javascript.rhino.jstype.PrototypeObjectType#String#toString#?#363	!(current != null && !current.isNativeObjectType() && propertyNames.size() <= MAX_PRETTY_PRINTED_PROPERTIES)	0
com.google.javascript.rhino.jstype.ObjectType#boolean#isUnknownType#?#493	unknown	0
com.google.javascript.rhino.jstype.InstanceObjectType#boolean#isEquivalentTo#?,JSType#160	!(this.isNominalType())	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#740	!(thatType.isSubtype(thisType))	0
com.google.javascript.rhino.jstype.UnionType#boolean#isEquivalentTo#?,JSType#315	object == null	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#723	thisType.isFunctionType() && thatType.isFunctionType()	0
com.google.javascript.rhino.jstype.JSTypeRegistry#void#addReferenceTypeIndexedByProperty#?,String,JSType#633	!(type instanceof ObjectType && ((ObjectType)type).hasReferenceName())	0
com.google.javascript.rhino.jstype.RecordType#boolean#isSubtype#?,JSType#229	registry.getNativeObjectType(JSTypeNative.OBJECT_TYPE).isSubtype(that)	0
com.google.javascript.rhino.jstype.JSType#JSType#getGreatestSubtype#?,JSType,JSType#744	!(thatType.isUnionType())	0
com.google.javascript.rhino.jstype.JSTypeRegistry#void#registerPropertyOnType#?,String,JSType#619	!(typeSet == null)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#Property#getSlot#?,String#129	properties.containsKey(name)	0
com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#defineProperty#?,String,JSType,boolean,Node#242	oldProp != null	0
